,questions,true_answers,predicted_answers,doc_mrr,sas,doc_map,doc_recall_single_hit,doc_recall_multi_hit
33,What bacteria is an exception to single circular chromosome rule?,Spirochaetes of the genus Borrelia,"Spirochaetes of the genus Borrelia, such as Borrelia burgdorferi, the cause of Lyme disease, are exceptions to the single circular chromosome rule as they contain a single linear chromosome.",1.0,0.623724102973938,1.0,1.0,1.0
34,Who made up most unions between Europeans and natives?,European men and Indigenous American women,European explorers and soldiers made up most unions between Europeans and natives.,1.0,0.5310068130493164,1.0,1.0,1.0
35,What did the Guardian name her?,Artist of the Decade,None,0.0,0.12995633482933044,0.0,0.0,0.0
36,The lower regions and larger towns of the Alps are well-served by what?,motorways,The lower regions and larger towns of the Alps are well-served by rail and roads.,1.0,0.3633483052253723,1.0,1.0,1.0
37,Where was the CM intended to land upon re entering the Earth's atmosphere?,ocean,"Upon re-entering the Earth's atmosphere, the Command Module (CM) was intended to land in the Pacific ocean.",1.0,0.3504115045070648,1.0,1.0,1.0
38,What does the French constitution state for the language in Aslace?,French alone is the official language,None,1.0,0.05581579729914665,1.0,1.0,1.0
39,Which BYU building features films in several languages?,International Cinema,BYU's International Cinema,1.0,0.618169903755188,1.0,1.0,1.0
40,What has helped geneologists researching slaves?,"Colonial records of French and Spanish slave ships and sales, and plantation records in all the former colonies","Plantation records, court records, land deeds, and other sources have helped genealogists researching slaves.",1.0,0.5703851580619812,1.0,1.0,1.0
41,When did the first free election take place?,1492,The first free election took place in Namibia in November 1989.,0.0,-0.016440900042653084,0.0,0.0,0.0
42,Of what discipline is ethology a branch?,zoology,None,0.0,0.10300935804843903,0.0,0.0,0.0
43,What New Haven trial is known to be the longest in the history of Connecticut?,New Haven Black Panther trials,The New Haven Black Panther trials.,1.0,0.963679313659668,1.0,1.0,1.0
44,In what periodical was the new sovereign status of the Russian Federation first published?,Rossiyskaya Gazeta,Rossiyskaya Gazeta,1.0,1.0,1.0,1.0,1.0
45,The first ship to carry a human through space was called what?,Vostok 1,Vostok 1,1.0,1.0,1.0,1.0,1.0
46,What is an alloy?,a mixture of metals or a mixture of a metal and another element,"An alloy is a mixture of either pure or fairly pure chemical elements, which forms an impure substance (admixture) that retains the characteristics of a metal.",1.0,0.6228660345077515,1.0,1.0,1.0
47,Where was the Galilean village?,Nazareth,None,0.0,0.18154338002204895,0.0,0.0,0.0
48,A fifth terminal was opened in 2008 for which UK airline?,British Airways,British Airways,1.0,1.0,1.0,1.0,1.0
49,Does Florida benefit from taxes,Florida residents have received more federal monies than they pay in taxes: the state is a net beneficiary,"Florida residents benefit from taxes as the state is a net beneficiary, receiving more federal money from national programs than they pay in taxes.",1.0,0.8693288564682007,1.0,1.0,1.0
50,What two members of city council were convicted of extortion in 2005?,Ralph Inzunza and Deputy Mayor Michael Zucchet,Ralph Inzunza and Deputy Mayor Michael Zucchet were convicted of extortion in 2005.,1.0,0.6737689971923828,1.0,1.0,1.0
51,What can affect how a person is treated?,Perceived sexual orientation,"Sociocultural characteristics such as gender, ethnicity, age, religious beliefs, and cultural barriers can affect how a person is treated regarding pain and pain management.",0.0,0.11024628579616547,0.0,0.0,0.0
52,What currency did the euro replace in Portugal?,Portuguese Escudo,"Portugal's currency, the euro, replaced the Portuguese Escudo.",1.0,0.6802111268043518,1.0,1.0,1.0
53,"In the fall quarter of 2014, how many students signed up for the university's four graduate divisions?","3,468","3,468 students",1.0,0.6146340370178223,1.0,1.0,1.0
54,"Which Chinese suffix means ""area, district, region, ward""?",qū,None,0.0,0.3047703504562378,0.0,0.0,0.0
55,What was another goal of the invasion of Saxony?,to advance into Bohemia where he might set up winter quarters at Austria's expense,Using the Saxon army and treasury to aid the Prussian war effort.,1.0,0.30563801527023315,1.0,1.0,1.0
56,In what year was War on the Floor released?,2001,None,0.0,0.2541510760784149,0.0,0.0,0.0
57,Who was the main opponent that began to argue that the flat canvas did not support Cubism? ,Clement Greenberg.,Daniel Robbins,1.0,0.24968630075454712,1.0,1.0,1.0
58,What are some of the equipment used by both men and women?,"Combat helmets, rucksacks, combat boots","Combat helmets, rucksacks, combat boots, and flak jackets.",1.0,0.9034988880157471,1.0,1.0,1.0
59,Where did Charleston's original settlers come from?,Bermuda,"England, Barbados, Bermuda, and the West Indies.",1.0,0.5860962271690369,1.0,1.0,1.0
60,What ruler's death in 323 BC marks the beginning of the Hellenistic period?,Alexander the Great,The death of Alexander the Great in 323 BC marks the beginning of the Hellenistic period.,1.0,0.561884880065918,1.0,1.0,1.0
61,True crows belong to what group?,Corvida,True crows belong to the genus Corvus within the family Corvidae.,1.0,0.3962496519088745,1.0,1.0,1.0
62,From what land did the people of Niutao believe they came?,Samoa,None,0.0,0.22741520404815674,0.0,0.0,0.0
63,What caused the downfall of the downfall of the the original kingdom in Myanmar?,The Pagan Kingdom fell due to the Mongol invasions and several warring states emerged,"The downfall of the original kingdom in Myanmar, the Pagan Empire, was caused by political fragmentation and invasions, leading to 250 years of instability and fragmentation.",1.0,0.6484415531158447,1.0,1.0,1.0
64,What is the entity that controls the infrastructure of Hyderabad?,The Greater Hyderabad Municipal Corporation (GHMC),The Greater Hyderabad Municipal Corporation (GHMC),1.0,1.0,1.0,1.0,1.0
65,What was the source of the misinformation concerning damage to the city's boardwalk?,photograph,"The source of the misinformation was a widely circulated photograph of a damaged section of the Boardwalk that was slated for repairs, prior to the storm, and incorrect news reports at the time of the disaster.",1.0,0.2988729476928711,1.0,1.0,1.0
66,On which corner is the shopping center located?,Fresno and B streets,None,0.0,0.1961919665336609,0.0,0.0,0.0
67,What economist believed that regulations did not keep up with financial innovation?,Paul Krugman,Treasury Secretary Timothy Geithner,1.0,0.35490280389785767,1.0,1.0,1.0
68,What English music group was an inspiration for Kanye West on his second album?,Portishead,U2,1.0,0.14446915686130524,1.0,1.0,1.0
69,Why did New York State ban unmarked cars for traffic cops?,it endangered motorists who might be pulled over by people impersonating police officers,The New York State banned unmarked cars for traffic cops in 1996 on the grounds that it endangered motorists who might be pulled over by people impersonating police officers.,1.0,0.6224952340126038,1.0,1.0,1.0
70,Kiss' double live album Alive! came out in what year?,1975,None,1.0,0.2789701521396637,1.0,1.0,1.0
71,When did English Freemasonry spread to France?,the 1720s,In the eighteenth century.,1.0,0.6547305583953857,1.0,1.0,1.0
72,How do cardinals sign traditionally?,"by placing the title ""Cardinal"" (abbreviated Card.) after their personal name and before their surname","In accordance with tradition, cardinals traditionally sign by placing the title ""Cardinal"" (abbreviated Card.) after their personal name and before their surname, either as ""John Card(inal) Doe"" or in Latin as ""Ioannes Card(inalis) Cognomen"".",1.0,0.8187985420227051,1.0,1.0,1.0
73,How many LEGAT offices does the FBI operate?,60,60,1.0,1.0,1.0,1.0,1.0
74,Who led the group which created the Soviet state?,Vladimir Lenin,Vladimir Lenin led the group which created the Soviet state.,1.0,0.6427873373031616,1.0,1.0,1.0
75,What makes pure metals impure metals?,unwanted impurities,The presence of unwanted impurities in otherwise pure metals makes them impure metals.,1.0,0.6166743636131287,1.0,1.0,1.0
76,English common law generally said what?,a man gave his status to his children,English common law generally said that it is the law of the state to the extent that it is not repugnant to domestic law or indigenous conditions.,0.0,0.08139576017856598,0.0,0.0,0.0
77,Which industries does West Park give priority to?,"electronic information, biomedicine and precision machinery","electronic information, biomedicine, and precision machinery",1.0,0.9968380928039551,1.0,1.0,1.0
78,The church of Santa Costanza is in what country?,Rome,Italy,1.0,0.6318601369857788,1.0,1.0,1.0
79,What percentage of Iberians are Sephardic Bnei Anusim?,19.8%,None,1.0,0.2544945776462555,1.0,1.0,1.0
80,"Besides the PAIGC, what is the other major political party?",PRS (Party for Social Renewal),None,0.0,0.07254228740930557,0.0,0.0,0.0
81,What are the clothing of the Carnival groups full of?,elegance,"The clothing of the Carnival groups is full of outlandish costumes, masks, and themed outfits.",1.0,0.18160100281238556,1.0,1.0,1.0
82,Who did Madonna play in the role A League Of Their Own?,Mae Mordabito,"Madonna played the character ""All the Way"" Mae Mordabito in the film A League of Their Own.",1.0,0.5777486562728882,1.0,1.0,1.0
83,Who was the Duke of Bavaria in 1516?,William IV,None,0.0,0.21867331862449646,0.0,0.0,0.0
84,Who led the Panthers in sacks?,Kawann Short,Kawann Short led the Panthers in sacks with 11 during the season.,1.0,0.5882633328437805,1.0,1.0,1.0
85,How many Irish employees did Dell hire?,"4,500","Dell hired about 4,500 employees in Ireland.",1.0,0.3322298228740692,1.0,1.0,1.0
86,Which archaeologist proposed the idea that the Amazon rainforest couldn't sustain large populations? ,Betty Meggers,Betty Meggers,1.0,1.0,1.0,1.0,1.0
87,What must a teacher show towards the course materials for increase learning?,enthusiasm,A teacher must show a deep understanding and enthusiasm towards the course materials in order to increase learning.,1.0,0.37424740195274353,1.0,1.0,1.0
88,What is Brazil's Congress called?,Congresso Nacional,Brazil's Congress is called the Brazilian Federal Senate.,1.0,0.5010949373245239,1.0,1.0,1.0
89,What is the native language of St. Barts?,French,French,1.0,1.0,1.0,1.0,1.0
90,Only who can handle the ball with his hands?,goalkeeper,Goalkeepers are the only players allowed to play the ball with their hands or arms.,1.0,0.5051231980323792,1.0,1.0,1.0
91,What locations on Egypt's northern coast are major tourist destinations for recreational tourism?,"Dahab, Ras Sidr, Marsa Alam, Safaga","Sharm el-Sheikh, Hurghada, Luxor, Dahab, Ras Sidr, Marsa Alam, Safaga",1.0,0.7529534101486206,1.0,1.0,1.0
92,What year was NHK Color created?,1972,NHK Color was created in 1972.,1.0,0.3477129340171814,1.0,1.0,1.0
93,What did the Art of Noise hope to accomplish?,attempt to bring sampled and electronic sounds to the pop mainstream,None,0.0,0.08352266252040863,0.0,0.0,0.0
94,The university agreed to grant a degree to any graduate of affiliate schoos that did what?,made a grade of A for all four years,The university agreed to grant a degree to any graduate of affiliated schools who took twelve weeks of additional study at the University of Chicago.,1.0,0.27987438440322876,1.0,1.0,1.0
95,What was the main problem with the eMac's CRT?,relatively bulky and somewhat outdated,"The main problem with the eMac's CRT was that it made the computer relatively bulky and somewhat outdated, and its all-in-one construction meant it could not be expanded to meet consumer demand for larger monitors.",1.0,0.21316444873809814,1.0,1.0,1.0
96,What type of secondary schools does Guinea-Bissau have?,general as well as technical,"Guinea-Bissau has several secondary schools, both general as well as technical.",1.0,0.41675132513046265,1.0,1.0,1.0
97,Who operates the Strasbourg tramway?,regional transit company Compagnie des Transports Strasbourgeois,CTS (Compagnie des Transports Strasbourgeois),1.0,0.7661190629005432,1.0,1.0,1.0
98,What provides an account of the science of politics for a wise ruler?,The Arthashastra,The Arthaśāstra by Kautilya provides an account of the science of politics for a wise ruler.,1.0,0.5480337142944336,1.0,1.0,1.0
99,What was the name of the fired Atari CEO?,Ray Kassar,Ray Kassar,1.0,1.0000001192092896,1.0,1.0,1.0
