,questions,true_answers,predicted_answers,doc_mrr,sas,doc_map,doc_recall_single_hit,doc_recall_multi_hit
29,What genre was 'LA 2017'?,futuristic science fiction,None,0.0,0.03622329980134964,0.0,0.0,0.0
30,Who had issues with JFK's proposal?,NAACP,Many conservatives had issues with JFK's proposal.,1.0,0.13843855261802673,1.0,1.0,1.0
31,What does CATOBAR allow for?,deployment of heavy jets with full loadouts,"CATOBAR allows for recovering aircraft by using arrestor wires stretched across the deck to bring themselves to a stop in a short distance. It also allows for an angled landing area off axis to allow aircraft who missed the arresting wires to ""bolt"" and safely return to flight for another landing attempt rather than crashing into aircraft on the forward deck.",1.0,0.20453901588916779,1.0,1.0,1.0
32,Where were these forts commonly built?,hills,"Along the main branch of the river Rhine, specifically along the limes Germanicus defense line.",0.0,0.04621744155883789,0.0,0.0,0.0
33,What bacteria is an exception to single circular chromosome rule?,Spirochaetes of the genus Borrelia,None,1.0,0.0045667290687561035,1.0,1.0,1.0
34,Who made up most unions between Europeans and natives?,European men and Indigenous American women,White women and African men.,1.0,0.7487937211990356,1.0,1.0,1.0
35,What did the Guardian name her?,Artist of the Decade,None,0.0,0.10285037010908127,0.0,0.0,0.0
36,The lower regions and larger towns of the Alps are well-served by what?,motorways,motorways and main roads,1.0,0.81688392162323,1.0,1.0,1.0
37,Where was the CM intended to land upon re entering the Earth's atmosphere?,ocean,The Command Module (CM) was intended to land in the Pacific Ocean upon reentering the Earth's atmosphere.,1.0,0.15742869675159454,0.8333333333333333,1.0,1.0
38,What does the French constitution state for the language in Aslace?,French alone is the official language,"French alone is the official language of the Republic, however, Alsatian and other regional languages are recognized by the French government in the official list of languages of France.",1.0,0.7972458600997925,1.0,1.0,1.0
39,Which BYU building features films in several languages?,International Cinema,BYU's International Cinema,1.0,0.5744579434394836,1.0,1.0,1.0
40,What has helped geneologists researching slaves?,"Colonial records of French and Spanish slave ships and sales, and plantation records in all the former colonies","Forensic anthropologists drawing on highly heritable morphological features of human remains, such as cranial measurements, have helped genealogists researching slaves.",0.0,0.2290433943271637,0.0,0.0,0.0
41,When did the first free election take place?,1492,None,0.0,0.1341489553451538,0.0,0.0,0.0
42,Of what discipline is ethology a branch?,zoology,None,0.0,0.12375795096158981,0.0,0.0,0.0
43,What New Haven trial is known to be the longest in the history of Connecticut?,New Haven Black Panther trials,The New Haven Black Panther trials are known to be the longest trial in the history of Connecticut.,1.0,0.6835637092590332,1.0,1.0,1.0
44,In what periodical was the new sovereign status of the Russian Federation first published?,Rossiyskaya Gazeta,Rossiyskaya Gazeta,1.0,0.9999999403953552,1.0,1.0,1.0
45,The first ship to carry a human through space was called what?,Vostok 1,Vostok 1,1.0,1.0,1.0,1.0,1.0
46,What is an alloy?,a mixture of metals or a mixture of a metal and another element,"An alloy is a mixture of metals or a mixture of a metal and another element, defined by metallic bonding character.",1.0,0.6971482634544373,1.0,1.0,1.0
47,Where was the Galilean village?,Nazareth,None,0.0,0.08477921038866043,0.0,0.0,0.0
48,A fifth terminal was opened in 2008 for which UK airline?,British Airways,None,0.0,0.1135367676615715,0.0,0.0,0.0
49,Does Florida benefit from taxes,Florida residents have received more federal monies than they pay in taxes: the state is a net beneficiary,None.,1.0,0.016606036573648453,1.0,1.0,1.0
50,What two members of city council were convicted of extortion in 2005?,Ralph Inzunza and Deputy Mayor Michael Zucchet,None,0.0,-0.010457396507263184,0.0,0.0,0.0
51,What can affect how a person is treated?,Perceived sexual orientation,"Group norms and values, peer influence, communication skills, self-opinions, values, susceptibility to peer pressure, emotional reactions, emotional instability, social rejection, bullying, cyberbullying, cognitive development.",0.0,0.23122936487197876,0.0,0.0,0.0
52,What currency did the euro replace in Portugal?,Portuguese Escudo,The euro replaced the Portuguese Escudo in Portugal.,1.0,0.7033722996711731,1.0,1.0,1.0
53,"In the fall quarter of 2014, how many students signed up for the university's four graduate divisions?","3,468",None,1.0,0.32233935594558716,1.0,1.0,1.0
54,"Which Chinese suffix means ""area, district, region, ward""?",qū,None,0.0,0.09812261909246445,0.0,0.0,0.0
55,What was another goal of the invasion of Saxony?,to advance into Bohemia where he might set up winter quarters at Austria's expense,To use the Saxon army and treasury to aid the Prussian war effort.,1.0,0.38604527711868286,1.0,1.0,1.0
56,In what year was War on the Floor released?,2001,None,0.0,0.17265766859054565,0.0,0.0,0.0
57,Who was the main opponent that began to argue that the flat canvas did not support Cubism? ,Clement Greenberg.,Clement Greenberg.,1.0,1.0,1.0,1.0,1.0
58,What are some of the equipment used by both men and women?,"Combat helmets, rucksacks, combat boots",None,0.0,0.10331637412309647,0.0,0.0,0.0
59,Where did Charleston's original settlers come from?,Bermuda,"The original settlers of Charleston primarily came from England, its Caribbean colony of Barbados, and its Atlantic colony of Bermuda.",1.0,0.1888093799352646,1.0,1.0,1.0
60,What ruler's death in 323 BC marks the beginning of the Hellenistic period?,Alexander the Great,Alexander the Great,1.0,1.0,1.0,1.0,1.0
61,True crows belong to what group?,Corvida,None,1.0,0.011466999538242817,1.0,1.0,1.0
62,From what land did the people of Niutao believe they came?,Samoa,None,0.5,0.1422910988330841,0.5,1.0,1.0
63,What caused the downfall of the downfall of the the original kingdom in Myanmar?,The Pagan Kingdom fell due to the Mongol invasions and several warring states emerged,"The downfall of the original kingdom in Myanmar was caused by repeated Meithei raids into Upper Myanmar, a nagging rebellion in Lan Na, and the invasion and sacking of Ava by Hanthawaddy forces in 1752.",1.0,0.571283221244812,1.0,1.0,1.0
64,What is the entity that controls the infrastructure of Hyderabad?,The Greater Hyderabad Municipal Corporation (GHMC),The Greater Hyderabad Municipal Corporation (GHMC) controls the infrastructure of Hyderabad.,1.0,0.9123772382736206,1.0,1.0,1.0
65,What was the source of the misinformation concerning damage to the city's boardwalk?,photograph,None,0.0,0.08511187136173248,0.0,0.0,0.0
66,On which corner is the shopping center located?,Fresno and B streets,"The Hub shopping center is located where four roads converge: East 149th Street, Willis, Melrose, and Third Avenues in the South Bronx.",0.0,0.3123313784599304,0.0,0.0,0.0
67,What economist believed that regulations did not keep up with financial innovation?,Paul Krugman,None,0.0,0.042199015617370605,0.0,0.0,0.0
68,What English music group was an inspiration for Kanye West on his second album?,Portishead,Portishead,1.0,1.0,1.0,1.0,1.0
69,Why did New York State ban unmarked cars for traffic cops?,it endangered motorists who might be pulled over by people impersonating police officers,To prevent motorists from being endangered by people impersonating police officers.,1.0,0.8279777765274048,1.0,1.0,1.0
70,Kiss' double live album Alive! came out in what year?,1975,None.,0.5,0.15725108981132507,0.5,1.0,1.0
71,When did English Freemasonry spread to France?,the 1720s,English Freemasonry spread to France in the 1720s.,1.0,0.36624032258987427,1.0,1.0,1.0
72,How do cardinals sign traditionally?,"by placing the title ""Cardinal"" (abbreviated Card.) after their personal name and before their surname","Cardinals traditionally sign their names by adding ""(Cardinal)"" after their personal name and before their surname, such as ""John Card(inal) Doe"".",1.0,0.7226077318191528,1.0,1.0,1.0
73,How many LEGAT offices does the FBI operate?,60,The FBI operates 60 Legal Attache (LEGAT) offices.,1.0,0.09199001640081406,1.0,1.0,1.0
74,Who led the group which created the Soviet state?,Vladimir Lenin,"Vladimir Lenin led the Bolsheviks, who established the Soviet state.",1.0,0.6865350604057312,1.0,1.0,1.0
75,What makes pure metals impure metals?,unwanted impurities,The presence of unwanted impurities makes pure metals impure metals.,1.0,0.5389822721481323,1.0,1.0,1.0
76,English common law generally said what?,a man gave his status to his children,None,0.0,0.004905411973595619,0.0,0.0,0.0
77,Which industries does West Park give priority to?,"electronic information, biomedicine and precision machinery",None,0.0,-0.06847240030765533,0.0,0.0,0.0
78,The church of Santa Costanza is in what country?,Rome,None.,0.0,0.16298261284828186,0.0,0.0,0.0
79,What percentage of Iberians are Sephardic Bnei Anusim?,19.8%,About 19.8% of modern Iberians are Sephardic Bnei Anusim.,1.0,0.30130767822265625,1.0,1.0,1.0
80,"Besides the PAIGC, what is the other major political party?",PRS (Party for Social Renewal),None,0.0,0.030263226479291916,0.0,0.0,0.0
81,What are the clothing of the Carnival groups full of?,elegance,"The clothing of the Carnival groups are full of outlandish costumes, traditional masks, and traditional costumes such as the Haguète, Longuès-Brèsses, and Long-Né.",1.0,0.12578727304935455,1.0,1.0,1.0
82,Who did Madonna play in the role A League Of Their Own?,Mae Mordabito,None,1.0,0.056023675948381424,1.0,1.0,1.0
83,Who was the Duke of Bavaria in 1516?,William IV,None,0.0,0.09064817428588867,0.0,0.0,0.0
84,Who led the Panthers in sacks?,Kawann Short,Defensive tackle Kawann Short led the team in sacks with 11.,1.0,0.5114409923553467,1.0,1.0,1.0
85,How many Irish employees did Dell hire?,"4,500","4,500 employees",1.0,0.6547279357910156,1.0,1.0,1.0
86,Which archaeologist proposed the idea that the Amazon rainforest couldn't sustain large populations? ,Betty Meggers,None.,1.0,-0.0477902814745903,1.0,1.0,1.0
87,What must a teacher show towards the course materials for increase learning?,enthusiasm,Enthusiasm,1.0,0.8388067483901978,1.0,1.0,1.0
88,What is Brazil's Congress called?,Congresso Nacional,None,0.5,0.04687787592411041,0.5,1.0,1.0
89,What is the native language of St. Barts?,French,None,0.0,0.049543675035238266,0.0,0.0,0.0
90,Only who can handle the ball with his hands?,goalkeeper,Goalkeepers.,1.0,0.8262814283370972,1.0,1.0,1.0
91,What locations on Egypt's northern coast are major tourist destinations for recreational tourism?,"Dahab, Ras Sidr, Marsa Alam, Safaga","Sharm el-Sheikh, Hurghada, Luxor, Dahab, Ras Sidr, Marsa Alam, Safaga",1.0,0.8454157710075378,1.0,1.0,1.0
92,What year was NHK Color created?,1972,1972,1.0,0.9999999403953552,1.0,1.0,1.0
93,What did the Art of Noise hope to accomplish?,attempt to bring sampled and electronic sounds to the pop mainstream,The Art of Noise hoped to bring sampled and electronic sounds to the pop mainstream.,1.0,0.656333863735199,1.0,1.0,1.0
94,The university agreed to grant a degree to any graduate of affiliate schoos that did what?,made a grade of A for all four years,The university agreed to grant a degree to any graduate of affiliate schools who took twelve weeks additional study at the University of Chicago.,1.0,0.1973276287317276,1.0,1.0,1.0
95,What was the main problem with the eMac's CRT?,relatively bulky and somewhat outdated,"The main problem with the eMac's CRT was that it made the computer relatively bulky and somewhat outdated, and its all-in-one construction meant it could not be expanded to meet consumer demand for larger monitors.",1.0,0.15710723400115967,1.0,1.0,1.0
96,What type of secondary schools does Guinea-Bissau have?,general as well as technical,"Guinea-Bissau has several secondary schools, including general as well as technical schools.",1.0,0.19411076605319977,1.0,1.0,1.0
97,Who operates the Strasbourg tramway?,regional transit company Compagnie des Transports Strasbourgeois,Compagnie des Transports Strasbourgeois (CTS),1.0,0.7191903591156006,1.0,1.0,1.0
98,What provides an account of the science of politics for a wise ruler?,The Arthashastra,"The Arthashastra, written by Chanakya, provides an account of the science of politics for a wise ruler.",1.0,0.6795836687088013,1.0,1.0,1.0
99,What was the name of the fired Atari CEO?,Ray Kassar,None,0.0,0.027049243450164795,0.0,0.0,0.0
