,questions,true_answers,predicted_answers,doc_mrr,sas,doc_map,doc_recall_single_hit,doc_recall_multi_hit
19,How many people signed a petition in protest of Everton FC's crest redesign in 2013?,"over 22,000","22,000 signatures.",1.0,0.554590106010437,1.0,1.0,1.0
20,What did Griffith's tool help increase?,transparency,The productivity and efficiency of detecting conflict of interest edits.,1.0,0.12188705056905746,1.0,1.0,1.0
21,Where do samurais' teachings live on?,everyday life and in modern Japanese martial arts,"The teachings of samurais live on in philosophies such as Buddhism, Zen, Confucianism, and Shinto.",1.0,0.5105146169662476,1.0,1.0,1.0
22,How many years does the term of a Richmond city council representative last?,four,Four years,1.0,0.484598308801651,1.0,1.0,1.0
23,When did an investigation occur under school casualties?,December 2008,An investigation under school casualties occurred in May 2009.,1.0,0.2298312932252884,1.0,1.0,1.0
24,How did Liang Ji die?,forced to commit suicide,Liang Ji was forced to commit suicide.,1.0,0.5624645352363586,1.0,1.0,1.0
25,Who supported the reaction against the government?,Durango,None,0.0,0.26757127046585083,0.0,0.0,0.0
26,Jochi's death occurred in what year?,1226,Jochi's death occurred in 1226.,1.0,0.34507304430007935,1.0,1.0,1.0
27,What influences role of minority leader?,personality and contextual factors,"Personality factors, contextual factors such as size and cohesion of the minority party, control of the White House by the party, political climate in the House, controversy associated with legislative agenda, institutional obligations, and additional staff resources.",1.0,0.5390949249267578,1.0,1.0,1.0
28,Did the rainforest managed to thrive during the glacial periods? ,"However, the rainforest still managed to thrive during these glacial periods, allowing for the survival and evolution of a broad diversity of species.",Yes.,1.0,-0.06412816047668457,1.0,1.0,1.0
29,What genre was 'LA 2017'?,futuristic science fiction,None,0.0,0.08773729205131531,0.0,0.0,0.0
30,Who had issues with JFK's proposal?,NAACP,Soviet Premier Nikita Khrushchev initially rejected President Kennedy's proposal to join forces in their efforts to reach the Moon.,0.3333333333333333,0.10204625874757767,0.3333333333333333,1.0,1.0
31,What does CATOBAR allow for?,deployment of heavy jets with full loadouts,"CATOBAR allows for the deployment of heavy jets with full loadouts, especially on ground-attack missions.",1.0,0.675529956817627,1.0,1.0,1.0
32,Where were these forts commonly built?,hills,"These forts were commonly built near areas with strategic importance such as ports, coastlines, and borders.",0.0,-0.01156623475253582,0.0,0.0,0.0
33,What bacteria is an exception to single circular chromosome rule?,Spirochaetes of the genus Borrelia,Borrelia burgdorferi,1.0,0.568109929561615,1.0,1.0,1.0
34,Who made up most unions between Europeans and natives?,European men and Indigenous American women,Traders and fur trappers made up most unions between Europeans and natives.,1.0,0.47094297409057617,1.0,1.0,1.0
35,What did the Guardian name her?,Artist of the Decade,None.,0.0,0.10451599955558777,0.0,0.0,0.0
36,The lower regions and larger towns of the Alps are well-served by what?,motorways,motorways and main roads.,1.0,0.8696982860565186,1.0,1.0,1.0
37,Where was the CM intended to land upon re entering the Earth's atmosphere?,ocean,None,1.0,0.21975763142108917,1.0,1.0,1.0
38,What does the French constitution state for the language in Aslace?,French alone is the official language,"The French constitution designates Romansh as a national language along with German, French, and Italian, and as an official language if the authorities communicate with persons who speak Romansh.",1.0,0.6870342493057251,1.0,1.0,1.0
39,Which BYU building features films in several languages?,International Cinema,BYU's International Cinema,1.0,0.618169903755188,1.0,1.0,1.0
40,What has helped geneologists researching slaves?,"Colonial records of French and Spanish slave ships and sales, and plantation records in all the former colonies","Interracial relationships, both outside and inside slavery, have helped genealogists researching slaves.",1.0,0.3460066318511963,1.0,1.0,1.0
41,When did the first free election take place?,1492,The first free election took place in November 1989 in Namibia.,0.0,-0.019694946706295013,0.0,0.0,0.0
42,Of what discipline is ethology a branch?,zoology,Ethology is a branch of biology.,1.0,0.4235524833202362,1.0,1.0,1.0
43,What New Haven trial is known to be the longest in the history of Connecticut?,New Haven Black Panther trials,New Haven Black Panther trials,1.0,1.0,1.0,1.0,1.0
44,In what periodical was the new sovereign status of the Russian Federation first published?,Rossiyskaya Gazeta,"The new sovereign status of the Russian Federation was first published in the Rossiyskaya Gazeta on January 6, 1992.",1.0,0.5003124475479126,1.0,1.0,1.0
45,The first ship to carry a human through space was called what?,Vostok 1,Vostok 1,1.0,1.0,1.0,1.0,1.0
46,What is an alloy?,a mixture of metals or a mixture of a metal and another element,"An alloy is a mixture of either pure or fairly pure chemical elements, which forms an impure substance that retains the characteristics of a metal.",1.0,0.6365914940834045,1.0,1.0,1.0
47,Where was the Galilean village?,Nazareth,None.,0.0,0.1680147647857666,0.0,0.0,0.0
48,A fifth terminal was opened in 2008 for which UK airline?,British Airways,None,1.0,0.19291499257087708,1.0,1.0,1.0
49,Does Florida benefit from taxes,Florida residents have received more federal monies than they pay in taxes: the state is a net beneficiary,"Yes, Florida residents have received more federal monies than they pay in taxes, making the state a net beneficiary.",1.0,0.9568812847137451,1.0,1.0,1.0
50,What two members of city council were convicted of extortion in 2005?,Ralph Inzunza and Deputy Mayor Michael Zucchet,Ralph Inzunza and Deputy Mayor Michael Zucchet,1.0,1.0,1.0,1.0,1.0
51,What can affect how a person is treated?,Perceived sexual orientation,"Sociocultural characteristics such as gender, ethnicity, and age can affect how a person is treated.",0.0,0.29490727186203003,0.0,0.0,0.0
52,What currency did the euro replace in Portugal?,Portuguese Escudo,The euro replaced the Portuguese Escudo in Portugal.,1.0,0.6934979557991028,1.0,1.0,1.0
53,"In the fall quarter of 2014, how many students signed up for the university's four graduate divisions?","3,468","3,468 students",1.0,0.6146340370178223,1.0,1.0,1.0
54,"Which Chinese suffix means ""area, district, region, ward""?",qū,None,0.0,0.3047703504562378,0.0,0.0,0.0
55,What was another goal of the invasion of Saxony?,to advance into Bohemia where he might set up winter quarters at Austria's expense,Using the Saxon army and treasury to aid the Prussian war effort.,1.0,0.30563801527023315,1.0,1.0,1.0
56,In what year was War on the Floor released?,2001,2001,1.0,1.0,1.0,1.0,1.0
57,Who was the main opponent that began to argue that the flat canvas did not support Cubism? ,Clement Greenberg.,Clement Greenberg,1.0,0.9821321368217468,1.0,1.0,1.0
58,What are some of the equipment used by both men and women?,"Combat helmets, rucksacks, combat boots","Combat helmets, rucksacks, combat boots, and flak jackets.",1.0,0.9034988880157471,1.0,1.0,1.0
59,Where did Charleston's original settlers come from?,Bermuda,"The original settlers of Charleston primarily came from England, its Caribbean colony of Barbados, and its Atlantic colony of Bermuda.",1.0,0.4322291314601898,1.0,1.0,1.0
60,What ruler's death in 323 BC marks the beginning of the Hellenistic period?,Alexander the Great,Alexander the Great's death in 323 BC marks the beginning of the Hellenistic period.,1.0,0.5862647294998169,1.0,1.0,1.0
61,True crows belong to what group?,Corvida,True crows belong to the group known as Corvidae.,1.0,0.437896192073822,1.0,1.0,1.0
62,From what land did the people of Niutao believe they came?,Samoa,None,0.0,0.22741533815860748,0.0,0.0,0.0
63,What caused the downfall of the downfall of the the original kingdom in Myanmar?,The Pagan Kingdom fell due to the Mongol invasions and several warring states emerged,The downfall of the original kingdom in Myanmar was caused by the Mongol invasions.,1.0,0.6956954002380371,1.0,1.0,1.0
64,What is the entity that controls the infrastructure of Hyderabad?,The Greater Hyderabad Municipal Corporation (GHMC),The entity that controls the infrastructure of Hyderabad is the Greater Hyderabad Municipal Corporation (GHMC).,1.0,0.9158311486244202,1.0,1.0,1.0
65,What was the source of the misinformation concerning damage to the city's boardwalk?,photograph,"The source of the misinformation concerning damage to the city's boardwalk was a widely circulated photograph of a damaged section of the Boardwalk that was slated for repairs prior to the storm, and incorrect news reports at the time of the disaster.",1.0,0.32349759340286255,1.0,1.0,1.0
66,On which corner is the shopping center located?,Fresno and B streets,None.,0.0,0.16779494285583496,0.0,0.0,0.0
67,What economist believed that regulations did not keep up with financial innovation?,Paul Krugman,Treasury Secretary Timothy Geithner,1.0,0.35490280389785767,1.0,1.0,1.0
68,What English music group was an inspiration for Kanye West on his second album?,Portishead,Portishead,1.0,1.0,1.0,1.0,1.0
69,Why did New York State ban unmarked cars for traffic cops?,it endangered motorists who might be pulled over by people impersonating police officers,New York State banned unmarked cars for traffic cops in 1996 on the grounds that it endangered motorists who might be pulled over by people impersonating police officers.,1.0,0.6026602983474731,1.0,1.0,1.0
70,Kiss' double live album Alive! came out in what year?,1975,1975,1.0,1.0,1.0,1.0,1.0
71,When did English Freemasonry spread to France?,the 1720s,In the 1720s.,1.0,0.9286273717880249,1.0,1.0,1.0
72,How do cardinals sign traditionally?,"by placing the title ""Cardinal"" (abbreviated Card.) after their personal name and before their surname","In accordance with tradition, cardinals sign by placing the title ""Cardinal"" (abbreviated Card.) after their personal name and before their surname.",1.0,0.8967598676681519,1.0,1.0,1.0
73,How many LEGAT offices does the FBI operate?,60,Over 50 legal attachés at United States embassies and consulates.,1.0,0.2576638460159302,1.0,1.0,1.0
74,Who led the group which created the Soviet state?,Vladimir Lenin,Vladimir Lenin led the group which created the Soviet state.,1.0,0.6427873373031616,1.0,1.0,1.0
75,What makes pure metals impure metals?,unwanted impurities,"When pure metals contain unwanted impurities, they are referred to as impure metals.",1.0,0.5864428281784058,1.0,1.0,1.0
76,English common law generally said what?,a man gave his status to his children,None.,0.0,0.028666775673627853,0.0,0.0,0.0
77,Which industries does West Park give priority to?,"electronic information, biomedicine and precision machinery","The West Park gives priority to three major industries: electronic information, biomedicine, and precision machinery.",1.0,0.4968610107898712,1.0,1.0,1.0
78,The church of Santa Costanza is in what country?,Rome,The church of Santa Costanza is in Italy.,1.0,0.2626817226409912,1.0,1.0,1.0
79,What percentage of Iberians are Sephardic Bnei Anusim?,19.8%,19.8%,1.0,1.0000001192092896,1.0,1.0,1.0
80,"Besides the PAIGC, what is the other major political party?",PRS (Party for Social Renewal),None.,0.0,0.07622304558753967,0.0,0.0,0.0
81,What are the clothing of the Carnival groups full of?,elegance,elegance,1.0,1.0,1.0,1.0,1.0
82,Who did Madonna play in the role A League Of Their Own?,Mae Mordabito,Mae Mordabito,1.0,1.0,1.0,1.0,1.0
83,Who was the Duke of Bavaria in 1516?,William IV,None,0.0,0.21867331862449646,0.0,0.0,0.0
84,Who led the Panthers in sacks?,Kawann Short,Kawann Short led the Panthers in sacks with 11.,1.0,0.588971734046936,1.0,1.0,1.0
85,How many Irish employees did Dell hire?,"4,500","Dell hired about 4,500 employees in Ireland.",1.0,0.3322298228740692,1.0,1.0,1.0
86,Which archaeologist proposed the idea that the Amazon rainforest couldn't sustain large populations? ,Betty Meggers,None,1.0,0.14266549050807953,1.0,1.0,1.0
87,What must a teacher show towards the course materials for increase learning?,enthusiasm,A teacher must show interest and engagement towards the course materials for increased learning.,1.0,0.22761869430541992,1.0,1.0,1.0
88,What is Brazil's Congress called?,Congresso Nacional,The National Congress (Congresso Nacional),1.0,0.9005175232887268,1.0,1.0,1.0
89,What is the native language of St. Barts?,French,French,1.0,1.0,1.0,1.0,1.0
90,Only who can handle the ball with his hands?,goalkeeper,Goalkeepers are the only players allowed to handle the ball with their hands.,1.0,0.5269532203674316,1.0,1.0,1.0
91,What locations on Egypt's northern coast are major tourist destinations for recreational tourism?,"Dahab, Ras Sidr, Marsa Alam, Safaga","Sharm el-Sheikh, Hurghada, Luxor, Dahab, Ras Sidr, Marsa Alam, Safaga",1.0,0.7529534101486206,1.0,1.0,1.0
92,What year was NHK Color created?,1972,1964,1.0,0.5868184566497803,1.0,1.0,1.0
93,What did the Art of Noise hope to accomplish?,attempt to bring sampled and electronic sounds to the pop mainstream,The Art of Noise hoped to bring sampled and electronic sounds to the pop mainstream.,1.0,0.8727846741676331,1.0,1.0,1.0
94,The university agreed to grant a degree to any graduate of affiliate schoos that did what?,made a grade of A for all four years,The University of Chicago agreed to grant a degree to any graduate of affiliate schools who took twelve weeks additional study at the University of Chicago.,1.0,0.21529492735862732,1.0,1.0,1.0
95,What was the main problem with the eMac's CRT?,relatively bulky and somewhat outdated,"The main problem with the eMac's CRT was that it made the computer relatively bulky and somewhat outdated, while its all-in-one construction meant it could not be expanded to meet consumer demand for larger monitors.",1.0,0.21814443171024323,1.0,1.0,1.0
96,What type of secondary schools does Guinea-Bissau have?,general as well as technical,"Guinea-Bissau has several secondary schools, including general as well as technical secondary schools.",1.0,0.3848467171192169,1.0,1.0,1.0
97,Who operates the Strasbourg tramway?,regional transit company Compagnie des Transports Strasbourgeois,The Strasbourg tramway is operated by the regional transit company Compagnie des Transports Strasbourgeois (CTS).,1.0,0.795791745185852,1.0,1.0,1.0
98,What provides an account of the science of politics for a wise ruler?,The Arthashastra,The Arthashastra provides an account of the science of politics for a wise ruler.,1.0,0.697145938873291,1.0,1.0,1.0
99,What was the name of the fired Atari CEO?,Ray Kassar,Ray Kassar,1.0,1.0000001192092896,1.0,1.0,1.0
