,questions,true_answers,predicted_answers,doc_mrr,sas,doc_map,doc_recall_single_hit,doc_recall_multi_hit
59,Where did Charleston's original settlers come from?,Bermuda,"The original settlers of Charleston primarily came from England, its Caribbean colony of Barbados, and its Atlantic colony of Bermuda, as well as free people of color born in the West Indies.",1.0,0.152929425239563,1.0,1.0,1.0
60,What ruler's death in 323 BC marks the beginning of the Hellenistic period?,Alexander the Great,The death of Alexander the Great in 323 BC marks the beginning of the Hellenistic period.,1.0,0.4813435971736908,1.0,1.0,1.0
61,True crows belong to what group?,Corvida,None.,1.0,-0.018514052033424377,1.0,1.0,1.0
62,From what land did the people of Niutao believe they came?,Samoa,The people of Niutao believed they came from Samoa.,1.0,0.38641655445098877,1.0,1.0,1.0
63,What caused the downfall of the downfall of the the original kingdom in Myanmar?,The Pagan Kingdom fell due to the Mongol invasions and several warring states emerged,"Repeated Meithei raids into Upper Myanmar, a nagging rebellion in Lan Na, the sack of Ava by Hanthawaddy forces, and internal conflict with China and Ayutthaya ultimately led to the downfall of the original kingdom in Myanmar.",1.0,0.40894120931625366,1.0,1.0,1.0
64,What is the entity that controls the infrastructure of Hyderabad?,The Greater Hyderabad Municipal Corporation (GHMC),The Greater Hyderabad Municipal Corporation (GHMC) controls the infrastructure of Hyderabad.,1.0,0.9123772382736206,1.0,1.0,1.0
65,What was the source of the misinformation concerning damage to the city's boardwalk?,photograph,Incorrect news reports at the time of the disaster and a widely circulated photograph of a damaged section of the Boardwalk that was slated for repairs prior to the storm.,1.0,0.13223077356815338,1.0,1.0,1.0
66,On which corner is the shopping center located?,Fresno and B streets,None,0.0,0.0907202810049057,0.0,0.0,0.0
67,What economist believed that regulations did not keep up with financial innovation?,Paul Krugman,None,0.0,0.04219885915517807,0.0,0.0,0.0
68,What English music group was an inspiration for Kanye West on his second album?,Portishead,A Tribe Called Quest,1.0,0.08906929194927216,1.0,1.0,1.0
69,Why did New York State ban unmarked cars for traffic cops?,it endangered motorists who might be pulled over by people impersonating police officers,New York State banned unmarked cars for traffic cops because it was believed that the practice endangered motorists who could potentially be pulled over by individuals impersonating police officers.,0.3333333333333333,0.5440689325332642,0.3333333333333333,1.0,1.0
70,Kiss' double live album Alive! came out in what year?,1975,None,0.3333333333333333,0.16926589608192444,0.3333333333333333,1.0,1.0
71,When did English Freemasonry spread to France?,the 1720s,None.,1.0,0.05385049432516098,1.0,1.0,1.0
72,How do cardinals sign traditionally?,"by placing the title ""Cardinal"" (abbreviated Card.) after their personal name and before their surname","Cardinals traditionally sign by placing the title ""Cardinal"" (abbreviated Card.) after their personal name and before their surname, for example ""John Card(inal) Doe"" or in Latin ""Ioannes Card(inalis) Cognomen"".",1.0,0.7315067052841187,1.0,1.0,1.0
73,How many LEGAT offices does the FBI operate?,60,60,1.0,1.0,1.0,1.0,1.0
74,Who led the group which created the Soviet state?,Vladimir Lenin,"The Bolsheviks, led by Vladimir Lenin, established the Soviet state.",1.0,0.5926458835601807,1.0,1.0,1.0
75,What makes pure metals impure metals?,unwanted impurities,"Impurities make pure metals impure metals. These impurities are elements that are not desired in the metal and can be found in the base metals or the solutes, or introduced during the alloying process. For example, sulfur is a common impurity in steel, and oxygen from the air can combine with most metals to form metal oxides, making the metal impure.",1.0,0.43643492460250854,1.0,1.0,1.0
76,English common law generally said what?,a man gave his status to his children,None.,0.0,-0.0014219963923096657,0.0,0.0,0.0
77,Which industries does West Park give priority to?,"electronic information, biomedicine and precision machinery","The West Park gives priority to three major industries: electronic information, biomedicine, and precision machinery.",1.0,0.46282798051834106,1.0,1.0,1.0
78,The church of Santa Costanza is in what country?,Rome,None,0.0,0.16487239301204681,0.0,0.0,0.0
79,What percentage of Iberians are Sephardic Bnei Anusim?,19.8%,None,1.0,0.17901656031608582,1.0,1.0,1.0
80,"Besides the PAIGC, what is the other major political party?",PRS (Party for Social Renewal),None.,0.0,0.022704098373651505,0.0,0.0,0.0
81,What are the clothing of the Carnival groups full of?,elegance,"The clothing of the Carnival groups are full of flamboyant costumes, masks, gloves, headdresses, and body paint/adornment.",1.0,0.1018051728606224,1.0,1.0,1.0
82,Who did Madonna play in the role A League Of Their Own?,Mae Mordabito,Madonna played Mae Mordabito in the film A League Of Their Own.,1.0,0.6436768770217896,1.0,1.0,1.0
83,Who was the Duke of Bavaria in 1516?,William IV,None,0.0,0.09064817428588867,0.0,0.0,0.0
84,Who led the Panthers in sacks?,Kawann Short,Kony Ealy led the Panthers in sacks.,1.0,0.25319111347198486,1.0,1.0,1.0
85,How many Irish employees did Dell hire?,"4,500","1,900 Irish employees",1.0,0.4824385344982147,1.0,1.0,1.0
86,Which archaeologist proposed the idea that the Amazon rainforest couldn't sustain large populations? ,Betty Meggers,Betty Meggers,1.0,1.0,1.0,1.0,1.0
87,What must a teacher show towards the course materials for increase learning?,enthusiasm,Enthusiasm,1.0,0.8388067483901978,1.0,1.0,1.0
88,What is Brazil's Congress called?,Congresso Nacional,National Congress (Congresso Nacional),1.0,0.7562252879142761,0.8333333333333333,1.0,1.0
89,What is the native language of St. Barts?,French,French,1.0,1.0,1.0,1.0,1.0
90,Only who can handle the ball with his hands?,goalkeeper,The goalkeepers are the only players allowed to touch the ball with their hands or arms while it is in play.,1.0,0.6122568845748901,1.0,1.0,1.0
91,What locations on Egypt's northern coast are major tourist destinations for recreational tourism?,"Dahab, Ras Sidr, Marsa Alam, Safaga","Sharm el-Sheikh, Hurghada, Luxor, Dahab, Ras Sidr, Marsa Alam, and Safaga.",1.0,0.8302099108695984,1.0,1.0,1.0
92,What year was NHK Color created?,1972,1972,1.0,0.9999999403953552,1.0,1.0,1.0
93,What did the Art of Noise hope to accomplish?,attempt to bring sampled and electronic sounds to the pop mainstream,The Art of Noise hoped to bring sampled and electronic sounds to the pop mainstream.,1.0,0.656333863735199,1.0,1.0,1.0
94,The university agreed to grant a degree to any graduate of affiliate schoos that did what?,made a grade of A for all four years,"The university agreed to grant a degree to any graduating senior from an affiliated school who made a grade of A for all four years, and on any other graduate who took twelve weeks additional study at the University of Chicago.",1.0,0.3264707028865814,1.0,1.0,1.0
95,What was the main problem with the eMac's CRT?,relatively bulky and somewhat outdated,The main problem with the eMac's CRT was that it made the computer relatively bulky and somewhat outdated.,1.0,0.2606881558895111,1.0,1.0,1.0
96,What type of secondary schools does Guinea-Bissau have?,general as well as technical,None,1.0,-0.004792889580130577,1.0,1.0,1.0
97,Who operates the Strasbourg tramway?,regional transit company Compagnie des Transports Strasbourgeois,Compagnie des Transports Strasbourgeois (CTS) operates the Strasbourg tramway.,1.0,0.7752059698104858,1.0,1.0,1.0
98,What provides an account of the science of politics for a wise ruler?,The Arthashastra,Plato's Republic provides an account of the science of politics for a wise ruler.,1.0,0.05484068766236305,1.0,1.0,1.0
99,What was the name of the fired Atari CEO?,Ray Kassar,None,0.0,0.027049433439970016,0.0,0.0,0.0
