,questions,true_answers,predicted_answers,doc_mrr,sas,doc_map,doc_recall_single_hit,doc_recall_multi_hit
15,Who had FA cup coverage from 1988-1997?,"From 1988 to 1997, the BBC and Sky Sports had coverage of the FA Cup",The BBC and Sky Sports had FA Cup coverage from 1988-1997.,1.0,0.925662636756897,1.0,1.0,1.0
16,What percentage of the population was Caucasian in 1940?,92%,None,0.0,0.29982441663742065,0.0,0.0,0.0
17,In what year was Columbia University chartered?,1754,None,0.0,0.19397997856140137,0.0,0.0,0.0
18,"What is the owner, tenant or manager of a pub known as?",pub landlord,"The owner, tenant, or manager of a pub is known as the ""pub landlord.""",1.0,0.7908975481987,1.0,1.0,1.0
19,How many people signed a petition in protest of Everton FC's crest redesign in 2013?,"over 22,000","Over 22,000 people signed a petition in protest of Everton FC's crest redesign in 2013.",1.0,0.3012326955795288,1.0,1.0,1.0
20,What did Griffith's tool help increase?,transparency,None,0.0,0.18946921825408936,0.0,0.0,0.0
21,Where do samurais' teachings live on?,everyday life and in modern Japanese martial arts,Samurais' teachings live on in both everyday life and modern Japanese martial arts.,1.0,0.7196152210235596,1.0,1.0,1.0
22,How many years does the term of a Richmond city council representative last?,four,Four years,1.0,0.53436279296875,1.0,1.0,1.0
23,When did an investigation occur under school casualties?,December 2008,December 2008,0.5,1.0000001192092896,0.5833333333333333,1.0,1.0
24,How did Liang Ji die?,forced to commit suicide,Liang Ji was forced to commit suicide.,1.0,0.5424989461898804,1.0,1.0,1.0
25,Who supported the reaction against the government?,Durango,The Muslim Brotherhood supported the RCC in Egypt.,0.0,-0.09938069432973862,0.0,0.0,0.0
26,Jochi's death occurred in what year?,1226,None,1.0,0.17372548580169678,1.0,1.0,1.0
27,What influences role of minority leader?,personality and contextual factors,"Personality, contextual factors such as the size and cohesion of the minority party, whether their party controls the White House, the political climate in the House, and the controversy associated with legislative agenda.",1.0,0.40716105699539185,1.0,1.0,1.0
28,Did the rainforest managed to thrive during the glacial periods? ,"However, the rainforest still managed to thrive during these glacial periods, allowing for the survival and evolution of a broad diversity of species.",None,1.0,-0.044799476861953735,1.0,1.0,1.0
29,What genre was 'LA 2017'?,futuristic science fiction,None,0.0,0.1251610815525055,0.0,0.0,0.0
30,Who had issues with JFK's proposal?,NAACP,NAACP (National Association for the Advancement of Colored People) had issues with JFK's proposal.,1.0,0.577176570892334,1.0,1.0,1.0
31,What does CATOBAR allow for?,deployment of heavy jets with full loadouts,"CATOBAR allows for the deployment of heavy jets with full loadouts, especially on ground-attack missions.",1.0,0.5708506107330322,1.0,1.0,1.0
32,Where were these forts commonly built?,hills,"Gallaeci lived in castros, which were usually built at hills, seashore cliffs, and peninsulas. Some well-known castros can be found at Fazouro, Santa Tegra, Baroña, O Neixón, San Cibrao de Lás, Borneiro, Castromao, and Viladonga.",1.0,0.17089566588401794,1.0,1.0,1.0
33,What bacteria is an exception to single circular chromosome rule?,Spirochaetes of the genus Borrelia,"Bacteria such as Borrelia burgdorferi, the cause of Lyme disease, contain a single linear chromosome, which is an exception to the single circular chromosome rule in bacteria.",1.0,0.3312850296497345,1.0,1.0,1.0
34,Who made up most unions between Europeans and natives?,European men and Indigenous American women,Africans and Indigenous Americans made up most unions between Europeans and natives.,1.0,0.5995653867721558,1.0,1.0,1.0
35,What did the Guardian name her?,Artist of the Decade,None,1.0,0.14542528986930847,1.0,1.0,1.0
36,The lower regions and larger towns of the Alps are well-served by what?,motorways,Motorways and main roads.,1.0,0.8717149496078491,1.0,1.0,1.0
37,Where was the CM intended to land upon re entering the Earth's atmosphere?,ocean,The CM was intended to land in the Pacific Ocean.,0.3333333333333333,0.3842392861843109,0.3333333333333333,1.0,1.0
38,What does the French constitution state for the language in Aslace?,French alone is the official language,"The French constitution states that French alone is the official language of the Republic, but regional languages like Alsatian are recognized by the French government in the official list of languages of France.",1.0,0.7927461862564087,1.0,1.0,1.0
39,Which BYU building features films in several languages?,International Cinema,International Cinema,1.0,0.9999999403953552,1.0,1.0,1.0
40,What has helped geneologists researching slaves?,"Colonial records of French and Spanish slave ships and sales, and plantation records in all the former colonies",The fact that some African slaves were freed by their masters during the early years of European settlement in North America.,1.0,0.5132779479026794,1.0,1.0,1.0
41,When did the first free election take place?,1492,The first free election took place in October 1992.,0.0,0.31109321117401123,0.0,0.0,0.0
42,Of what discipline is ethology a branch?,zoology,None.,0.0,0.13037535548210144,0.0,0.0,0.0
43,What New Haven trial is known to be the longest in the history of Connecticut?,New Haven Black Panther trials,The New Haven Black Panther trials.,1.0,0.915544331073761,1.0,1.0,1.0
44,In what periodical was the new sovereign status of the Russian Federation first published?,Rossiyskaya Gazeta,"The new sovereign status of the Russian Federation was first published in Rossiyskaya Gazeta on January 6, 1992.",1.0,0.5026060938835144,1.0,1.0,1.0
45,The first ship to carry a human through space was called what?,Vostok 1,The first ship to carry a human through space was called Vostok 1.,1.0,0.5209181308746338,1.0,1.0,1.0
46,What is an alloy?,a mixture of metals or a mixture of a metal and another element,"An alloy is a mixture of metals or a mixture of a metal and another element, defined by metallic bonding character. It may be a solid solution of metal elements or a mixture of metallic phases, including intermetallic compounds with a defined stoichiometry and crystal structure.",1.0,0.691450834274292,1.0,1.0,1.0
47,Where was the Galilean village?,Nazareth,None,0.0,0.18965567648410797,0.0,0.0,0.0
48,A fifth terminal was opened in 2008 for which UK airline?,British Airways,British Airways,1.0,1.0000001192092896,1.0,1.0,1.0
49,Does Florida benefit from taxes,Florida residents have received more federal monies than they pay in taxes: the state is a net beneficiary,None,1.0,0.06961435079574585,1.0,1.0,1.0
50,What two members of city council were convicted of extortion in 2005?,Ralph Inzunza and Deputy Mayor Michael Zucchet,Ralph Inzunza and Deputy Mayor Michael Zucchet,1.0,1.0,1.0,1.0,1.0
51,What can affect how a person is treated?,Perceived sexual orientation,"One's social relationships and interactions, specifically with peers, family, and members of their social sphere, can affect how a person is treated. Additionally, societal standards, stigma, and the nature of the job or occupation one holds can also impact how a person is treated.",0.0,0.27324047684669495,0.0,0.0,0.0
52,What currency did the euro replace in Portugal?,Portuguese Escudo,Portuguese Escudo,1.0,1.0000001192092896,1.0,1.0,1.0
53,"In the fall quarter of 2014, how many students signed up for the university's four graduate divisions?","3,468",None,0.0,-0.012574898079037666,0.0,0.0,0.0
54,"Which Chinese suffix means ""area, district, region, ward""?",qū,区 (qū),1.0,0.487140029668808,1.0,1.0,1.0
55,What was another goal of the invasion of Saxony?,to advance into Bohemia where he might set up winter quarters at Austria's expense,"To eliminate Saxony as a threat to Prussia, seize the Saxon army and treasury to aid the Prussian war effort.",1.0,0.3768634796142578,1.0,1.0,1.0
56,In what year was War on the Floor released?,2001,None,0.0,0.21657736599445343,0.0,0.0,0.0
57,Who was the main opponent that began to argue that the flat canvas did not support Cubism? ,Clement Greenberg.,Clement Greenberg,1.0,0.9689548015594482,1.0,1.0,1.0
58,What are some of the equipment used by both men and women?,"Combat helmets, rucksacks, combat boots",None,0.0,0.0951576977968216,0.0,0.0,0.0
59,Where did Charleston's original settlers come from?,Bermuda,"England, Barbados, and Bermuda",1.0,0.6237398386001587,1.0,1.0,1.0
60,What ruler's death in 323 BC marks the beginning of the Hellenistic period?,Alexander the Great,Alexander the Great's death in 323 BC marks the beginning of the Hellenistic period.,1.0,0.5185408592224121,1.0,1.0,1.0
61,True crows belong to what group?,Corvida,True crows belong to the group of birds known as corvids.,1.0,0.3806735873222351,1.0,1.0,1.0
62,From what land did the people of Niutao believe they came?,Samoa,None,0.0,0.2384757548570633,0.0,0.0,0.0
63,What caused the downfall of the downfall of the the original kingdom in Myanmar?,The Pagan Kingdom fell due to the Mongol invasions and several warring states emerged,The downfall of the original kingdom in Myanmar was caused by the Mongol invasions and the emergence of several warring states.,1.0,0.7133439183235168,1.0,1.0,1.0
64,What is the entity that controls the infrastructure of Hyderabad?,The Greater Hyderabad Municipal Corporation (GHMC),Greater Hyderabad Municipal Corporation (GHMC),1.0,0.9748236536979675,1.0,1.0,1.0
65,What was the source of the misinformation concerning damage to the city's boardwalk?,photograph,"The source of the misinformation concerning damage to the city's boardwalk was a widely circulated photograph of a damaged section of the Boardwalk that was slated for repairs prior to the storm, along with incorrect news reports at the time of the disaster.",1.0,0.20498739182949066,1.0,1.0,1.0
66,On which corner is the shopping center located?,Fresno and B streets,None,0.0,0.09387318789958954,0.0,0.0,0.0
67,What economist believed that regulations did not keep up with financial innovation?,Paul Krugman,Paul Krugman,1.0,1.0,1.0,1.0,1.0
68,What English music group was an inspiration for Kanye West on his second album?,Portishead,Portishead,1.0,1.0000001192092896,1.0,1.0,1.0
69,Why did New York State ban unmarked cars for traffic cops?,it endangered motorists who might be pulled over by people impersonating police officers,New York State banned unmarked cars for traffic cops in 1996 on the grounds that it endangered motorists who might be pulled over by people impersonating police officers.,1.0,0.569441020488739,1.0,1.0,1.0
70,Kiss' double live album Alive! came out in what year?,1975,1975,1.0,1.0,1.0,1.0,1.0
71,When did English Freemasonry spread to France?,the 1720s,English Freemasonry spread to France in the 1720s.,1.0,0.5309911966323853,1.0,1.0,1.0
72,How do cardinals sign traditionally?,"by placing the title ""Cardinal"" (abbreviated Card.) after their personal name and before their surname","Cardinals traditionally sign documents with the format ""Cardinal [First name] [Surname]"".",1.0,0.7155248522758484,1.0,1.0,1.0
73,How many LEGAT offices does the FBI operate?,60,None,1.0,0.3444485068321228,1.0,1.0,1.0
74,Who led the group which created the Soviet state?,Vladimir Lenin,Vladimir Lenin led the group which created the Soviet state.,1.0,0.722906231880188,1.0,1.0,1.0
75,What makes pure metals impure metals?,unwanted impurities,Unwanted impurities make pure metals impure.,1.0,0.6480638980865479,1.0,1.0,1.0
76,English common law generally said what?,a man gave his status to his children,English common law generally said that the common law of England (particularly judge-made law) is the law of the state to the extent that it is not repugnant to domestic law or indigenous conditions.,0.0,0.09007015079259872,0.0,0.0,0.0
77,Which industries does West Park give priority to?,"electronic information, biomedicine and precision machinery","The West Park gives priority to three major industries i.e. electronic information, biomedicine, and precision machinery.",1.0,0.34773603081703186,1.0,1.0,1.0
78,The church of Santa Costanza is in what country?,Rome,None,1.0,0.19725142419338226,1.0,1.0,1.0
79,What percentage of Iberians are Sephardic Bnei Anusim?,19.8%,The percentage of Iberians who are Sephardic Bnei Anusim is estimated at about 19.8% of modern Iberia.,1.0,0.3733292818069458,1.0,1.0,1.0
80,"Besides the PAIGC, what is the other major political party?",PRS (Party for Social Renewal),None,0.0,0.14602786302566528,0.0,0.0,0.0
81,What are the clothing of the Carnival groups full of?,elegance,"The clothing of the Carnival groups is full of bright colors and elegance, with some groups featuring traditional costumes like the Haguète, the Longuès-Brèsses, and the Long-Né. Women known as vedettes wear elegant, bright dresses, while the Blancs-Moussis in Stavelot dress in white with long red noses. The touloulous in Creole tradition wear decorative gowns, gloves, masks, and headdresses that cover them completely.",1.0,0.2222614288330078,1.0,1.0,1.0
82,Who did Madonna play in the role A League Of Their Own?,Mae Mordabito,Madonna played Mae Mordabito in A League of Their Own.,1.0,0.5935558080673218,1.0,1.0,1.0
83,Who was the Duke of Bavaria in 1516?,William IV,None.,0.0,0.07762151956558228,0.0,0.0,0.0
84,Who led the Panthers in sacks?,Kawann Short,Kawann Short led the Panthers in sacks with 11.,1.0,0.3731738030910492,1.0,1.0,1.0
85,How many Irish employees did Dell hire?,"4,500","4,500 employees in the Republic of Ireland.",1.0,0.3885391056537628,1.0,1.0,1.0
86,Which archaeologist proposed the idea that the Amazon rainforest couldn't sustain large populations? ,Betty Meggers,Betty Meggers,1.0,1.0,1.0,1.0,1.0
87,What must a teacher show towards the course materials for increase learning?,enthusiasm,Enthusiasm,1.0,1.0000001192092896,1.0,1.0,1.0
88,What is Brazil's Congress called?,Congresso Nacional,The National Congress (Congresso Nacional),1.0,0.9064163565635681,1.0,1.0,1.0
89,What is the native language of St. Barts?,French,French,1.0,1.0,1.0,1.0,1.0
90,Only who can handle the ball with his hands?,goalkeeper,The goalkeepers are the only players allowed to touch the ball with their hands or arms while it is in play.,1.0,0.4972202181816101,1.0,1.0,1.0
91,What locations on Egypt's northern coast are major tourist destinations for recreational tourism?,"Dahab, Ras Sidr, Marsa Alam, Safaga","Sharm el-Sheikh, Hurghada, Luxor, Dahab, Ras Sidr, Marsa Alam, Safaga, and the northern coast of the Mediterranean.",1.0,0.6515246629714966,1.0,1.0,1.0
92,What year was NHK Color created?,1972,1972,1.0,1.0,1.0,1.0,1.0
93,What did the Art of Noise hope to accomplish?,attempt to bring sampled and electronic sounds to the pop mainstream,The Art of Noise hoped to bring sampled and electronic sounds to the pop mainstream.,1.0,0.7109817266464233,1.0,1.0,1.0
94,The university agreed to grant a degree to any graduate of affiliate schoos that did what?,made a grade of A for all four years,The university agreed to grant a degree to any graduate of affiliate schools who made a grade of A for all four years.,1.0,0.5220768451690674,1.0,1.0,1.0
95,What was the main problem with the eMac's CRT?,relatively bulky and somewhat outdated,None.,0.0,0.03618350997567177,0.0,0.0,0.0
96,What type of secondary schools does Guinea-Bissau have?,general as well as technical,"Guinea-Bissau has several secondary schools, including general as well as technical secondary schools.",1.0,0.29345035552978516,1.0,1.0,1.0
97,Who operates the Strasbourg tramway?,regional transit company Compagnie des Transports Strasbourgeois,Compagnie des Transports Strasbourgeois (CTS),1.0,0.8048175573348999,1.0,1.0,1.0
98,What provides an account of the science of politics for a wise ruler?,The Arthashastra,"The Arthashastra by Chanakya, an ancient Indian political philosopher, provides an account of the science of politics for a wise ruler.",1.0,0.5876772403717041,1.0,1.0,1.0
99,What was the name of the fired Atari CEO?,Ray Kassar,Ray Kassar,1.0,1.0,1.0,1.0,1.0
