,questions,true_answers,predicted_answers,doc_mrr,sas,doc_map,doc_recall_single_hit,doc_recall_multi_hit
24,How did Liang Ji die?,forced to commit suicide,Liang Ji was forced to commit suicide.,1.0,0.5424989461898804,1.0,1.0,1.0
25,Who supported the reaction against the government?,Durango,"The workers, peasants, and petty bourgeois supported the reaction against the government.",0.0,-0.08740938454866409,0.0,0.0,0.0
26,Jochi's death occurred in what year?,1226,None,1.0,0.17372548580169678,1.0,1.0,1.0
27,What influences role of minority leader?,personality and contextual factors,"Personality, contextual factors such as the size and cohesion of the minority party, whether his or her party controls the White House, the general political climate in the House, and controversy associated with the legislative agenda.",1.0,0.33275970816612244,1.0,1.0,1.0
28,Did the rainforest managed to thrive during the glacial periods? ,"However, the rainforest still managed to thrive during these glacial periods, allowing for the survival and evolution of a broad diversity of species.","Yes, the rainforest still managed to thrive during the glacial periods, allowing for the survival and evolution of a broad diversity of species.",1.0,0.8921372890472412,1.0,1.0,1.0
29,What genre was 'LA 2017'?,futuristic science fiction,None,0.0,0.1251610815525055,0.0,0.0,0.0
30,Who had issues with JFK's proposal?,NAACP,NAACP had issues with JFK's proposal.,1.0,0.547245979309082,1.0,1.0,1.0
31,What does CATOBAR allow for?,deployment of heavy jets with full loadouts,"CATOBAR allows for the deployment of heavy jets with full loadouts, especially on ground-attack missions.",1.0,0.5708506107330322,1.0,1.0,1.0
32,Where were these forts commonly built?,hills,"The forts mentioned in the context were commonly built in strategic locations such as hills, slopes, and cliffs overlooking valleys, gorges, and mountain passes for defensive purposes.",0.0,0.2716827392578125,0.0,0.0,0.0
33,What bacteria is an exception to single circular chromosome rule?,Spirochaetes of the genus Borrelia,Borrelia burgdorferi,1.0,0.5309512615203857,1.0,1.0,1.0
34,Who made up most unions between Europeans and natives?,European men and Indigenous American women,European settlers and Indigenous Americans made up most unions between Europeans and natives.,1.0,0.5962265729904175,1.0,1.0,1.0
35,What did the Guardian name her?,Artist of the Decade,None,1.0,0.14542534947395325,1.0,1.0,1.0
36,The lower regions and larger towns of the Alps are well-served by what?,motorways,None.,1.0,0.21681860089302063,1.0,1.0,1.0
37,Where was the CM intended to land upon re entering the Earth's atmosphere?,ocean,The Command Module (CM) was intended to land in the Pacific ocean upon re-entering the Earth's atmosphere.,0.5,0.3177490532398224,0.5,1.0,1.0
38,What does the French constitution state for the language in Aslace?,French alone is the official language,French alone is the official language of the Republic in Alsace.,1.0,0.6956844925880432,1.0,1.0,1.0
39,Which BYU building features films in several languages?,International Cinema,BYU's International Cinema,1.0,0.6834436058998108,1.0,1.0,1.0
40,What has helped geneologists researching slaves?,"Colonial records of French and Spanish slave ships and sales, and plantation records in all the former colonies","Researching the genealogy of African Americans has been helped by the fact that sometimes free women, whether indentured servants or free, had unions with African men, resulting in free mixed-race children. This allowed for a more traceable lineage for some free people of color during the colonial period in Virginia.",1.0,0.5042778253555298,1.0,1.0,1.0
41,When did the first free election take place?,1492,The first free election took place in October 1992.,0.0,0.31109321117401123,0.0,0.0,0.0
42,Of what discipline is ethology a branch?,zoology,None.,0.0,0.13037535548210144,0.0,0.0,0.0
43,What New Haven trial is known to be the longest in the history of Connecticut?,New Haven Black Panther trials,The New Haven Black Panther trials took place in 1970 and are known to be the largest and longest trials in Connecticut history.,1.0,0.7114315032958984,1.0,1.0,1.0
44,In what periodical was the new sovereign status of the Russian Federation first published?,Rossiyskaya Gazeta,Rossiyskaya Gazeta,1.0,1.0,1.0,1.0,1.0
45,The first ship to carry a human through space was called what?,Vostok 1,Freedom 7,1.0,0.3289055824279785,1.0,1.0,1.0
46,What is an alloy?,a mixture of metals or a mixture of a metal and another element,"An alloy is a mixture of either pure or fairly pure chemical elements, which forms an impure substance (admixture) that retains the characteristics of a metal.",1.0,0.6449682712554932,1.0,1.0,1.0
47,Where was the Galilean village?,Nazareth,None,0.0,0.18965567648410797,0.0,0.0,0.0
48,A fifth terminal was opened in 2008 for which UK airline?,British Airways,British Airways,1.0,1.0000001192092896,1.0,1.0,1.0
49,Does Florida benefit from taxes,Florida residents have received more federal monies than they pay in taxes: the state is a net beneficiary,Florida does not benefit from taxes as mentioned in the provided context information.,1.0,0.652664303779602,1.0,1.0,1.0
50,What two members of city council were convicted of extortion in 2005?,Ralph Inzunza and Deputy Mayor Michael Zucchet,Ralph Inzunza and Deputy Mayor Michael Zucchet,1.0,1.0,1.0,1.0,1.0
51,What can affect how a person is treated?,Perceived sexual orientation,Perceived sexual orientation can affect how a person is treated.,1.0,0.6917557716369629,1.0,1.0,1.0
52,What currency did the euro replace in Portugal?,Portuguese Escudo,The euro replaced the Portuguese Escudo.,1.0,0.5898447036743164,1.0,1.0,1.0
53,"In the fall quarter of 2014, how many students signed up for the university's four graduate divisions?","3,468",None,0.0,-0.012574898079037666,0.0,0.0,0.0
54,"Which Chinese suffix means ""area, district, region, ward""?",qū,区 qū,1.0,0.4624646306037903,1.0,1.0,1.0
55,What was another goal of the invasion of Saxony?,to advance into Bohemia where he might set up winter quarters at Austria's expense,Using the Saxon army and treasury to aid the Prussian war effort.,1.0,0.3194770812988281,1.0,1.0,1.0
56,In what year was War on the Floor released?,2001,None,0.0,0.21657736599445343,0.0,0.0,0.0
57,Who was the main opponent that began to argue that the flat canvas did not support Cubism? ,Clement Greenberg.,Clement Greenberg began to argue that the flat canvas did not support Cubism.,1.0,0.38107234239578247,1.0,1.0,1.0
58,What are some of the equipment used by both men and women?,"Combat helmets, rucksacks, combat boots","T-shirts, trainers, tracksuits, shorts, wet suits, spandex materials",0.0,0.5623990297317505,0.0,0.0,0.0
59,Where did Charleston's original settlers come from?,Bermuda,"England, Barbados, Bermuda.",1.0,0.6667313575744629,1.0,1.0,1.0
60,What ruler's death in 323 BC marks the beginning of the Hellenistic period?,Alexander the Great,Alexander the Great,1.0,1.0,1.0,1.0,1.0
61,True crows belong to what group?,Corvida,None,1.0,0.16804206371307373,1.0,1.0,1.0
62,From what land did the people of Niutao believe they came?,Samoa,None,0.0,0.23847578465938568,0.0,0.0,0.0
63,What caused the downfall of the downfall of the the original kingdom in Myanmar?,The Pagan Kingdom fell due to the Mongol invasions and several warring states emerged,The downfall of the original kingdom in Myanmar was caused by the collapse of the Pagan Kingdom due to the Mongol invasions and several warring states emerging in the region.,1.0,0.7774649858474731,1.0,1.0,1.0
64,What is the entity that controls the infrastructure of Hyderabad?,The Greater Hyderabad Municipal Corporation (GHMC),The Greater Hyderabad Municipal Corporation (GHMC) controls the infrastructure of Hyderabad.,1.0,0.8458091020584106,1.0,1.0,1.0
65,What was the source of the misinformation concerning damage to the city's boardwalk?,photograph,"The source of the misinformation concerning damage to the city's boardwalk was a widely circulated photograph of a damaged section of the Boardwalk that was slated for repairs, prior to the storm, and incorrect news reports at the time of the disaster.",1.0,0.21206146478652954,1.0,1.0,1.0
66,On which corner is the shopping center located?,Fresno and B streets,None,0.0,0.09387318789958954,0.0,0.0,0.0
67,What economist believed that regulations did not keep up with financial innovation?,Paul Krugman,Treasury Secretary Timothy Geithner,1.0,0.46916741132736206,1.0,1.0,1.0
68,What English music group was an inspiration for Kanye West on his second album?,Portishead,Portishead,1.0,1.0000001192092896,1.0,1.0,1.0
69,Why did New York State ban unmarked cars for traffic cops?,it endangered motorists who might be pulled over by people impersonating police officers,The practice of using unmarked cars for traffic cops was banned in New York State in 1996 because it was deemed to endanger motorists who may be pulled over by individuals impersonating police officers.,1.0,0.5275806784629822,1.0,1.0,1.0
70,Kiss' double live album Alive! came out in what year?,1975,1975,1.0,1.0,1.0,1.0,1.0
71,When did English Freemasonry spread to France?,the 1720s,English Freemasonry spread to France in the 1720s.,1.0,0.5309911966323853,1.0,1.0,1.0
72,How do cardinals sign traditionally?,"by placing the title ""Cardinal"" (abbreviated Card.) after their personal name and before their surname","In accordance with tradition, cardinals sign by placing the title ""Cardinal"" (abbreviated Card.) after their personal name and before their surname.",1.0,0.7900118231773376,1.0,1.0,1.0
73,How many LEGAT offices does the FBI operate?,60,60,1.0,1.0,1.0,1.0,1.0
74,Who led the group which created the Soviet state?,Vladimir Lenin,Vladimir Lenin led the group which created the Soviet state.,1.0,0.722906231880188,1.0,1.0,1.0
75,What makes pure metals impure metals?,unwanted impurities,"Impurities are elements that are not desired in the metal and are usually found in the base metal or solutes, or introduced during the alloying process.",1.0,0.5882698893547058,1.0,1.0,1.0
76,English common law generally said what?,a man gave his status to his children,English common law generally said that it is the law of the state to the extent that it is not repugnant to domestic law or indigenous conditions.,0.0,0.12030705064535141,0.0,0.0,0.0
77,Which industries does West Park give priority to?,"electronic information, biomedicine and precision machinery","The West Park gives priority to three major industries: electronic information, biomedicine, and precision machinery.",1.0,0.353135883808136,1.0,1.0,1.0
78,The church of Santa Costanza is in what country?,Rome,None,0.0,0.19725142419338226,0.0,0.0,0.0
79,What percentage of Iberians are Sephardic Bnei Anusim?,19.8%,None.,1.0,0.2951165437698364,1.0,1.0,1.0
80,"Besides the PAIGC, what is the other major political party?",PRS (Party for Social Renewal),None.,0.0,0.1435578465461731,0.0,0.0,0.0
81,What are the clothing of the Carnival groups full of?,elegance,"The clothing of the Carnival groups is full of elegant and bright dresses worn by women called vedettes, providing a sensual touch to the parades.",1.0,0.25539109110832214,1.0,1.0,1.0
82,Who did Madonna play in the role A League Of Their Own?,Mae Mordabito,Mae Mordabito,1.0,1.0,1.0,1.0,1.0
83,Who was the Duke of Bavaria in 1516?,William IV,None,0.0,0.0842767059803009,0.0,0.0,0.0
84,Who led the Panthers in sacks?,Kawann Short,Kawann Short led the Panthers in sacks.,1.0,0.39464205503463745,1.0,1.0,1.0
85,How many Irish employees did Dell hire?,"4,500","4,500 employees were hired by Dell in Ireland.",1.0,0.4184643626213074,1.0,1.0,1.0
86,Which archaeologist proposed the idea that the Amazon rainforest couldn't sustain large populations? ,Betty Meggers,Betty Meggers,1.0,1.0,1.0,1.0,1.0
87,What must a teacher show towards the course materials for increase learning?,enthusiasm,Enthusiasm about the subject matter.,1.0,0.5623331665992737,1.0,1.0,1.0
88,What is Brazil's Congress called?,Congresso Nacional,The National Congress (Congresso Nacional).,1.0,0.8785903453826904,1.0,1.0,1.0
89,What is the native language of St. Barts?,French,French,1.0,1.0,1.0,1.0,1.0
90,Only who can handle the ball with his hands?,goalkeeper,The goalkeepers are the only players allowed to touch the ball with their hands.,1.0,0.4715641736984253,1.0,1.0,1.0
91,What locations on Egypt's northern coast are major tourist destinations for recreational tourism?,"Dahab, Ras Sidr, Marsa Alam, Safaga","Sharm el-Sheikh, Hurghada, Luxor, Dahab, Ras Sidr, Marsa Alam, Safaga",1.0,0.7807877063751221,1.0,1.0,1.0
92,What year was NHK Color created?,1972,1972,1.0,1.0,1.0,1.0,1.0
93,What did the Art of Noise hope to accomplish?,attempt to bring sampled and electronic sounds to the pop mainstream,The Art of Noise hoped to bring sampled and electronic sounds to the pop mainstream.,1.0,0.7109817266464233,1.0,1.0,1.0
94,The university agreed to grant a degree to any graduate of affiliate schoos that did what?,made a grade of A for all four years,None,1.0,0.19577857851982117,1.0,1.0,1.0
95,What was the main problem with the eMac's CRT?,relatively bulky and somewhat outdated,None.,0.0,0.03618350997567177,0.0,0.0,0.0
96,What type of secondary schools does Guinea-Bissau have?,general as well as technical,"Guinea-Bissau has several secondary schools, including general as well as technical secondary schools.",1.0,0.29345035552978516,1.0,1.0,1.0
97,Who operates the Strasbourg tramway?,regional transit company Compagnie des Transports Strasbourgeois,Compagnie des Transports Strasbourgeois (CTS),1.0,0.8048175573348999,1.0,1.0,1.0
98,What provides an account of the science of politics for a wise ruler?,The Arthashastra,The Arthaśāstra by Kautilya provides an account of the science of politics for a wise ruler.,1.0,0.5200507044792175,1.0,1.0,1.0
99,What was the name of the fired Atari CEO?,Ray Kassar,Ray Kassar,1.0,1.0,1.0,1.0,1.0
