,questions,true_answers,predicted_answers,doc_mrr,sas,doc_map,doc_recall_single_hit,doc_recall_multi_hit
34,Who made up most unions between Europeans and natives?,European men and Indigenous American women,The Taínos of Hispaniola made up most unions between Europeans and natives.,0.0,0.45387232303619385,0.0,0.0,0.0
35,What did the Guardian name her?,Artist of the Decade,None,0.0,0.12995633482933044,0.0,0.0,0.0
36,The lower regions and larger towns of the Alps are well-served by what?,motorways,motorways and main roads,1.0,0.8184265494346619,1.0,1.0,1.0
37,Where was the CM intended to land upon re entering the Earth's atmosphere?,ocean,None,0.0,0.21975763142108917,0.0,0.0,0.0
38,What does the French constitution state for the language in Aslace?,French alone is the official language,None.,1.0,0.06753821671009064,1.0,1.0,1.0
39,Which BYU building features films in several languages?,International Cinema,BYU's International Cinema.,1.0,0.6147091388702393,1.0,1.0,1.0
40,What has helped geneologists researching slaves?,"Colonial records of French and Spanish slave ships and sales, and plantation records in all the former colonies","The relationships between male slaveholders, overseers, or master's sons and women slaves, as well as instances where African slaves were freed by their masters during the early years of slavery, have helped genealogists researching slaves.",1.0,0.3814269006252289,1.0,1.0,1.0
41,When did the first free election take place?,1492,November 1989,0.0,0.2960478663444519,0.0,0.0,0.0
42,Of what discipline is ethology a branch?,zoology,Ethology is a branch of zoology.,1.0,0.6648943424224854,1.0,1.0,1.0
43,What New Haven trial is known to be the longest in the history of Connecticut?,New Haven Black Panther trials,New Haven Black Panther trials,1.0,1.0,1.0,1.0,1.0
44,In what periodical was the new sovereign status of the Russian Federation first published?,Rossiyskaya Gazeta,Rossiyskaya Gazeta,1.0,1.0,1.0,1.0,1.0
45,The first ship to carry a human through space was called what?,Vostok 1,Vostok 1,1.0,1.0,1.0,1.0,1.0
46,What is an alloy?,a mixture of metals or a mixture of a metal and another element,"An alloy is a mixture of metals or a mixture of a metal and another element, defined by metallic bonding character.",1.0,0.7774763107299805,1.0,1.0,1.0
47,Where was the Galilean village?,Nazareth,None.,0.0,0.1680147647857666,0.0,0.0,0.0
48,A fifth terminal was opened in 2008 for which UK airline?,British Airways,None,1.0,0.19291499257087708,1.0,1.0,1.0
49,Does Florida benefit from taxes,Florida residents have received more federal monies than they pay in taxes: the state is a net beneficiary,None,1.0,0.030929647386074066,1.0,1.0,1.0
50,What two members of city council were convicted of extortion in 2005?,Ralph Inzunza and Deputy Mayor Michael Zucchet,Ralph Inzunza and Deputy Mayor Michael Zucchet were the two members of city council who were convicted of extortion in 2005.,1.0,0.7335336208343506,1.0,1.0,1.0
51,What can affect how a person is treated?,Perceived sexual orientation,Cultural barriers and religious beliefs,0.0,0.1808210164308548,0.0,0.0,0.0
52,What currency did the euro replace in Portugal?,Portuguese Escudo,The euro replaced the Portuguese Escudo in Portugal.,1.0,0.6934979557991028,1.0,1.0,1.0
53,"In the fall quarter of 2014, how many students signed up for the university's four graduate divisions?","3,468","2,138 graduate and professional students signed up for the university's four graduate divisions in the fall quarter of 2014.",0.0,0.07299845665693283,0.0,0.0,0.0
54,"Which Chinese suffix means ""area, district, region, ward""?",qū,- None,0.0,0.3131282925605774,0.0,0.0,0.0
55,What was another goal of the invasion of Saxony?,to advance into Bohemia where he might set up winter quarters at Austria's expense,To advance into Bohemia and set up winter quarters at Austria's expense.,1.0,0.8621277809143066,1.0,1.0,1.0
56,In what year was War on the Floor released?,2001,2001,1.0,1.0,1.0,1.0,1.0
57,Who was the main opponent that began to argue that the flat canvas did not support Cubism? ,Clement Greenberg.,Clement Greenberg,1.0,0.982132077217102,1.0,1.0,1.0
58,What are some of the equipment used by both men and women?,"Combat helmets, rucksacks, combat boots","Combat helmets, rucksacks, combat boots, and flak jackets",1.0,0.918124794960022,1.0,1.0,1.0
59,Where did Charleston's original settlers come from?,Bermuda,"England, Barbados, and Bermuda",1.0,0.6795255541801453,1.0,1.0,1.0
60,What ruler's death in 323 BC marks the beginning of the Hellenistic period?,Alexander the Great,Alexander the Great,0.0,1.0,0.0,0.0,0.0
61,True crows belong to what group?,Corvida,None,1.0,0.14010775089263916,1.0,1.0,1.0
62,From what land did the people of Niutao believe they came?,Samoa,None.,0.0,0.19232547283172607,0.0,0.0,0.0
63,What caused the downfall of the downfall of the the original kingdom in Myanmar?,The Pagan Kingdom fell due to the Mongol invasions and several warring states emerged,The downfall of the original kingdom in Myanmar was caused by the Mongol invasions.,1.0,0.6956954002380371,1.0,1.0,1.0
64,What is the entity that controls the infrastructure of Hyderabad?,The Greater Hyderabad Municipal Corporation (GHMC),Greater Hyderabad Municipal Corporation (GHMC),1.0,0.9894399046897888,1.0,1.0,1.0
65,What was the source of the misinformation concerning damage to the city's boardwalk?,photograph,The source of the misinformation concerning damage to the city's boardwalk was a widely circulated photograph of a damaged section of the Boardwalk that was slated for repairs prior to the storm and incorrect news reports at the time of the disaster.,1.0,0.34751567244529724,1.0,1.0,1.0
66,On which corner is the shopping center located?,Fresno and B streets,None,0.0,0.1961919367313385,0.0,0.0,0.0
67,What economist believed that regulations did not keep up with financial innovation?,Paul Krugman,Treasury Secretary Timothy Geithner,1.0,0.35490280389785767,1.0,1.0,1.0
68,What English music group was an inspiration for Kanye West on his second album?,Portishead,Portishead,1.0,1.0,1.0,1.0,1.0
69,Why did New York State ban unmarked cars for traffic cops?,it endangered motorists who might be pulled over by people impersonating police officers,New York State banned unmarked cars for traffic cops in 1996 on the grounds that it endangered motorists who might be pulled over by people impersonating police officers.,1.0,0.6026602983474731,1.0,1.0,1.0
70,Kiss' double live album Alive! came out in what year?,1975,None,1.0,0.2789701223373413,1.0,1.0,1.0
71,When did English Freemasonry spread to France?,the 1720s,The English Freemasonry spread to France in the eighteenth century.,0.0,0.3943239450454712,0.0,0.0,0.0
72,How do cardinals sign traditionally?,"by placing the title ""Cardinal"" (abbreviated Card.) after their personal name and before their surname","Cardinals traditionally sign with the word ""Cardinal"" followed by their first name and surname.",1.0,0.7679330110549927,1.0,1.0,1.0
73,How many LEGAT offices does the FBI operate?,60,Over 50 legal attachés at United States embassies and consulates.,1.0,0.25766390562057495,1.0,1.0,1.0
74,Who led the group which created the Soviet state?,Vladimir Lenin,Vladimir Lenin led the group which created the Soviet state.,1.0,0.6427873373031616,1.0,1.0,1.0
75,What makes pure metals impure metals?,unwanted impurities,Unwanted impurities present in otherwise pure metals make them impure metals.,1.0,0.6293175220489502,1.0,1.0,1.0
76,English common law generally said what?,a man gave his status to his children,None.,0.0,0.028666775673627853,0.0,0.0,0.0
77,Which industries does West Park give priority to?,"electronic information, biomedicine and precision machinery","The West Park gives priority to electronic information, biomedicine, and precision machinery industries.",1.0,0.5794585347175598,1.0,1.0,1.0
78,The church of Santa Costanza is in what country?,Rome,Italy,1.0,0.6318601369857788,1.0,1.0,1.0
79,What percentage of Iberians are Sephardic Bnei Anusim?,19.8%,19.8%,1.0,1.0000001192092896,1.0,1.0,1.0
80,"Besides the PAIGC, what is the other major political party?",PRS (Party for Social Renewal),None,0.0,0.07254228740930557,0.0,0.0,0.0
81,What are the clothing of the Carnival groups full of?,elegance,elegance,1.0,1.0,1.0,1.0,1.0
82,Who did Madonna play in the role A League Of Their Own?,Mae Mordabito,Madonna played the role of Mae Mordabito in A League of Their Own.,1.0,0.6963324546813965,1.0,1.0,1.0
83,Who was the Duke of Bavaria in 1516?,William IV,None,0.0,0.2186734676361084,0.0,0.0,0.0
84,Who led the Panthers in sacks?,Kawann Short,Kawann Short led the Panthers in sacks with 11.,1.0,0.588971734046936,1.0,1.0,1.0
85,How many Irish employees did Dell hire?,"4,500","About 4,500 employees.",1.0,0.5189754366874695,1.0,1.0,1.0
86,Which archaeologist proposed the idea that the Amazon rainforest couldn't sustain large populations? ,Betty Meggers,None,1.0,0.14266549050807953,1.0,1.0,1.0
87,What must a teacher show towards the course materials for increase learning?,enthusiasm,A teacher must show enthusiasm and relevance towards the course materials for increased learning.,1.0,0.42712777853012085,1.0,1.0,1.0
88,What is Brazil's Congress called?,Congresso Nacional,The National Congress of Brazil.,1.0,0.704490602016449,1.0,1.0,1.0
89,What is the native language of St. Barts?,French,French,1.0,1.0,1.0,1.0,1.0
90,Only who can handle the ball with his hands?,goalkeeper,Only the goalkeepers can handle the ball with their hands.,1.0,0.4897840619087219,1.0,1.0,1.0
91,What locations on Egypt's northern coast are major tourist destinations for recreational tourism?,"Dahab, Ras Sidr, Marsa Alam, Safaga","Sharm el-Sheikh, Hurghada, Luxor, Dahab, Ras Sidr, Marsa Alam, Safaga",1.0,0.7529533505439758,1.0,1.0,1.0
92,What year was NHK Color created?,1972,None,0.0,0.2427857369184494,0.0,0.0,0.0
93,What did the Art of Noise hope to accomplish?,attempt to bring sampled and electronic sounds to the pop mainstream,The Art of Noise hoped to bring sampled and electronic sounds to the pop mainstream.,1.0,0.8727846741676331,1.0,1.0,1.0
94,The university agreed to grant a degree to any graduate of affiliate schoos that did what?,made a grade of A for all four years,The university agreed to grant a degree to any graduate of affiliate schools who made a grade of A for all four years.,1.0,0.6076356172561646,1.0,1.0,1.0
95,What was the main problem with the eMac's CRT?,relatively bulky and somewhat outdated,The main problem with the eMac's CRT was its bulkiness and the fact that it took up a lot of space.,1.0,0.31193292140960693,1.0,1.0,1.0
96,What type of secondary schools does Guinea-Bissau have?,general as well as technical,"French is taught in schools in Guinea-Bissau, as the country is surrounded by French-speaking nations, so it can be inferred that they have French secondary schools.",1.0,0.06385163217782974,1.0,1.0,1.0
97,Who operates the Strasbourg tramway?,regional transit company Compagnie des Transports Strasbourgeois,Compagnie des Transports Strasbourgeois (CTS),1.0,0.8143786191940308,1.0,1.0,1.0
98,What provides an account of the science of politics for a wise ruler?,The Arthashastra,"The ancient Indian treatise on statecraft, economic policy, and military strategy by Kautilya and Viṣhṇugupta, traditionally identified with Chāṇakya.",0.0,0.34413596987724304,0.0,0.0,0.0
99,What was the name of the fired Atari CEO?,Ray Kassar,Ray Kassar,1.0,1.0000001192092896,1.0,1.0,1.0
