questions,contexts,true_answers,predicted_answers,context_relevance,faithfulness,sas
"What were the key findings regarding the models' performance on the multitask test, particularly concerning their knowledge application and subject-specific accuracy?","['Published as a conference paper at ICLR 2021\nMEASURING MASSIVE MULTITASK\nLANGUAGE UNDERSTANDING\nDan Hendrycks\nUC BerkeleyCollin Burns\nColumbia UniversitySteven Basart\nUChicagoAndy Zou\nUC Berkeley\nMantas Mazeika\nUIUCDawn Song\nUC BerkeleyJacob Steinhardt\nUC Berkeley\nABSTRACT\nWe propose a new test to measure a text model’s multitask accuracy. The test\ncovers 57 tasks including elementary mathematics, US history, computer science,\nlaw, and more. To attain high accuracy on this test, models must possess extensive\nworld knowledge and problem solving ability. We ﬁnd that while most recent\nmodels have near random-chance accuracy, the very largest GPT-3 model improves\nover random chance by almost 20 percentage points on average. However, on every\none of the 57 tasks, the best models still need substantial improvements before\nthey can reach expert-level accuracy. Models also have lopsided performance\nand frequently do not know when they are wrong. Worse, they still have near-\nrandom accuracy on some socially important subjects such as morality and law.\nBy comprehensively evaluating the breadth and depth of a model’s academic and\nprofessional understanding, our test can be used to analyze models across many\ntasks and to identify important shortcomings.\n1 I NTRODUCTION\nNatural Language Processing (NLP) models have achieved superhuman performance on a number of\nrecently proposed benchmarks. However, these models are still well below human level performance\nfor language understanding as a whole, suggesting a disconnect between our benchmarks and the\nactual capabilities of these models. The General Language Understanding Evaluation benchmark\n(GLUE) (Wang et al., 2018) was introduced in 2018 to evaluate performance on a wide range of NLP\ntasks, and top models achieved superhuman performance within a year. To address the shortcomings\nof GLUE, researchers designed the SuperGLUE benchmark with more difﬁcult tasks (Wang et al.,\n2019). About ']","The findings highlighted that while recent models like GPT-3 have made progress, they exhibit lopsided performance across different subjects, lack expert-level accuracy, and struggle with procedural knowledge and tasks requiring calculations.","The key findings regarding the models' performance on the multitask test were that while most recent models had near random-chance accuracy, the very largest GPT-3 model improved over random chance by almost 20 percentage points on average. However, the best models still needed substantial improvements before they could reach expert-level accuracy on all 57 tasks. Models also had lopsided performance, frequently did not know when they were wrong, and still had near-random accuracy on some socially important subjects such as morality and law.",1.0,1.0,0.67876136302948
How does DetectGPT perform in comparison to the strongest zero-shot baseline when detecting fake news articles generated by GPT-NeoX?,"['both top- k\nand nucleus sampling make detection easier, on average.\nAveraging across domains, DetectGPT provides the clearest\nsignal for zero-shot detection.\nDetection when the source model is unknown. While\nour experiments have focused on the white-box setting\nfor machine-generated text detection, in this section, we\nGPT-J GPT-Neo GPT-2Scoring ModelGPT-J GPT-Neo GPT-2Base Model0.92\n(0.02)0.83\n(0.04)0.79\n(0.02)\n0.64\n(0.06)0.97\n(0.01)0.83\n(0.02)\n0.60\n(0.09)0.85\n(0.05)0.99\n(0.00)0.85\n0.81\n0.81\n0.72 0.88 0.87\nFigure 6. DetectGPT performs\nbest when scoring samples\nwith the same model that gen-\nerated them (diagonal), but\nthe column means suggest that\nsome models (GPT-Neo, GPT-\n2) may be better ‘scorers’ than\nothers (GPT-J). White values\nshow mean (standard error)\nAUROC over XSum, SQuAD,\nand WritingPrompts; black\nshows row/column mean.explore the effect of using\na different model to score a\ncandidate passage (and per-\nturbed texts) than the model\nthat generated the passage.\nIn other words, we aim\nto classify between human-\ngenerated text and text from\nmodel A, but without ac-\ncess to model Ato com-\npute log probabilities. In-\nstead, we use log probabil-\nities computed by a surro-\ngate model B. We con-\nsider three models, GPT-J,\nGPT-Neo-2.7, and GPT-2,\nevaluating all possible com-\nbinations of source model\nand surrogate model (9 to-\ntal). We average the perfor-\nmance across 200 samples\nfrom XSum, SQuAD, and\n7\x0cZero-Shot Machine-Generated Text Detection using Probability Curvature\n60M 220M 770M 2.7B0.50.60.70.80.91.0Detection AUROC\n5 perturbations\n60M 220M 770M 2.7B\n25 perturbations\nRandom\nGPT2-sm\nGPT2-md\nGPT2-lg\nGPT2-xl\nMask filling model size (# parameters)\nFigure 7. There is a clear association between capacity of mask-\nfilling model and detection performance, across source model\nscales. Random mask filling (uniform sampling from mask filling\nmodel vocabulary) performs poorly, reinforcing the idea that the\nperturbation function should produce samples on the data manifold.\nCurves show AUROC scores on 200 SQuAD contexts.\nWritingPrompts. The results are presented in Figure 6,\nshowing that when the surrogate model is different from the\nsource model, detection performance is reduced, indicating\nthat DetectGPT ']",DetectGPT improves detection from an AUROC of 0.81 for the strongest zero-shot baseline to 0.95 for DetectGPT.,DetectGPT provides the clearest signal for zero-shot detection compared to the strongest zero-shot baseline when detecting fake news articles generated by GPT-NeoX.,1.0,1.0,0.5796583890914917
How does DetectGPT's performance vary across different datasets and models in zero-shot detection scenarios?,"['both top- k\nand nucleus sampling make detection easier, on average.\nAveraging across domains, DetectGPT provides the clearest\nsignal for zero-shot detection.\nDetection when the source model is unknown. While\nour experiments have focused on the white-box setting\nfor machine-generated text detection, in this section, we\nGPT-J GPT-Neo GPT-2Scoring ModelGPT-J GPT-Neo GPT-2Base Model0.92\n(0.02)0.83\n(0.04)0.79\n(0.02)\n0.64\n(0.06)0.97\n(0.01)0.83\n(0.02)\n0.60\n(0.09)0.85\n(0.05)0.99\n(0.00)0.85\n0.81\n0.81\n0.72 0.88 0.87\nFigure 6. DetectGPT performs\nbest when scoring samples\nwith the same model that gen-\nerated them (diagonal), but\nthe column means suggest that\nsome models (GPT-Neo, GPT-\n2) may be better ‘scorers’ than\nothers (GPT-J). White values\nshow mean (standard error)\nAUROC over XSum, SQuAD,\nand WritingPrompts; black\nshows row/column mean.explore the effect of using\na different model to score a\ncandidate passage (and per-\nturbed texts) than the model\nthat generated the passage.\nIn other words, we aim\nto classify between human-\ngenerated text and text from\nmodel A, but without ac-\ncess to model Ato com-\npute log probabilities. In-\nstead, we use log probabil-\nities computed by a surro-\ngate model B. We con-\nsider three models, GPT-J,\nGPT-Neo-2.7, and GPT-2,\nevaluating all possible com-\nbinations of source model\nand surrogate model (9 to-\ntal). We average the perfor-\nmance across 200 samples\nfrom XSum, SQuAD, and\n7\x0cZero-Shot Machine-Generated Text Detection using Probability Curvature\n60M 220M 770M 2.7B0.50.60.70.80.91.0Detection AUROC\n5 perturbations\n60M 220M 770M 2.7B\n25 perturbations\nRandom\nGPT2-sm\nGPT2-md\nGPT2-lg\nGPT2-xl\nMask filling model size (# parameters)\nFigure 7. There is a clear association between capacity of mask-\nfilling model and detection performance, across source model\nscales. Random mask filling (uniform sampling from mask filling\nmodel vocabulary) performs poorly, reinforcing the idea that the\nperturbation function should produce samples on the data manifold.\nCurves show AUROC scores on 200 SQuAD contexts.\nWritingPrompts. The results are presented in Figure 6,\nshowing that when the surrogate model is different from the\nsource model, detection performance is reduced, indicating\nthat DetectGPT ']","DetectGPT shows discriminative improvement over existing methods, notably on the XSum dataset for fake news detection, with significant AUROC improvements.","DetectGPT's performance varies across different datasets and models in zero-shot detection scenarios. The results show that when the surrogate model is different from the source model, detection performance is reduced. For example, DetectGPT performs best when scoring samples with the same model that generated them, but some models like GPT-Neo and GPT-2 may be better scorers than others like GPT-J. Furthermore, there is a clear association between the capacity of the mask-filling model and detection performance across different source model scales. Random mask filling, which involves uniform sampling from the mask-filling model vocabulary, performs poorly, indicating that the perturbation function should produce samples on the data manifold.",1.0,1.0,0.44246935844421387
How does DistilBERT's performance on the GLUE benchmark compare to BERT and ELMo?,"['by two BiLSTMs.4\nThe results on each of the 9 tasks are showed on Table 1 along with the macro-score (average of\nindividual scores). Among the 9 tasks, DistilBERT is always on par or improving over the ELMo\nbaseline (up to 19 points of accuracy on STS-B). DistilBERT also compares surprisingly well to\nBERT, retaining 97% of the performance with 40% fewer parameters.\n4.1 Downstream task benchmark\nDownstream tasks We further study the performances of DistilBERT on several downstream tasks\nunder efﬁcient inference constraints: a classiﬁcation task (IMDb sentiment classiﬁcation - Maas et al.\n[2011]) and a question answering task (SQuAD v1.1 - Rajpurkar et al. [2016]).\nAs shown in Table 2, DistilBERT is only 0.6% point behind BERT in test accuracy on the IMDb\nbenchmark while being 40% smaller. On SQuAD, DistilBERT is within 3.9 points of the full BERT.\nWe also studied whether we could add another step of distillation during the adaptation phase by\nﬁne-tuning DistilBERT on SQuAD using a BERT model previously ﬁne-tuned on SQuAD as a\n4We use jiant [Wang et al., 2019] to compute the baseline.\n3\x0cTable 4: Ablation study. Variations are relative to the model trained with triple loss and teacher\nweights initialization.\nAblation Variation on GLUE macro-score\n∅-Lcos-Lmlm -2.96\nLce-∅-Lmlm -1.46\nLce-Lcos-∅ -0.31\nTriple loss + random weights initialization -3.69\nteacher for an additional term in the loss (knowledge distillation). In this setting, there are thus two\nsuccessive steps of distillation, one during the pre-training phase and one during the adaptation phase.\nIn this case, we were able to reach interesting performances given the size of the model: 79.8 F1 and\n70.4 EM, i.e. within 3 points of the full model.\nSize and ']","DistilBERT achieves performance close to BERT, outperforming ELMo across GLUE benchmark tasks, demonstrating significant efficiency and effectiveness.","DistilBERT's performance on the GLUE benchmark is within 97% of BERT's performance with 40% fewer parameters, and always on par or improving over the ELMo baseline (up to 19 points of accuracy on STS-B).",1.0,1.0,0.8660826683044434
How does DistilBERT's performance on downstream tasks like IMDb sentiment classification and SQuAD v1.1 compare to BERT?,"['by two BiLSTMs.4\nThe results on each of the 9 tasks are showed on Table 1 along with the macro-score (average of\nindividual scores). Among the 9 tasks, DistilBERT is always on par or improving over the ELMo\nbaseline (up to 19 points of accuracy on STS-B). DistilBERT also compares surprisingly well to\nBERT, retaining 97% of the performance with 40% fewer parameters.\n4.1 Downstream task benchmark\nDownstream tasks We further study the performances of DistilBERT on several downstream tasks\nunder efﬁcient inference constraints: a classiﬁcation task (IMDb sentiment classiﬁcation - Maas et al.\n[2011]) and a question answering task (SQuAD v1.1 - Rajpurkar et al. [2016]).\nAs shown in Table 2, DistilBERT is only 0.6% point behind BERT in test accuracy on the IMDb\nbenchmark while being 40% smaller. On SQuAD, DistilBERT is within 3.9 points of the full BERT.\nWe also studied whether we could add another step of distillation during the adaptation phase by\nﬁne-tuning DistilBERT on SQuAD using a BERT model previously ﬁne-tuned on SQuAD as a\n4We use jiant [Wang et al., 2019] to compute the baseline.\n3\x0cTable 4: Ablation study. Variations are relative to the model trained with triple loss and teacher\nweights initialization.\nAblation Variation on GLUE macro-score\n∅-Lcos-Lmlm -2.96\nLce-∅-Lmlm -1.46\nLce-Lcos-∅ -0.31\nTriple loss + random weights initialization -3.69\nteacher for an additional term in the loss (knowledge distillation). In this setting, there are thus two\nsuccessive steps of distillation, one during the pre-training phase and one during the adaptation phase.\nIn this case, we were able to reach interesting performances given the size of the model: 79.8 F1 and\n70.4 EM, i.e. within 3 points of the full model.\nSize and ']","DistilBERT closely approaches BERT's performance on IMDb sentiment classification and SQuAD v1.1, with minimal performance loss despite its smaller size.","DistilBERT is only 0.6% point behind BERT in test accuracy on the IMDb benchmark while being 40% smaller. On SQuAD, DistilBERT is within 3.9 points of the full BERT.",1.0,1.0,0.7479031085968018
"What modifications to the BERT pretraining process are introduced in RoBERTa, and how do they collectively enhance model performance?","['RoBERTa is trained with dynamic mask-\ning (Section 4.1),FULL -SENTENCES without NSP\nloss (Section 4.2), large mini-batches (Section 4.3)\nand a larger byte-level BPE (Section 4.4).\nAdditionally, we investigate two other impor-\ntant factors that have been under-emphasized in\nprevious work: (1) the data used for pretraining,\nand (2) the number of training passes through the\ndata. For example, the recently proposed XLNet\narchitecture ( Yang et al. ,2019 ) is pretrained us-\ning nearly 10 times more data than the original\nBERT ( Devlin et al. ,2019 ). It is also trained with\na batch size eight times larger for half as many op-\ntimization steps, thus seeing four times as many\nsequences in pretraining compared to BERT.\nTo help disentangle the importance of these fac-\ntors from other modeling choices (e.g., the pre-\ntraining objective), we begin by training RoBERTa\nfollowing the BERT LARGE architecture ( L= 24 ,\nH= 1024 ,A= 16 , 355M parameters). We\npretrain for 100K steps over a comparable B OOK -\nCORPUS plus W IKIPEDIA dataset as was used in\x0cModel data bsz stepsSQuADMNLI-m SST-2(v1.1/2.0)\nRoBERTa\nwith B OOKS + W IKI 16GB 8K 100K 93.6/87.3 89.0 95.3\n+ additional data ( §3.2) 160GB 8K 100K 94.0/87.7 89.3 95.6\n+ pretrain longer 160GB 8K 300K 94.4/88.7 90.0 96.1\n+ pretrain even longer 160GB 8K 500K 94.6/89.4 90.2 96.4\nBERT LARGE\nwith B OOKS + W IKI 13GB 256 1M 90.9/81.8 86.6 93.7\nXLNet LARGE\nwith B OOKS + W IKI 13GB 256 1M 94.0/87.8 88.4 94.4\n+ additional data 126GB 2K 500K 94.5/88.8 89.8 95.6\nTable 4: Development set results for RoBERTa as we pretrain o ver more data (16GB →160GB of text) and pretrain\nfor longer (100K →300K→500K steps). Each row ']","RoBERTa introduces several key modifications, including training with larger mini-batches, eliminating the next sentence prediction (NSP) loss, training on longer sequences, dynamically changing the masking pattern, and pretraining over more data. These improvements collectively enable RoBERTa to match or exceed the performance of all post-BERT models, achieving state-of-the-art results on benchmarks like GLUE, RACE, and SQuAD.","RoBERTa is trained with dynamic masking, full sentences without NSP loss, large mini-batches, and a larger byte-level BPE. These modifications collectively enhance model performance by allowing RoBERTa to be trained with more data and for longer periods of time, resulting in improved accuracy and performance in various natural language processing tasks.",1.0,1.0,0.8636500239372253
"What role does the novel dataset CC-NEWS play in RoBERTa's pretraining, and how does it compare to other datasets used?","['and\nYejin Choi. 2019. Defending against neural fake\nnews. arXiv preprint arXiv:1905.12616 .\nYukun Zhu, Ryan Kiros, Richard Zemel, Ruslan\nSalakhutdinov, Raquel Urtasun, Antonio Torralba,\nand Sanja Fidler. 2015. Aligning books and movies:\nTowards story-like visual explanations by watch-\ning movies and reading books. In arXiv preprint\narXiv:1506.06724 .\nAppendix for “RoBERTa: A Robustly\nOptimized BERT Pretraining Approach”\nA Full results on GLUE\nIn Table 8we present the full set of development\nset results for RoBERTa. We present results for\naLARGE conﬁguration that follows BERT LARGE ,\nas well as a BASE conﬁguration that follows\nBERT BASE.B Pretraining Hyperparameters\nTable 9describes the hyperparameters for pre-\ntraining of RoBERTa LARGE and RoBERTa BASE\nC Finetuning Hyperparameters\nFinetuning hyperparameters for RACE, SQuAD\nand GLUE are given in Table 10. We select the\nbest hyperparameter values based on the median\nof 5 random seeds for each task.\x0cMNLI QNLI QQP RTE SST MRPC CoLA STS\nRoBERTa BASE\n+ all data + 500k steps 87.6 92.8 91.9 78.7 94.8 90.2 63.6 91.2\nRoBERTa LARGE\nwith B OOKS + W IKI 89.0 93.9 91.9 84.5 95.3 90.2 66.3 91.6\n+ additional data ( §3.2) 89.3 94.0 92.0 82.7 95.6 91.4 66.1 92.2\n+ pretrain longer 300k 90.0 94.5 92.2 83.3 96.1 91.1 67.4 92.3\n+ pretrain longer 500k 90.2 94.7 92.2 86.6 96.4 90.9 68.0 92.4\nTable 8: Development set results on GLUE tasks for various co nﬁgurations of RoBERTa.\nHyperparam RoBERTa LARGE RoBERTa BASE\nNumber of Layers 24 12\nHidden size 1024 768\nFFN inner hidden size 4096 3072\nAttention heads 16 12\nAttention head size 64 64\nDropout 0.1 0.1\nAttention Dropout 0.1 0.1\nWarmup Steps 30k 24k\nPeak Learning Rate 4e-4 6e-4\nBatch Size 8k 8k\nWeight Decay 0.01 0.01\nMax Steps 500k 500k\nLearning Rate Decay Linear Linear\nAdamǫ 1e-6 1e-6\nAdamβ1 0.9 0.9\nAdamβ2 0.98 ']","CC-NEWS, a large dataset collected from English news articles, provides a significant source of diverse and recent textual content for RoBERTa's pretraining, complementing other datasets and ensuring a broad coverage of language use and topics. This dataset helps control for training set size effects and contributes to the robustness and generalization capability of the model.","The novel dataset CC-NEWS is added to RoBERTa's pretraining to improve its performance. It is compared to other datasets used by showing that when RoBERTa is pretrained with additional data from CC-NEWS, it achieves higher performance on various tasks compared to when pretrained with only the original data.",0.0,1.0,0.7957988381385803
Describe the process and purpose of the 'Next Sentence Prediction' task in BERT's pre-training.,"['both left and right context in all layers. In addition to the architecture differences, BERT and\nOpenAI GPT are ﬁne-tuning approaches, while ELMo is a feature-based approach.\nto converge. In Section C.1 we demonstrate that\nMLM does converge marginally slower than a left-\nto-right model (which predicts every token), but\nthe empirical improvements of the MLM model\nfar outweigh the increased training cost.\nNext Sentence Prediction The next sentence\nprediction task can be illustrated in the following\nexamples.\nInput =[CLS] the man went to [MASK] store [SEP]\nhe bought a gallon [MASK] milk [SEP]\nLabel =IsNext\nInput =[CLS] the man [MASK] to the store [SEP]\npenguin [MASK] are flight ##less birds [SEP]\nLabel =NotNext\nA.2 Pre-training Procedure\nTo generate each training input sequence, we sam-\nple two spans of text from the corpus, which we\nrefer to as “sentences” even though they are typ-\nically much longer than single sentences (but can\nbe shorter also). The ﬁrst sentence receives the A\nembedding and the second receives the Bembed-\nding. 50% of the time Bis the actual next sentence\nthat follows Aand 50% of the time it is a random\nsentence, which is done for the “next sentence pre-\ndiction” task. They are sampled such that the com-\nbined length is≤512 tokens. The LM masking is\napplied after WordPiece tokenization with a uni-\nform masking rate of 15%, and no special consid-\neration given to partial word pieces.\nWe train with batch size of 256 sequences (256\nsequences * 512 tokens = 128,000 tokens/batch)\nfor 1,000,000 steps, which is approximately 40epochs over the 3.3 billion word corpus. We\nuse Adam with learning rate of 1e-4, β1= 0.9,\nβ2= 0.999, L2 weight decay of 0.01, learning\nrate warmup over the ﬁrst 10,000 steps, and ']","NSP involves predicting whether a sentence B is the actual next sentence that follows sentence A, facilitating understanding of sentence relationships.","The 'Next Sentence Prediction' task in BERT's pre-training involves predicting whether a given sentence in a pair of input sentences is the actual next sentence that follows the other sentence or a random sentence. This task is used to improve the model's understanding of context and relationships between sentences. Specifically, in the training input sequences, two spans of text are sampled from the corpus, where one span receives an A embedding and the other receives a B embedding. The model is then trained to predict whether the B sentence is the actual next sentence that follows the A sentence or a random sentence. This task helps BERT learn to capture dependencies between sentences and improve its ability to generate coherent text.",1.0,1.0,0.5491671562194824
"What performance improvements does LLaMA-13B show over GPT-3, and how does LLaMA-65B stand in comparison to Chinchilla-70B and PaLM-540B?","['et al., 2022) to leverage its bidirectional at-\ntention advantage and autoregressive blank infilling objective. Table 1 summarizes the comparison\nbetween GLM-130B, GPT-3 and another two open-source efforts—OPT-175B and BLOOM-176B,\nas well as PaLM 540B (Chowdhery et al., 2022)—a 4 ×larger model—as a reference.\nAltogether, the conceptual uniqueness and engineering efforts enable GLM-130B to exhibit perfor-\nmance that surpasses the level of GPT-3 on a wide range of benchmarks (in total 112 tasks) and also\noutperforms PaLM 540B in many cases, while outperformance over GPT-3 has not been observed in\nOPT-175B and BLOOM-176B (Cf. Figure 1 left). For zero-shot performance, GLM-130B is better\nthan GPT-3 175B (+5.0%), OPT-175B (+6.5%), and BLOOM-176B (+13.0%) on LAMBADA (Pa-\nperno et al., 2016), and achieves 3 ×better performance than GPT-3 on Big-bench-lite (Srivastava\net al., 2022). For the 5-shot MMLU (Hendrycks et al., 2021) tasks, it is better than GPT-3 175B\n(+0.9%) and BLOOM-176B (+12.7%). As a bilingual LLM also in Chinese, it offers significantly\nbetter results than ERNIE TITAN 3.0 260B (Wang et al., 2021)—the largest Chinese LLM—on 7\nzero-shot CLUE (Xu et al., 2020) datasets (+24.26%) and 5 zero-shot FewCLUE (Xu et al., 2021)\nones (+12.75%). Importantly, as summarized in Figure 1 right, GLM-130B as an open model is\nassociated with significantly less bias and generation toxicity than its 100B-scale counterparts .\nFinally, we design GLM-130B to empower as many people as possible to conduct 100B-scale LLM\nstudies. First, instead of using 175B+ parameters as OPT and BLOOM, the 130B size is decided be-\ncause such a size supports inference on a single A100 (8 ×40G) server. Second, to further lower the\nGPU requirements, we quantize GLM-130B ']","LLaMA-13B outperforms GPT-3 (175B) on most benchmarks, and LLaMA-65B is competitive with Chinchilla-70B and PaLM-540B, showing that it can achieve comparable or better performance.","LLaMA-13B shows performance improvements over GPT-3 in zero-shot performance, with better results than GPT-3 175B (+5.0%), OPT-175B (+6.5%), and BLOOM-176B (+13.0%) on LAMBADA, and 3 times better performance than GPT-3 on Big-bench-lite.

LLaMA-65B outperforms Chinchilla-70B and PaLM-540B in many cases, surpassing GPT-3 on a wide range of benchmarks and achieving better results than PaLM-540B. However, no specific comparison is mentioned between LLaMA-65B and Chinchilla-70B.",1.0,1.0,0.9292757511138916
How does LLaMA's training data preprocessing and mixture differ from other large language models?,"['fastest to train but the\nfastest at inference, and although it may be cheaper\nto train a large model to reach a certain level of\n∗Equal contribution. Correspondence: {htouvron,\nthibautlav,gizacard,egrave,glample}@meta.com\n1https://github.com/facebookresearch/llamaperformance, a smaller one trained longer will\nultimately be cheaper at inference. For instance,\nalthough Hoffmann et al. (2022) recommends\ntraining a 10B model on 200B tokens, we ﬁnd\nthat the performance of a 7B model continues to\nimprove even after 1T tokens.\nThe focus of this work is to train a series of\nlanguage models that achieve the best possible per-\nformance at various inference budgets, by training\non more tokens than what is typically used. The\nresulting models, called LLaMA , ranges from 7B\nto 65B parameters with competitive performance\ncompared to the best existing LLMs. For instance,\nLLaMA-13B outperforms GPT-3 on most bench-\nmarks, despite being 10 ×smaller. We believe that\nthis model will help democratize the access and\nstudy of LLMs, since it can be run on a single GPU.\nAt the higher-end of the scale, our 65B-parameter\nmodel is also competitive with the best large lan-\nguage models such as Chinchilla or PaLM-540B.\nUnlike Chinchilla, PaLM, or GPT-3, we only\nuse publicly available data, making our work com-\npatible with open-sourcing, while most existing\nmodels rely on data which is either not publicly\navailable or undocumented (e.g. “Books – 2TB” or\n“Social media conversations”). There exist some\nexceptions, notably OPT (Zhang et al., 2022),\nGPT-NeoX (Black et al., 2022), BLOOM (Scao\net al., 2022) and GLM (Zeng et al., 2022), but none\nthat are competitive with PaLM-62B or Chinchilla.\nIn the rest of this paper, we present an overview\nof the modiﬁcations we made to the transformer\narchitecture (Vaswani et al., 2017), as well as our\ntraining method. We ']","LLaMA's training data includes a mixture of sources like CommonCrawl, C4, GitHub, Wikipedia, and others, preprocessed with techniques like deduplication, language identification, and quality filtering, emphasizing the use of publicly available data.","LLaMA's training data preprocessing and mixture differ from other large language models in that they only use publicly available data, making their work compatible with open-sourcing, while most existing models rely on data which is either not publicly available or undocumented.",1.0,1.0,0.7692798376083374
How does the accuracy of the largest GPT-3 model compare to human professionals across the 57 tasks?,"['way, our test shows that GPT-3 has\nmany knowledge blindspots and has capabilities that are lopsided.\nCalibration. We should not trust a model’s prediction unless the model is calibrated, meaning\nthat its conﬁdence is a good estimate of the actual probability the prediction is correct. However,\nlarge neural networks are often miscalibrated (Guo et al., 2017), especially under distribution shift\n(Ovadia et al., 2019). We evaluate the calibration of GPT-3 by testing how well its average conﬁdence\nestimates its actual accuracy for each subject. We show the results in Figure 8, which demonstrates\nthat GPT-3 is uncalibrated. In fact, its conﬁdence is only weakly related to its actual accuracy in\nthe zero-shot setting, with the difference between its accuracy and conﬁdence reaching up to 24%\nfor some subjects. Another calibration measure is the Root Mean Squared (RMS) calibration error\n(Hendrycks et al., 2019a; Kumar et al., 2019). Many tasks have miscalibrated predictions, such as\nElementary Mathematics which has a zero-shot RMS calibration error of 19.4%. Models are only\nsomewhat more calibrated in the few-shot setting, as shown in Appendix A. These results suggest\nthat model calibration has wide room for improvement.\n5 D ISCUSSION\nMultimodal Understanding. While text is capable of conveying an enormous number of concepts\nabout the world, many important concepts are conveyed mainly through other modalities, such as\nimages, audio, and physical interaction (Bisk et al., 2020). Existing large-scale NLP models, such as\nGPT-3, do not incorporate multimodal information, so we design our benchmark to capture a diverse\narray of tasks in a text-only format. However, as models gain the ability to process multimodal inputs,\nbenchmarks should be designed to reﬂect this change. ']","he largest GPT-3 model achieves 43.9% accuracy on average, significantly below the expert-level performance, indicating that even the most advanced models require substantial improvements to reach human professional accuracy levels across these tasks.",None,1.0,0.0,0.16806796193122864
What can you say about the calibration of models like GPT-3 in relation to their confidence and accuracy on the multitask test?,"['way, our test shows that GPT-3 has\nmany knowledge blindspots and has capabilities that are lopsided.\nCalibration. We should not trust a model’s prediction unless the model is calibrated, meaning\nthat its conﬁdence is a good estimate of the actual probability the prediction is correct. However,\nlarge neural networks are often miscalibrated (Guo et al., 2017), especially under distribution shift\n(Ovadia et al., 2019). We evaluate the calibration of GPT-3 by testing how well its average conﬁdence\nestimates its actual accuracy for each subject. We show the results in Figure 8, which demonstrates\nthat GPT-3 is uncalibrated. In fact, its conﬁdence is only weakly related to its actual accuracy in\nthe zero-shot setting, with the difference between its accuracy and conﬁdence reaching up to 24%\nfor some subjects. Another calibration measure is the Root Mean Squared (RMS) calibration error\n(Hendrycks et al., 2019a; Kumar et al., 2019). Many tasks have miscalibrated predictions, such as\nElementary Mathematics which has a zero-shot RMS calibration error of 19.4%. Models are only\nsomewhat more calibrated in the few-shot setting, as shown in Appendix A. These results suggest\nthat model calibration has wide room for improvement.\n5 D ISCUSSION\nMultimodal Understanding. While text is capable of conveying an enormous number of concepts\nabout the world, many important concepts are conveyed mainly through other modalities, such as\nimages, audio, and physical interaction (Bisk et al., 2020). Existing large-scale NLP models, such as\nGPT-3, do not incorporate multimodal information, so we design our benchmark to capture a diverse\narray of tasks in a text-only format. However, as models gain the ability to process multimodal inputs,\nbenchmarks should be designed to reﬂect this change. ']","Models like GPT-3 are poorly calibrated, with their confidence often not accurately reflecting their actual performance across different subjects, indicating a need for improvement in model calibration techniques.","The calibration of models like GPT-3 is uncalibrated, as its confidence is only weakly related to its actual accuracy in the zero-shot setting. The difference between its accuracy and confidence can reach up to 24% for some subjects. This suggests that model calibration has wide room for improvement.",1.0,1.0,0.8446931838989258
"Without needing training on a separate classifier, how does DetectGPT determine if a passage was generated by an LLM?","['a move to the White House that included bringing along his pet German Shepherd…”\nDetectGPT\nx\n...GPT-3(1)Perturb(2) Score(3) Compare\n🤖 from GPT-3\nYes(reword with T5)\n“made a move” “moved”→“pet” “dog”→Delete “bringing along”\n...\n🤔 from other source\nNo\nFigure 1. We aim to determine whether a piece of text was gener-\nated by a particular LLM p, such as GPT-3. To classify a candidate\npassage x, DetectGPT first generates minor perturbations of the\npassage ˜xiusing a generic pre-trained model such as T5. Then\nDetectGPT compares the log probability under pof the original\nsample xwith each perturbed sample ˜xi. If the average log ratio\nis high, the sample is likely from the source model.\nWhile recent work has found that cogent-sounding LLM-\ngenerated responses are often simply wrong (Lin et al.,\n2022), the articulate nature of such generated text may still\nmake LLMs attractive for replacing human labor in some\ncontexts, notably student essay writing and journalism. At\nleast one major news source has released AI-written content\nwith limited human review, leading to substantial factual er-\nrors in some articles (Christian, 2023). Such applications of\nLLMs are problematic for a variety of reasons, making fair\nstudent assessment difficult, impairing student learning, and\nproliferating convincing-but-inaccurate news articles. Un-\nfortunately, humans perform only slightly better than chance\nwhen classifying machine-generated vs human-written text\n(Gehrmann et al., 2019), leading researchers to consider\nautomated detection methods that may identify signals dif-\nficult for humans to recognize. Such methods might give\nteachers and news-readers more confidence in the human\norigin of the text that they consume.\nAs in prior work (Jawahar et al., 2020), we study the\n1arXiv:2301.11305v2 [cs.CL] 23 Jul 2023\x0cZero-Shot Machine-Generated Text Detection using Probability Curvature\nmachine-generated text detection problem as a binary clas-\nsification problem. Specifically, we ']",DetectGPT uses the log probabilities computed by the model of interest and random perturbations of the passage from another generic pre-trained language model.,"DetectGPT determines if a passage was generated by an LLM by generating minor perturbations of the passage using a generic pre-trained model, such as T5, and comparing the log probability under the model of the original sample with each perturbed sample. If the average log ratio is high, the sample is likely from the source model.",1.0,1.0,0.7111411094665527
