,questions,true_answers,predicted_answers,doc_mrr,sas,doc_map,doc_recall_single_hit,doc_recall_multi_hit
68,What English music group was an inspiration for Kanye West on his second album?,Portishead,Portishead,1.0,1.0000001192092896,1.0,1.0,1.0
69,Why did New York State ban unmarked cars for traffic cops?,it endangered motorists who might be pulled over by people impersonating police officers,it endangered motorists who might be pulled over by people impersonating police officers,1.0,1.0,1.0,1.0,1.0
70,Kiss' double live album Alive! came out in what year?,1975,1975,1.0,1.0000001192092896,1.0,1.0,1.0
71,When did English Freemasonry spread to France?,the 1720s,1720s,1.0,0.962256908416748,1.0,1.0,1.0
72,How do cardinals sign traditionally?,"by placing the title ""Cardinal"" (abbreviated Card.) after their personal name and before their surname","by placing the title ""Cardinal"" (abbreviated Card.) after their personal name and before their surname",1.0,1.0,1.0,1.0,1.0
73,How many LEGAT offices does the FBI operate?,60,60,1.0,0.9999999403953552,1.0,1.0,1.0
74,Who led the group which created the Soviet state?,Vladimir Lenin,Vladimir Lenin,1.0,1.0,1.0,1.0,1.0
75,What makes pure metals impure metals?,unwanted impurities,unwanted impurities,1.0,1.0,1.0,1.0,1.0
76,English common law generally said what?,a man gave his status to his children,the law of the state,0.0,0.14042718708515167,0.0,0.0,0.0
77,Which industries does West Park give priority to?,"electronic information, biomedicine and precision machinery","electronic information, biomedicine and precision machinery",1.0,1.0,1.0,1.0,1.0
78,The church of Santa Costanza is in what country?,Rome,Bulgaria,0.0,0.5256015658378601,0.0,0.0,0.0
79,What percentage of Iberians are Sephardic Bnei Anusim?,19.8%,19.8%,1.0,1.0,1.0,1.0,1.0
80,"Besides the PAIGC, what is the other major political party?",PRS (Party for Social Renewal),German Christian Democratic Union,0.0,0.47000637650489807,0.0,0.0,0.0
81,What are the clothing of the Carnival groups full of?,elegance,make-up and body paint/adornment,1.0,0.2497527003288269,1.0,1.0,1.0
82,Who did Madonna play in the role A League Of Their Own?,Mae Mordabito,Mae Mordabito,1.0,1.0,1.0,1.0,1.0
83,Who was the Duke of Bavaria in 1516?,William IV,Maximilian III,0.0,0.5183692574501038,0.0,0.0,0.0
84,Who led the Panthers in sacks?,Kawann Short,Kawann Short,1.0,1.0,1.0,1.0,1.0
85,How many Irish employees did Dell hire?,"4,500","4,500",1.0,0.9999999403953552,1.0,1.0,1.0
86,Which archaeologist proposed the idea that the Amazon rainforest couldn't sustain large populations? ,Betty Meggers,Betty Meggers,1.0,1.0,1.0,1.0,1.0
87,What must a teacher show towards the course materials for increase learning?,enthusiasm,enthusiastic,1.0,0.7448283433914185,1.0,1.0,1.0
88,What is Brazil's Congress called?,Congresso Nacional,Congresso Nacional,1.0,1.0000001192092896,1.0,1.0,1.0
89,What is the native language of St. Barts?,French,French,1.0,1.0,1.0,1.0,1.0
90,Only who can handle the ball with his hands?,goalkeeper,goalkeepers,1.0,0.8311952352523804,1.0,1.0,1.0
91,What locations on Egypt's northern coast are major tourist destinations for recreational tourism?,"Dahab, Ras Sidr, Marsa Alam, Safaga","Sharm el-Sheikh (or City of Peace), Hurghada, Luxor (known as world's greatest open-air museum/ or City of the ⅓ of world monuments), Dahab, Ras Sidr, Marsa Alam, Safaga",1.0,0.6387178897857666,1.0,1.0,1.0
92,What year was NHK Color created?,1972,1972,1.0,1.0,1.0,1.0,1.0
93,What did the Art of Noise hope to accomplish?,attempt to bring sampled and electronic sounds to the pop mainstream,bring sampled and electronic sounds to the pop mainstream,1.0,0.9326959252357483,1.0,1.0,1.0
94,The university agreed to grant a degree to any graduate of affiliate schoos that did what?,made a grade of A for all four years,thesis not required,0.0,0.2354952096939087,0.0,0.0,0.0
95,What was the main problem with the eMac's CRT?,relatively bulky and somewhat outdated,inherent ambiguity of many control characters,0.0,0.045857857912778854,0.0,0.0,0.0
96,What type of secondary schools does Guinea-Bissau have?,general as well as technical,general as well as technical,1.0,1.0000001192092896,1.0,1.0,1.0
97,Who operates the Strasbourg tramway?,regional transit company Compagnie des Transports Strasbourgeois,"Compagnie des Transports Strasbourgeois (CTS),",1.0,0.806174635887146,1.0,1.0,1.0
98,What provides an account of the science of politics for a wise ruler?,The Arthashastra,Arthaśāstra,0.0,0.7685139775276184,0.0,0.0,0.0
99,What was the name of the fired Atari CEO?,Ray Kassar,Ray Kassar,1.0,1.0,1.0,1.0,1.0
