,questions,true_answers,predicted_answers,doc_mrr,sas,doc_map,doc_recall_single_hit,doc_recall_multi_hit
45,The first ship to carry a human through space was called what?,Vostok 1,Freedom 7,1.0,0.17718887329101562,1.0,1.0,1.0
46,What is an alloy?,a mixture of metals or a mixture of a metal and another element,a mixture of metals or a mixture of a metal and another element,1.0,1.0,1.0,1.0,1.0
47,Where was the Galilean village?,Nazareth,Judea,0.0,0.09861161559820175,0.0,0.0,0.0
48,A fifth terminal was opened in 2008 for which UK airline?,British Airways,Comair,0.0,0.14495578408241272,0.0,0.0,0.0
49,Does Florida benefit from taxes,Florida residents have received more federal monies than they pay in taxes: the state is a net beneficiary,There are likely to be additional challenges to the map and districts,1.0,0.017784086987376213,1.0,1.0,1.0
50,What two members of city council were convicted of extortion in 2005?,Ralph Inzunza and Deputy Mayor Michael Zucchet,Ralph Inzunza and Deputy Mayor Michael Zucchet,1.0,1.0,1.0,1.0,1.0
51,What can affect how a person is treated?,Perceived sexual orientation,antibiotics,0.0,-0.07206270098686218,0.0,0.0,0.0
52,What currency did the euro replace in Portugal?,Portuguese Escudo,Portuguese Escudo,1.0,0.9999998807907104,1.0,1.0,1.0
53,"In the fall quarter of 2014, how many students signed up for the university's four graduate divisions?","3,468","2,138",0.0,0.6751948595046997,0.0,0.0,0.0
54,"Which Chinese suffix means ""area, district, region, ward""?",qū,jianmin,0.0,0.15373364090919495,0.0,0.0,0.0
55,What was another goal of the invasion of Saxony?,to advance into Bohemia where he might set up winter quarters at Austria's expense,to advance into Bohemia,1.0,0.6454460620880127,1.0,1.0,1.0
56,In what year was War on the Floor released?,2001,2010,0.0,0.5658392906188965,0.0,0.0,0.0
57,Who was the main opponent that began to argue that the flat canvas did not support Cubism? ,Clement Greenberg.,Clement Greenberg,1.0,0.9964361190795898,1.0,1.0,1.0
58,What are some of the equipment used by both men and women?,"Combat helmets, rucksacks, combat boots",spinning or brewing,0.0,-0.1111612394452095,0.0,0.0,0.0
59,Where did Charleston's original settlers come from?,Bermuda,England,1.0,0.09859498590230942,1.0,1.0,1.0
60,What ruler's death in 323 BC marks the beginning of the Hellenistic period?,Alexander the Great,Alexander the Great,1.0,0.9999999403953552,1.0,1.0,1.0
61,True crows belong to what group?,Corvida,the Curia,0.0,0.37101665139198303,0.0,0.0,0.0
62,From what land did the people of Niutao believe they came?,Samoa,Samoa,1.0,0.9999998807907104,1.0,1.0,1.0
63,What caused the downfall of the downfall of the the original kingdom in Myanmar?,The Pagan Kingdom fell due to the Mongol invasions and several warring states emerged,Mongol invasions,1.0,0.38139569759368896,1.0,1.0,1.0
64,What is the entity that controls the infrastructure of Hyderabad?,The Greater Hyderabad Municipal Corporation (GHMC),Greater Hyderabad Municipal Corporation,1.0,0.8623248338699341,1.0,1.0,1.0
65,What was the source of the misinformation concerning damage to the city's boardwalk?,photograph,a widely circulated photograph,1.0,0.4859699606895447,1.0,1.0,1.0
66,On which corner is the shopping center located?,Fresno and B streets,Cornmarket Street,0.0,0.3495197892189026,0.0,0.0,0.0
67,What economist believed that regulations did not keep up with financial innovation?,Paul Krugman,Galen,0.0,0.18811291456222534,0.0,0.0,0.0
68,What English music group was an inspiration for Kanye West on his second album?,Portishead,Paul McCartney,1.0,0.09093894064426422,1.0,1.0,1.0
69,Why did New York State ban unmarked cars for traffic cops?,it endangered motorists who might be pulled over by people impersonating police officers,it endangered motorists who might be pulled over by people impersonating police officers,1.0,1.0000001192092896,1.0,1.0,1.0
70,Kiss' double live album Alive! came out in what year?,1975,2016,0.0,0.45433279871940613,0.0,0.0,0.0
71,When did English Freemasonry spread to France?,the 1720s,1720s,1.0,0.9388299584388733,1.0,1.0,1.0
72,How do cardinals sign traditionally?,"by placing the title ""Cardinal"" (abbreviated Card.) after their personal name and before their surname","""Cardinal [First name] [Surname]"".",1.0,0.794922947883606,1.0,1.0,1.0
73,How many LEGAT offices does the FBI operate?,60,400,1.0,0.3314783275127411,1.0,1.0,1.0
74,Who led the group which created the Soviet state?,Vladimir Lenin,Vladimir Lenin,1.0,1.0,1.0,1.0,1.0
75,What makes pure metals impure metals?,unwanted impurities,unwanted impurities,1.0,1.0,1.0,1.0,1.0
76,English common law generally said what?,a man gave his status to his children,a constraint upon behaviour,0.0,0.1743239462375641,0.0,0.0,0.0
77,Which industries does West Park give priority to?,"electronic information, biomedicine and precision machinery","electronic information, biomedicine and precision machinery",1.0,1.0,1.0,1.0,1.0
78,The church of Santa Costanza is in what country?,Rome,Sicily,1.0,0.09758854657411575,1.0,1.0,1.0
79,What percentage of Iberians are Sephardic Bnei Anusim?,19.8%,19.8%,1.0,1.0,1.0,1.0,1.0
80,"Besides the PAIGC, what is the other major political party?",PRS (Party for Social Renewal),Australian Greens,0.0,0.26573678851127625,0.0,0.0,0.0
81,What are the clothing of the Carnival groups full of?,elegance,luxuriously costumed,1.0,0.10303497314453125,1.0,1.0,1.0
82,Who did Madonna play in the role A League Of Their Own?,Mae Mordabito,violin teacher,1.0,0.1318625658750534,1.0,1.0,1.0
83,Who was the Duke of Bavaria in 1516?,William IV,Louis the German,0.0,0.27880895137786865,0.0,0.0,0.0
84,Who led the Panthers in sacks?,Kawann Short,Kawann Short,1.0,0.9999998807907104,1.0,1.0,1.0
85,How many Irish employees did Dell hire?,"4,500","4,500",1.0,1.0000001192092896,1.0,1.0,1.0
86,Which archaeologist proposed the idea that the Amazon rainforest couldn't sustain large populations? ,Betty Meggers,Michael Heckenberger,1.0,0.18507720530033112,1.0,1.0,1.0
87,What must a teacher show towards the course materials for increase learning?,enthusiasm,enthusiastic,1.0,0.4729499816894531,1.0,1.0,1.0
88,What is Brazil's Congress called?,Congresso Nacional,Congresso Nacional,1.0,1.0,1.0,1.0,1.0
89,What is the native language of St. Barts?,French,English,0.0,0.3989463150501251,0.0,0.0,0.0
90,Only who can handle the ball with his hands?,goalkeeper,goalkeepers,1.0,0.9409583210945129,1.0,1.0,1.0
91,What locations on Egypt's northern coast are major tourist destinations for recreational tourism?,"Dahab, Ras Sidr, Marsa Alam, Safaga","Sharm el-Sheikh (or City of Peace), Hurghada, Luxor (known as world's greatest open-air museum/ or City of the ⅓ of world monuments), Dahab, Ras Sidr, Marsa Alam, Safaga",1.0,0.43278539180755615,1.0,1.0,1.0
92,What year was NHK Color created?,1972,1953,1.0,0.5383831262588501,1.0,1.0,1.0
93,What did the Art of Noise hope to accomplish?,attempt to bring sampled and electronic sounds to the pop mainstream,bring sampled and electronic sounds to the pop mainstream,1.0,0.8806843757629395,1.0,1.0,1.0
94,The university agreed to grant a degree to any graduate of affiliate schoos that did what?,made a grade of A for all four years,made a grade of A for all four years,1.0,1.0,1.0,1.0,1.0
95,What was the main problem with the eMac's CRT?,relatively bulky and somewhat outdated,relatively bulky and somewhat outdated,1.0,1.0,1.0,1.0,1.0
96,What type of secondary schools does Guinea-Bissau have?,general as well as technical,37 Sectors,1.0,0.09378999471664429,1.0,1.0,1.0
97,Who operates the Strasbourg tramway?,regional transit company Compagnie des Transports Strasbourgeois,"Compagnie des Transports Strasbourgeois (CTS),",1.0,0.7224265933036804,1.0,1.0,1.0
98,What provides an account of the science of politics for a wise ruler?,The Arthashastra,Arthaśāstra,0.0,0.6861943006515503,0.0,0.0,0.0
99,What was the name of the fired Atari CEO?,Ray Kassar,Ray Kassar,1.0,0.9999999403953552,1.0,1.0,1.0
