,questions,true_answers,predicted_answers,doc_mrr,sas,doc_map,doc_recall_single_hit,doc_recall_multi_hit
50,What two members of city council were convicted of extortion in 2005?,Ralph Inzunza and Deputy Mayor Michael Zucchet,"three former supporters of Mayor Bob Filner asked him to resign because of allegations of repeated sexual harassment. Over the ensuing six weeks, 18 women came forward to publicly claim that Filner had sexually harassed them, and multiple individuals and groups called for him to resign. On August 19 Filner and city representatives entered a mediation process, as a result of which Filner agreed to resign, effective August 30, 2013, while the city agreed to limit his legal and financial exposure. Filner subsequently pleaded guilty to one felony count of false imprisonment and two misdemeanor battery charges, and was sentenced to house arrest and probation.
San Diego was ranked as the 20th-safest city in America in 2013 by Business Insider. According to Forbes magazine, San Diego was the ninth-safest city in the top 10 list of safest cities in the U.S. in 2010. Like most major cities, San Diego had a declining crime rate from 1990 to 2000. Crime in San Diego increased in the early 2000s. In 2004, San Diego had the sixth lowest crime rate of any U.S. city with over half a million residents. From 2002 to 2006, the crime rate overall dropped 0.8%, though not evenly by category",1.0,0.2891888916492462,1.0,1.0,1.0
51,What can affect how a person is treated?,Perceived sexual orientation,Cultural barriers,0.0,0.1536554992198944,0.0,0.0,0.0
52,What currency did the euro replace in Portugal?,Portuguese Escudo,Portuguese Escudo,1.0,1.0,1.0,1.0,1.0
53,"In the fall quarter of 2014, how many students signed up for the university's four graduate divisions?","3,468",30%,0.0,-0.054425328969955444,0.0,0.0,0.0
54,"Which Chinese suffix means ""area, district, region, ward""?",qū,hétǐzì,0.0,0.3903588056564331,0.0,0.0,0.0
55,What was another goal of the invasion of Saxony?,to advance into Bohemia where he might set up winter quarters at Austria's expense,inflict a decisive defeat on Austrian forces,1.0,0.34325259923934937,1.0,1.0,1.0
56,In what year was War on the Floor released?,2001,2005,0.0,0.743471086025238,0.0,0.0,0.0
57,Who was the main opponent that began to argue that the flat canvas did not support Cubism? ,Clement Greenberg.,Clement Greenberg,1.0,0.982132077217102,1.0,1.0,1.0
58,What are some of the equipment used by both men and women?,"Combat helmets, rucksacks, combat boots","Combat helmets, rucksacks, combat boots, and flak jackets",1.0,0.918124794960022,1.0,1.0,1.0
59,Where did Charleston's original settlers come from?,Bermuda,England,1.0,0.3443654775619507,1.0,1.0,1.0
60,What ruler's death in 323 BC marks the beginning of the Hellenistic period?,Alexander the Great,Alexander,0.0,0.842235267162323,0.0,0.0,0.0
61,True crows belong to what group?,Corvida,Avialae,1.0,0.359799861907959,1.0,1.0,1.0
62,From what land did the people of Niutao believe they came?,Samoa,Ecuador,0.0,0.45803403854370117,0.0,0.0,0.0
63,What caused the downfall of the downfall of the the original kingdom in Myanmar?,The Pagan Kingdom fell due to the Mongol invasions and several warring states emerged,Bayinnaung's death,1.0,0.142035111784935,1.0,1.0,1.0
64,What is the entity that controls the infrastructure of Hyderabad?,The Greater Hyderabad Municipal Corporation (GHMC),Greater Hyderabad Municipal Corporation,1.0,0.7953817248344421,1.0,1.0,1.0
65,What was the source of the misinformation concerning damage to the city's boardwalk?,photograph,suburbia,1.0,0.22139787673950195,1.0,1.0,1.0
66,On which corner is the shopping center located?,Fresno and B streets,Cornmarket Street,0.0,0.504166305065155,0.0,0.0,0.0
67,What economist believed that regulations did not keep up with financial innovation?,Paul Krugman,U.,1.0,0.22222092747688293,1.0,1.0,1.0
68,What English music group was an inspiration for Kanye West on his second album?,Portishead,Pablo,1.0,0.1983252763748169,1.0,1.0,1.0
69,Why did New York State ban unmarked cars for traffic cops?,it endangered motorists who might be pulled over by people impersonating police officers,it endangered motorists who might be pulled over by people impersonating police officers,1.0,1.0000001192092896,1.0,1.0,1.0
70,Kiss' double live album Alive! came out in what year?,1975,1987,1.0,0.6074543595314026,1.0,1.0,1.0
71,When did English Freemasonry spread to France?,the 1720s,eighteenth century,0.0,0.6370773315429688,0.0,0.0,0.0
72,How do cardinals sign traditionally?,"by placing the title ""Cardinal"" (abbreviated Card.) after their personal name and before their surname","""Cardinal [First name] [Surname]"".",1.0,0.7567721605300903,1.0,1.0,1.0
73,How many LEGAT offices does the FBI operate?,60,56,1.0,0.8467414975166321,1.0,1.0,1.0
74,Who led the group which created the Soviet state?,Vladimir Lenin,Vladimir Lenin,1.0,1.0,1.0,1.0,1.0
75,What makes pure metals impure metals?,unwanted impurities,unwanted impurities,1.0,1.0,1.0,1.0,1.0
76,English common law generally said what?,a man gave his status to his children,the law of the state,0.0,0.11517596244812012,0.0,0.0,0.0
77,Which industries does West Park give priority to?,"electronic information, biomedicine and precision machinery","electronic information, biomedicine and precision machinery",1.0,1.0,1.0,1.0,1.0
78,The church of Santa Costanza is in what country?,Rome,Uruguay,0.0,0.4448183476924896,0.0,0.0,0.0
79,What percentage of Iberians are Sephardic Bnei Anusim?,19.8%,19.8%,1.0,1.0000001192092896,1.0,1.0,1.0
80,"Besides the PAIGC, what is the other major political party?",PRS (Party for Social Renewal),"far-left and regionalism parties in the national parliaments of much of the European Union, mainstream political parties may form an informal cordon sanitarian",0.0,0.29724347591400146,0.0,0.0,0.0
81,What are the clothing of the Carnival groups full of?,elegance,masks and costume,1.0,0.18376953899860382,1.0,1.0,1.0
82,Who did Madonna play in the role A League Of Their Own?,Mae Mordabito,Ciccone siblings,1.0,0.09904835373163223,1.0,1.0,1.0
83,Who was the Duke of Bavaria in 1516?,William IV,Albert,0.0,0.2965250611305237,0.0,0.0,0.0
84,Who led the Panthers in sacks?,Kawann Short,Kawann Short,1.0,1.0,1.0,1.0,1.0
85,How many Irish employees did Dell hire?,"4,500","4,500",1.0,1.0,1.0,1.0,1.0
86,Which archaeologist proposed the idea that the Amazon rainforest couldn't sustain large populations? ,Betty Meggers,Michael Heckenberger,1.0,0.2868870496749878,1.0,1.0,1.0
87,What must a teacher show towards the course materials for increase learning?,enthusiasm,broaden the viewpoint of all,1.0,0.11436337977647781,1.0,1.0,1.0
88,What is Brazil's Congress called?,Congresso Nacional,Congresso Nacional,1.0,1.0000001192092896,1.0,1.0,1.0
89,What is the native language of St. Barts?,French,Creole,1.0,0.5894284248352051,1.0,1.0,1.0
90,Only who can handle the ball with his hands?,goalkeeper,goalkeepers,1.0,0.8418211936950684,1.0,1.0,1.0
91,What locations on Egypt's northern coast are major tourist destinations for recreational tourism?,"Dahab, Ras Sidr, Marsa Alam, Safaga","Sharm el-Sheikh (or City of Peace), Hurghada, Luxor (known as world's greatest open-air museum/ or City of the ⅓ of world monuments), Dahab, Ras Sidr, Marsa Alam, Safaga",1.0,0.4999712109565735,1.0,1.0,1.0
92,What year was NHK Color created?,1972,4000 BC,0.0,0.24298781156539917,0.0,0.0,0.0
93,What did the Art of Noise hope to accomplish?,attempt to bring sampled and electronic sounds to the pop mainstream,rendered inaudible by another tone of lower frequency,0.0,0.34232622385025024,0.0,0.0,0.0
94,The university agreed to grant a degree to any graduate of affiliate schoos that did what?,made a grade of A for all four years,monks and nuns taught classes,0.0,0.18193241953849792,0.0,0.0,0.0
95,What was the main problem with the eMac's CRT?,relatively bulky and somewhat outdated,bulky and somewhat outdated,1.0,0.9688735008239746,1.0,1.0,1.0
96,What type of secondary schools does Guinea-Bissau have?,general as well as technical,general as well as technical,1.0,0.9999998807907104,1.0,1.0,1.0
97,Who operates the Strasbourg tramway?,regional transit company Compagnie des Transports Strasbourgeois,"Compagnie des Transports Strasbourgeois (CTS),",1.0,0.8199418187141418,1.0,1.0,1.0
98,What provides an account of the science of politics for a wise ruler?,The Arthashastra,Arthaśāstra,0.0,0.8193215131759644,0.0,0.0,0.0
99,What was the name of the fired Atari CEO?,Ray Kassar,Ray Kassar,1.0,1.0000001192092896,1.0,1.0,1.0
