questions,true_answers,predicted_answers,retrieved_docs,doc_mrr,sas,doc_map,doc_recall_single_hit,doc_recall_multi_hit
What is that power that enables us to love?,Prevenient grace,Love in the soul is both the cause and result of true understanding and judgement,"[Document(id=3b09da7999a543e2dd4e11715dbc298468750ad12bafc0459e403691c4c7015a, content: ' Thus, it is easier to state what God is not, than to state what God is: ""... we affirm things of Go...', meta: {'name': 'Dominican_Order', 'source_id': 'f55ba4e5b37c737e23256c74229a0bf3a5c697b70e171c6ce20c437d900b023e', 'page_number': 1}, score: 0.47203679374271235)]",0.0,0.31394249200820923,0.0,0.0,0.0
"Who was assassinated on September 22, 189 AD?",He Jin,Caesar,"[Document(id=4f17ed621ff3df1e2ab21fa16d21495b6fcfc7630eb0a8ebe5cdfa2aa939ba81, content: ' This made his person sacrosanct, gave him the power to veto the senate, and allowed him to dominate...', meta: {'name': 'Roman_Republic', 'source_id': '3f4556109d2f785759587a7f8d52a5aa1b1abda3015c73990aa173f05a0d62c1', 'page_number': 1}, score: 0.4484555871081836)]",0.0,0.18531587719917297,0.0,0.0,0.0
How did Gaddafi change the legal system?,he introduced sharia as the basis for the legal system,sharia law,"[Document(id=6d61cd8c91a3530f637646f434785421d170c3d742a9e1e779b8ad38390b3f4f, content: ' Gaddafi proclaimed that the People's Congresses provided for Libya's every political need, renderin...', meta: {'name': 'Muammar_Gaddafi', 'source_id': '8152b4f6f236e7f6841b777d688aa105c66dbcee3fe926720311ce23eed0a380', 'page_number': 1}, score: 0.605111406774985)]",1.0,0.6366350650787354,1.0,1.0,1.0
What name was it assumed Elizabeth would take upon her marriage to Philip?,"Mountbatten,",Peter Townsend,"[Document(id=4b69cd784f30edcd0bcf343e88529300a3f5f46cab6549e05e32a9f6208375df, content: '
Elizabeth and Philip were married on 20 November 1947 at Westminster Abbey. They received 2500 wedd...', meta: {'name': 'Elizabeth_II', 'source_id': '701ad172dfcc8791d990bf596fe61055a5548b2e1847cd32a5d9c011ed8a1ed8', 'page_number': 1}, score: 0.6031312122817887)]",1.0,0.17705275118350983,1.0,1.0,1.0
What was the attack on the British weakness?,Battle of Fort Bull,Minorca in the Mediterranean,"[Document(id=8f27b8606c29f864e870a0c3ebc173abdd66686eabf5bdc41d7e51673bbdbc31, content: ' As prime minister Pitt committed Britain to a grand strategy of seizing the entire French Empire, e...', meta: {'name': 'Seven_Years%27_War', 'source_id': '3ce1ed9d37c2147a385da7d5e5b943fd3d7b17c5d89dca3dd9b367b2b1f095e3', 'page_number': 1}, score: 0.601896930875277)]",0.0,0.0038108360022306442,0.0,0.0,0.0
How much of South Tucson is Native American?,10%,Paleo-Indians,"[Document(id=ca6350a9a8c38782a1850582e37efb990f91441f3354b7b61cf884e4720f16a2, content: 'Tucson (/ˈtuːsɒn/ /tuːˈsɒn/) is a city and the county seat of Pima County, Arizona, United States, a...', meta: {'name': 'Tucson,_Arizona', 'source_id': '1cd8368afbbb7156e4d37c16c9795a1cf7209fbd0036331b6759337ae62d7224', 'page_number': 1}, score: 0.5982970062118942)]",1.0,0.08434860408306122,1.0,1.0,1.0
Whose theory claimed that species were unchanging and designed by God?,John Ray,John Ray,"[Document(id=67c87173e747d72d79bc92866e553902d56583aae14965ecaa3b2da507256976, content: ' After the turmoil of the English Civil War, the Royal Society wanted to show that science did not t...', meta: {'name': 'On_the_Origin_of_Species', 'source_id': 'adac4711b7d224abae00474e53083755e6a0b31beb5aef768574d738fabcf0e6', 'page_number': 1}, score: 0.6990559439833335)]",1.0,1.0000001192092896,1.0,1.0,1.0
Who can restore a database that has been corrupted?,database administrator,software error,"[Document(id=6c8c749813cf91978d96464cce374f7a04d7464bb50d66f4cda7f08549bc9fae, content: ' It may be desired that also some aspects of the architecture internal level are maintained. A compl...', meta: {'name': 'Database', 'source_id': '98b09743ece9be42ad021f0dc6ffab08c322e7eeace6aae0b98b4bbf67224bd3', 'page_number': 1}, score: 0.4415903158428742)]",1.0,0.23398324847221375,1.0,1.0,1.0
What unpopular philosopher's text did Avicenna learn from?,Abu Abdullah Nateli,Abu Abdullah Nateli,"[Document(id=cbebf9a70685ea0e72bcf8c9f1dbbe9b7163ee26279b633446edf34314600fb3, content: ' Janssens demonstrated that Avicenna was a Sunni Hanafi. However, the 14th cenutry Shia faqih Nurull...', meta: {'name': 'Avicenna', 'source_id': '25cbb1011a29473e1dfa8d96ebe95bc8ead7393548de57e871f959624f7238f1', 'page_number': 1}, score: 0.7413625193934965)]",1.0,1.0,1.0,1.0,1.0
What was the event called that caused  Ayutthaya  to reclaim lost territories ?,the Chinese threat,Ayutthaya recovered its territories by 1770,"[Document(id=f08f17188f751088b2b76f2c1a69ffc86f340979f05ea84b4b201def163ec6f3, content: ' Its trade and secular administrative reforms built a prosperous economy for more than 80 years. Fro...', meta: {'name': 'Myanmar', 'source_id': '3d5d8c2f0b407573851f7793034e3f28664c9739d422faaf23da089d3bb275b3', 'page_number': 1}, score: 0.5241313195161235)]",1.0,0.10474255681037903,1.0,1.0,1.0
"Before the introduction of the Latin alphabet, how was Old English written?",runic system,runic system,"[Document(id=568b9944b8e99493b93780736bc40a387965c8d30cebea94a19881b28bc86012, content: ' More entered the language when the Anglo-Saxons were converted to Christianity and Latin-speaking p...', meta: {'name': 'Old_English', 'source_id': '499102fb98655495aa1290f40a7501a80d34498ace9fe691454bd3cbff83f7cd', 'page_number': 1}, score: 0.6607325652412197)]",1.0,1.000000238418579,1.0,1.0,1.0
"When groups that are antagonistic to each other form a coalition for hidden gain, it is called what?",unholy alliance,unholy alliance,"[Document(id=c54ac19342651f97c105c4825d0b82cbf05684cf1d7c4921e0d078a7212b4a21, content: ' A common type of embezzlement is that of personal use of entrusted government resources; for exampl...', meta: {'name': 'Political_corruption', 'source_id': 'e7c84fb03cb06b72c4ab51eb24218e9f2a10b95493e43d575342db0ffa3e9e1d', 'page_number': 1}, score: 0.49411751006790716)]",1.0,1.0,1.0,1.0,1.0
What made a strong economic case for investing in low carbon technologies?,Stern Review,Clean Edge,"[Document(id=639620812442614c676be21cf936d052650009771bc4d08df98e8056e4441e38, content: '
New government spending, regulation, and policies helped the industry weather the 2009 economic cri...', meta: {'name': 'Renewable_energy_commercialization', 'source_id': 'fa5f7904b8df5272f4f870ed401f610435c916171c87b47deed9a45e6bd594ea', 'page_number': 1}, score: 0.5498180514882574)]",1.0,0.10936959832906723,1.0,1.0,1.0
"Who introduced the Latin version of the word ""insect""?",Pliny the Elder,Pliny the Elder,"[Document(id=de63707a025645c7fcc7a26e6dd37ddd29a27cd60ff187ce487e0d07217708ee, content: '
The word ""insect"" comes from the Latin word insectum, meaning ""with a notched or divided body"", or ...', meta: {'name': 'Insect', 'source_id': 'e14215fdfb7e1394430dedb24549d773464f110b7f19b86558bc101f84126630', 'page_number': 1}, score: 0.8069591810257106)]",1.0,1.0,1.0,1.0,1.0
What was started by the Roman Catholic Church to dispense of the Cathars in Languedoc?,The Cathar Crusade,The Cathar Crusade,"[Document(id=3f50079b5ebfa4f0c771fad96712717b3bd3050f02fa3abfb19f87bc049689e1, content: ' By the 11th century, more organised groups such as the Patarini, the Dulcinians, the Waldensians an...', meta: {'name': 'Heresy', 'source_id': '8ba473262f8508a9c99699bb09cd022993896ece1fed1463a9cf4bd7eb0c3e68', 'page_number': 1}, score: 0.4953807364007933)]",1.0,1.0000001192092896,1.0,1.0,1.0
What music service is a huge competitor for Tidal?,Spotify,Spotify,"[Document(id=f0c6a5cd5408a0fc01c220e5910c03a2241fbe85099410f518592c1fb7098441, content: ' ""Creating a partnership with Beyoncé, one of the most hard-working and talented people in the world...', meta: {'name': 'Beyoncé', 'source_id': 'df5e2ca169dc6cf68bbfa81e78478ec035f276c65d7f24df15ba60a18401232b', 'page_number': 1}, score: 0.5224108713853148)]",0.0,0.9999999403953552,0.0,0.0,0.0
How much was each copper token worth?,a halfpenny,legal tender at face value,"[Document(id=c5c8d55b2c3952d9e29c10530dc199fccdd3bfb5dc897ac40dd8ff1d01e6a97f, content: ' This has to do with Alexander Hamilton's suggestion to Congress of a fixed 15:1 ratio of silver to ...', meta: {'name': 'United_States_dollar', 'source_id': '9ef37368424d1caed6a07c85856757a87fc5eb888868448328b70e21e5c46a4a', 'page_number': 1}, score: 0.44825442543903155)]",0.0,0.4468753933906555,0.0,0.0,0.0
What ships were attacked in 1852?,Glencoe and Sea Nymph,a Russian fleet attacked an Ottoman force,"[Document(id=34bd168edceec4d845ba383e25526ec637cdd2a67e74fbe1494f27559701c396, content: ' The clash came on 30 November 1853 when a Russian fleet attacked an Ottoman force in the harbour at...', meta: {'name': 'Crimean_War', 'source_id': '66f44772af3b4c2aebf16f2866ee8ea9e71fc3471480ed94ea0b2638c0f5b570', 'page_number': 1}, score: 0.5355975216123309)]",0.0,0.07638347893953323,0.0,0.0,0.0
What was the first fossil to display both clearly traditional reptilian characteristics?,Archaeopteryx,Archaeopteryx,"[Document(id=0815d5b0f30156ea39d24a8a15062d5e21822317a105f659f2000892f8d657c8, content: '
The consensus view in contemporary paleontology is that the flying theropods, or avialans, are the ...', meta: {'name': 'Bird', 'source_id': '76114e3e9c92caec1de2bcfd38b6f22e1b48487f665fa6392f914934a6748ae1', 'page_number': 1}, score: 0.5702787263670992)]",1.0,1.0,1.0,1.0,1.0
What are the theories that integrate molecular genetics with Darwinian evolution called?,the modern evolutionary synthesis,modern evolutionary synthesis,"[Document(id=e1b3872c9a56b024a609ebeaf211b3ea1b4799599e6935c3dd62e613f036575b, content: ' This dogma has since been shown to have exceptions, such as reverse transcription in retroviruses. ...', meta: {'name': 'Gene', 'source_id': 'aedb09488dc3b766bb8c9b41d942aeb0d62f6f6c6c92506004b72557882725cc', 'page_number': 1}, score: 0.5969093624625235)]",1.0,0.9375607371330261,1.0,1.0,1.0
At what time did Tesla get dinner?,8:10 p.m,8:10 p.m,"[Document(id=2ed21a855190ee9369cd4351878edc528d570a2136e3a2612158d6108a59491e, content: ' until 6:00 p.m. or later, with dinner from exactly 8:10 p.m., at Delmonico's restaurant and later t...', meta: {'name': 'Nikola_Tesla', 'source_id': 'ceea6a1645d15ba7fe20b687be69cd66b3781b3889ef8a0693edc64967068a28', 'page_number': 1}, score: 0.8054284554320554)]",1.0,0.9999999403953552,1.0,1.0,1.0
In what year did the French reach Alsace?,1444,1789,"[Document(id=93996e15e538ef99cbc1f14e3a6eca7f547c782d02004cfe4d90863b09e3c9ba, content: ' When hostilities were concluded in 1648 with the Treaty of Westphalia, most of Alsace was recognize...', meta: {'name': 'Alsace', 'source_id': '1105499d303196fb0b7ae4d26209720b0040e63376f114d458fd77f05836cbd4', 'page_number': 1}, score: 0.6624069423136786)]",1.0,0.5213748812675476,1.0,1.0,1.0
Who was responsible for the handling of the Roman census?,two censors,Comitia Centuriata,"[Document(id=409efc7d73eb1e4b7778886a27796612a2da5b9f46d8dd07e3972f8290409c4f, content: ' It also elected censors. Only the Comitia Centuriata could declare war, and ratify the results of a...', meta: {'name': 'Roman_Republic', 'source_id': '3f4556109d2f785759587a7f8d52a5aa1b1abda3015c73990aa173f05a0d62c1', 'page_number': 1}, score: 0.5138090672272254)]",1.0,0.13780222833156586,1.0,1.0,1.0
When was a resolution agreed to about Chinese human rights issues in San Francisco?,"April 1, 2008","April 1, 2008","[Document(id=d16248de2a5e0d9e6bbb7e85b411bf0a4143206e20471ecab73dc7158ce992b1, content: ' The cost to the city for hosting the event was reported to be USD $726,400, nearly half of which ha...', meta: {'name': '2008_Summer_Olympics_torch_relay', 'source_id': 'a45e6ea09a1ff12d8a239a682c8ef3735ae894d5ab6427b50909053bb046e8b5', 'page_number': 1}, score: 0.5365703485459956)]",1.0,1.0,1.0,1.0,1.0
Who was the last pope to be crowned?,Paul VI,Joseph Ratzinger,"[Document(id=569b2ac7d468efc1995e7597b1a5c8cce2fb04e8e0523f0b442cd6d658321f84, content: ' He welcomed the announcement of Pope Paul VI to celebrate the 1900th anniversary of the death of th...', meta: {'name': 'Pope_Paul_VI', 'source_id': 'fc82a40c990c0b3840b06b32643858d39984b66d78ae950561d809dc84d6edf8', 'page_number': 1}, score: 0.5395101684371744)]",1.0,0.407831609249115,1.0,1.0,1.0
Who handles serious medical emergencies on Norfolk Island?,the Royal Australian Air Force,Royal Australian Air Force,"[Document(id=c3327e32d8658307f8dca684bbdeb22895ca7a8d7ee8ad6ff0eba6200c5e6da2, content: ' All visitors to Norfolk Island, including Australians, are recommended to purchase travel insurance...', meta: {'name': 'Norfolk_Island', 'source_id': '8be872c9c3302a16163599d52ec60841ddff13042f8e8e2e0aa14de2c192e2ee', 'page_number': 1}, score: 0.6820248727155205)]",1.0,0.9528100490570068,1.0,1.0,1.0
Were Roman soldiers expected to purchase their own equipment?,"wealthiest citizens, who were able to purchase the best equipment","They were armed with a sword and a small shield, as well as several light javelins","[Document(id=1983d91ab2ea433561865fb3ff1c494c8513349262f6ecf4a75e3747f0f18a6a, content: ' Their role in accompanying the army was primarily to supply any vacancies that might occur in the m...', meta: {'name': 'Roman_Republic', 'source_id': '3f4556109d2f785759587a7f8d52a5aa1b1abda3015c73990aa173f05a0d62c1', 'page_number': 1}, score: 0.553412580040751)]",1.0,0.21872466802597046,1.0,1.0,1.0
Who did Nasser's group try to assassinate?,Hussein Sirri Amer,Nuri al-Said,"[Document(id=0feca297c7e24ea29eb0b0ec3f9cea1e28b5bba699cb08db0269994093ec02c1, content: ' Nasser gave each of the provinces two vice-presidents: Boghdadi and Amer in Egypt, and Sabri al-Asa...', meta: {'name': 'Gamal_Abdel_Nasser', 'source_id': 'b85466a1645c50ee3517e05cdea8d4daa48f1870f244255ab389ead0fa0e44ed', 'page_number': 1}, score: 0.6261596905435558)]",1.0,0.5893326997756958,1.0,1.0,1.0
What was AJ Ayer an important member of?,Logical empiricism,record labels,"[Document(id=7742716fffd906e0d6edf74500caef115b60f88285d7f246abeb00e404d5d0f3, content: ' The network of supportive record labels that included Industrial, Fast, E.G., Mute, Axis/4AD and Gl...', meta: {'name': 'Post-punk', 'source_id': 'bee90cece10cbdebcf39c6ca24886eb874551f866ed672c4f1f297c137963f75', 'page_number': 1}, score: 0.36459114720421903)]",0.0,0.03603558987379074,0.0,0.0,0.0
In which year was a settlement reached regarding GE's pollution of the Housatonic River?,1999,1977,"[Document(id=754901c14e07fd836481f4df6a9e1c790f259897d11a92d8f4449320bf432be1, content: ' Around the same time, General Electric's Canadian counterpart, Canadian General Electric, was forme...', meta: {'name': 'General_Electric', 'source_id': '26d4044eb2d79191635af69e57c262af8041a70871e60e989128c458529f04cc', 'page_number': 1}, score: 0.5578163934895837)]",1.0,0.5353438854217529,1.0,1.0,1.0
