questions,true_answers,predicted_answers,retrieved_docs,doc_mrr,sas,doc_map,doc_recall_single_hit,doc_recall_multi_hit
Who should be able to challenge administrative orders in court?,individuals,individuals,"[Document(id=cf59c0f0619e715b979051e0a84530bf73463713fa11f2961866d233ac2537f5, content: ' Dicey's: “no man is punishable or can be lawfully made to suffer in body or goods except for a dist...', meta: {'name': 'Rule_of_law', 'source_id': '58b9477525cf8e214cd9a236fe22cc9bfe5e78fda6e2b41433bdb3e30f99d3d2', 'page_number': 1}, score: 0.6271917279684331)]",1.0,1.0,1.0,1.0,1.0
The Slavs were under what name in the early 6th century?,the Antes and the Sclaveni,East Slavs,"[Document(id=701344efe2101165a535fe45e922b01123011116f4f123fcd5b1668edbb29898, content: 'Slavs are the largest Indo-European ethno-linguistic group in Europe. They inhabit Central Europe, E...', meta: {'name': 'Slavs', 'source_id': 'a55731ff3cd03d8fe34d4e646dbfcdc2088f01190e5110c9ff0baf4e4b486847', 'page_number': 1}, score: 0.6309663423432798)]",1.0,0.3395293653011322,1.0,1.0,1.0
How are the results simplified when using the SASO?,"into four summaries that look specifically at responses that correspond to either homosexuality, heterosexuality, bisexuality or asexuality.",four summaries,"[Document(id=f86f4f0c6b96ee3b686893cc41683ca450066b225884d3390504ef3124153018, content: '
The SASO consists of 12 questions. Six of these questions assess sexual attraction, four assess sex...', meta: {'name': 'Sexual_orientation', 'source_id': 'f94279650936a403aa3d2b43ab1ad42b1fd14d05455aa86fbcda6cda978ffe5c', 'page_number': 1}, score: 0.5156582100443352)]",1.0,0.5629022717475891,1.0,1.0,1.0
What socioeconomic class used the Florentine Tuscan language in Dante's time?,upper class,literate and upper class,"[Document(id=d25b410d7ee734d39ca37d5429e9393300e12f25ab3ed13f9a91eb5740bf305f, content: ' Due to Eastern Lombard's status as a Gallo-Italic language, an Eastern Lombard speaker may, in fact...', meta: {'name': 'Dialect', 'source_id': '2e05b686e48c9512ae5466f1d15202b44fdc903ea32d0a42c5dbc9ef173d051d', 'page_number': 1}, score: 0.6070526656029314)]",1.0,0.7113619446754456,1.0,1.0,1.0
"In addition to ammo proposals, what other need was articulated?",The need for some form of tracer or smoke trail,smaller-calibre ordnance,"[Document(id=0578917295f43992a211ded11b78bf62d55a950a27b45fde24ab1eabb2df79e0, content: ' Their needs could cogently be met with smaller-calibre ordnance beyond using the usual singly-mount...', meta: {'name': 'Anti-aircraft_warfare', 'source_id': 'c54639424f62ce369356ed8c4e1e9fab8769359dd28029aa89832f5aa994f45d', 'page_number': 1}, score: 0.4206405801057249)]",1.0,0.10714080184698105,1.0,1.0,1.0
What is that power that enables us to love?,Prevenient grace,universal love,"[Document(id=a78f83359689c5324d38fe66319b2e022231f3eea49709cfa6adc4ff161463f3, content: ' Love led to spiritual growth that, in turn, reflected an increase in love for God and humanity. Thi...', meta: {'name': 'Dominican_Order', 'source_id': 'f55ba4e5b37c737e23256c74229a0bf3a5c697b70e171c6ce20c437d900b023e', 'page_number': 1}, score: 0.4322410896201257)]",0.0,0.33382272720336914,0.0,0.0,0.0
"Who was assassinated on September 22, 189 AD?",He Jin,Caesar,"[Document(id=9251dafda92232db54143d3e1f9a589eeb4b79fd5873fc0b101379c7cfe3f5ba, content: ' Thus, the assemblies became powerless and were unable to oppose him.
Caesar was assassinated on Mar...', meta: {'name': 'Roman_Republic', 'source_id': '3f4556109d2f785759587a7f8d52a5aa1b1abda3015c73990aa173f05a0d62c1', 'page_number': 1}, score: 0.4975724389201519)]",0.0,0.25281232595443726,0.0,0.0,0.0
How did Gaddafi change the legal system?,he introduced sharia as the basis for the legal system,introduced sharia,"[Document(id=bdc01f662020adb880737d79c53bc6a192c293e64aaacad9c0bca0ebff7ff92d, content: ' Intent on pushing Libya towards ""Islamic socialism"", he introduced sharia as the basis for the lega...', meta: {'name': 'Muammar_Gaddafi', 'source_id': '8152b4f6f236e7f6841b777d688aa105c66dbcee3fe926720311ce23eed0a380', 'page_number': 1}, score: 0.5802873287113512)]",1.0,0.7288561463356018,1.0,1.0,1.0
What name was it assumed Elizabeth would take upon her marriage to Philip?,"Mountbatten,",heir presumptive,"[Document(id=d84cede505487aab2b7f8ca81ca6dc2ec7e647562d9fcef338a4a7bc8b2c2e2b, content: ' She was educated privately at home. Her father acceded to the throne on the abdication of his broth...', meta: {'name': 'Elizabeth_II', 'source_id': '701ad172dfcc8791d990bf596fe61055a5548b2e1847cd32a5d9c011ed8a1ed8', 'page_number': 1}, score: 0.6316186438786011)]",1.0,0.1620749980211258,1.0,1.0,1.0
What was the attack on the British weakness?,Battle of Fort Bull,UN intervention and US pressure forced Britain into a humiliating withdrawal of its forces,"[Document(id=d09ab756c06e4e2126fc0655780e94923b99c11b88bd24e4b791726d7b43a296, content: ' Another of Eisenhower's concerns was the possibility of a wider war with the Soviet Union after it ...', meta: {'name': 'British_Empire', 'source_id': '8f673e96ef153333a8fc1d3855be60f5be1829316ed1fcb58dd8590fdb083946', 'page_number': 1}, score: 0.5456397414690248)]",0.0,0.13994494080543518,0.0,0.0,0.0
How much of South Tucson is Native American?,10%,5%),"[Document(id=85479ceb6ee7474eee57b17473c24a59db101c6d892e6eb76c94e6a327c1f337, content: '5%) Native American, 96,405 (6.3%) Asian (2.0% Chinese, 1.2% Indian, 0.9% Vietnamese, 0.', meta: {'name': 'Philadelphia', 'source_id': '171d1ade27657b3e3fccd29b91877e3084f29a24e344651181523e2acec7739a', 'page_number': 1}, score: 0.5113436268756754)]",0.0,0.776621401309967,0.0,0.0,0.0
Whose theory claimed that species were unchanging and designed by God?,John Ray,William Paley,"[Document(id=1de1b94fbb49d9d6bbc2cdcf71ef4f81cd3ec13b95fe79865c57979200ac9095, content: ' Lamarck thought there was an inherent progressive tendency driving organisms continuously towards g...', meta: {'name': 'On_the_Origin_of_Species', 'source_id': 'adac4711b7d224abae00474e53083755e6a0b31beb5aef768574d738fabcf0e6', 'page_number': 1}, score: 0.64077301092669)]",1.0,0.2994629740715027,1.0,1.0,1.0
Who can restore a database that has been corrupted?,database administrator,dedicated backup files,"[Document(id=d62f58c8737fe86268de0ebf0cb0ef4eae1f9ba5f33735f7cadb2e83beb9e377, content: 'g., cases when the database is found corrupted due to a software error, or if it has been updated wi...', meta: {'name': 'Database', 'source_id': '98b09743ece9be42ad021f0dc6ffab08c322e7eeace6aae0b98b4bbf67224bd3', 'page_number': 1}, score: 0.5250403765091296)]",1.0,0.12655818462371826,1.0,1.0,1.0
What unpopular philosopher's text did Avicenna learn from?,Abu Abdullah Nateli,Abu Abdullah Nateli,"[Document(id=a3a017724e8f025ada3a4a92e98993ec44b17e0941134ce7e52db3191cd3ea08, content: ' He learned Indian arithmetic from an Indian greengrocer,ءMahmoud Massahi and he began to learn more...', meta: {'name': 'Avicenna', 'source_id': '25cbb1011a29473e1dfa8d96ebe95bc8ead7393548de57e871f959624f7238f1', 'page_number': 1}, score: 0.665399959042628)]",1.0,1.0,1.0,1.0,1.0
What was the event called that caused  Ayutthaya  to reclaim lost territories ?,the Chinese threat,With Burma preoccupied by the Chinese threat,"[Document(id=a8730bd7201f8a080d3cffb4ba6d02e7cc82f409fe226dfe6987d18adaeb8596, content: ' Its trade and secular administrative reforms built a prosperous economy for more than 80 years. Fro...', meta: {'name': 'Myanmar', 'source_id': '3d5d8c2f0b407573851f7793034e3f28664c9739d422faaf23da089d3bb275b3', 'page_number': 1}, score: 0.542541483221691)]",1.0,0.7524588704109192,1.0,1.0,1.0
"Before the introduction of the Latin alphabet, how was Old English written?",runic system,runic system,"[Document(id=8825405ebdc1bb4daf623185ae693fe4f2cab9da4dcca330ccb2ab3f6b05d6e5, content: ' The modern cognates of original words have been used whenever practical to give a close approximati...', meta: {'name': 'Old_English', 'source_id': '499102fb98655495aa1290f40a7501a80d34498ace9fe691454bd3cbff83f7cd', 'page_number': 1}, score: 0.7110396889326562)]",1.0,0.9999999403953552,1.0,1.0,1.0
"When groups that are antagonistic to each other form a coalition for hidden gain, it is called what?",unholy alliance,unholy alliance,"[Document(id=f1fa43fc9c1c5bd46b9f5455701bf99b0e98d4579816d755389bcc2dbba1bcda, content: ' This sum itself may be all or a portion of the difference between the actual (inflated) payment to ...', meta: {'name': 'Political_corruption', 'source_id': 'e7c84fb03cb06b72c4ab51eb24218e9f2a10b95493e43d575342db0ffa3e9e1d', 'page_number': 1}, score: 0.5088500802288218)]",1.0,1.0,1.0,1.0,1.0
What made a strong economic case for investing in low carbon technologies?,Stern Review,the Stern Review,"[Document(id=333c4da3ee155b7d7b4ddf91857cd1ec4e1c3cafb4159ebedda18347755b3f1f, content: ' In the US the main tool to track and stimulate voluntary actions is Green-e program managed by Cent...', meta: {'name': 'Renewable_energy_commercialization', 'source_id': 'fa5f7904b8df5272f4f870ed401f610435c916171c87b47deed9a45e6bd594ea', 'page_number': 1}, score: 0.5063254824004584)]",1.0,0.9567214250564575,1.0,1.0,1.0
"Who introduced the Latin version of the word ""insect""?",Pliny the Elder,Pliny the Elder,"[Document(id=e8da082f5022b804801ddb2778f16c32226f0ecb59f3ed7f8fcdae17653f162c, content: '
The word ""insect"" comes from the Latin word insectum, meaning ""with a notched or divided body"", or ...', meta: {'name': 'Insect', 'source_id': 'e14215fdfb7e1394430dedb24549d773464f110b7f19b86558bc101f84126630', 'page_number': 1}, score: 0.7250091339820998)]",1.0,0.9999998807907104,1.0,1.0,1.0
What was started by the Roman Catholic Church to dispense of the Cathars in Languedoc?,The Cathar Crusade,The Cathar Crusade,"[Document(id=08215551b881c7cefad5bb5baaaddc4d6f9a5802a709d61e32985651e2115c85, content: ' By the 11th century, more organised groups such as the Patarini, the Dulcinians, the Waldensians an...', meta: {'name': 'Heresy', 'source_id': '8ba473262f8508a9c99699bb09cd022993896ece1fed1463a9cf4bd7eb0c3e68', 'page_number': 1}, score: 0.5927295914277724)]",1.0,1.0,1.0,1.0,1.0
What music service is a huge competitor for Tidal?,Spotify,Aspiro,"[Document(id=ceb53e0be996e6acbe2836b14e1988152098397cb9e1cd2d54a2293b3ca833e7, content: ' ""Creating a partnership with Beyoncé, one of the most hard-working and talented people in the world...', meta: {'name': 'Beyoncé', 'source_id': 'df5e2ca169dc6cf68bbfa81e78478ec035f276c65d7f24df15ba60a18401232b', 'page_number': 1}, score: 0.5982661567904872)]",0.0,0.20396557450294495,0.0,0.0,0.0
How much was each copper token worth?,a halfpenny,"1.505 g) in 1837 (16:1 ratio).[citation needed]
Technically, all these coins are still legal tender at face value","[Document(id=8cba8d045af2ea2d04789f21782201aca9ae1bf67c20440df2f6dabfdb2b03d1, content: '22 grains (1.505 g) in 1837 (16:1 ratio).[citation needed]
Technically, all these coins are still le...', meta: {'name': 'United_States_dollar', 'source_id': '9ef37368424d1caed6a07c85856757a87fc5eb888868448328b70e21e5c46a4a', 'page_number': 1}, score: 0.5695327514337405)]",0.0,0.1435888707637787,0.0,0.0,0.0
What ships were attacked in 1852?,Glencoe and Sea Nymph,Glencoe and Sea Nymph,"[Document(id=73cc59555437274633bfd424f9225eaa5b55cf814b3bbb82c89b0d9357a659f0, content: ' In 1852 the San Francisco-based ships Glencoe and Sea Nymph were attacked and everyone aboard excep...', meta: {'name': 'Marshall_Islands', 'source_id': '762a4f6095de127ded5441c7a17d1c9c38f731ac9cb1ffe8de30af6573be7edf', 'page_number': 1}, score: 0.5423896434650102)]",1.0,1.0,1.0,1.0,1.0
What was the first fossil to display both clearly traditional reptilian characteristics?,Archaeopteryx,Archaeopteryx,"[Document(id=22e5680a1c41aa000971ff89fccd80f808c8f88ae7d0f5c0d81eb763ce026955, content: ' Unlike Archaeopteryx and the non-avialan feathered dinosaurs, who primarily ate meat, recent studie...', meta: {'name': 'Bird', 'source_id': '76114e3e9c92caec1de2bcfd38b6f22e1b48487f665fa6392f914934a6748ae1', 'page_number': 1}, score: 0.5813249416305144)]",1.0,0.9999998807907104,1.0,1.0,1.0
What are the theories that integrate molecular genetics with Darwinian evolution called?,the modern evolutionary synthesis,the modern evolutionary synthesis,"[Document(id=54fb8e44f718e454d5f4aef7097036553aa91b829fc2ea08644a1f9fc17e50f5, content: '
The theories developed in the 1930s and 1940s to integrate molecular genetics with Darwinian evolut...', meta: {'name': 'Gene', 'source_id': 'aedb09488dc3b766bb8c9b41d942aeb0d62f6f6c6c92506004b72557882725cc', 'page_number': 1}, score: 0.6825508197600287)]",1.0,1.0000001192092896,1.0,1.0,1.0
At what time did Tesla get dinner?,8:10 p.m,eight o'clock,"[Document(id=5dfd5078daafbc2ef3695636e6d70b42db2abc79ac389c20eac0417969714c11, content: ' Tesla would telephone his dinner order to the headwaiter, who also could be the only one to serve h...', meta: {'name': 'Nikola_Tesla', 'source_id': 'ceea6a1645d15ba7fe20b687be69cd66b3781b3889ef8a0693edc64967068a28', 'page_number': 1}, score: 0.7299236291347593)]",1.0,0.5878220796585083,1.0,1.0,1.0
In what year did the French reach Alsace?,1444,1789,"[Document(id=9684be592dc60ece166ecacdd76c443b9c9ab890c4097e28f83c62b1b84e5397, content: ' France did endeavour to promote Catholicism; Strasbourg Cathedral, for example, which had been Luth...', meta: {'name': 'Alsace', 'source_id': '1105499d303196fb0b7ae4d26209720b0040e63376f114d458fd77f05836cbd4', 'page_number': 1}, score: 0.6567755301901245)]",1.0,0.2011210322380066,1.0,1.0,1.0
Who was responsible for the handling of the Roman census?,two censors,censors,"[Document(id=3749ef6e14ea9af3893cfd84917e3a39acc2212480fc846e5a9231414a5599e6, content: ' Praetors administered civil law and commanded provincial armies. Every five years, two censors were...', meta: {'name': 'Roman_Republic', 'source_id': '3f4556109d2f785759587a7f8d52a5aa1b1abda3015c73990aa173f05a0d62c1', 'page_number': 1}, score: 0.5462632729451639)]",1.0,0.8454219698905945,1.0,1.0,1.0
When was a resolution agreed to about Chinese human rights issues in San Francisco?,"April 1, 2008","April 1, 2008","[Document(id=80f5e2e80143434aa6d2d78a16f411f7f6ab4f8ffffbd29914ad0c75e8bf31da, content: ' The cost to the city for hosting the event was reported to be USD $726,400, nearly half of which ha...', meta: {'name': '2008_Summer_Olympics_torch_relay', 'source_id': 'a45e6ea09a1ff12d8a239a682c8ef3735ae894d5ab6427b50909053bb046e8b5', 'page_number': 1}, score: 0.5523669903863153)]",1.0,1.0,1.0,1.0,1.0
Who was the last pope to be crowned?,Paul VI,Angelo Giuseppe Roncalli,"[Document(id=d025eebf35da454623a00c5d71d009d27de02dc1bdc601d3e2b18ee0f2c3a436, content: 'Pope Saint John XXIII (Latin: Ioannes XXIII; Italian: Giovanni XXIII) born Angelo Giuseppe Roncalli,...', meta: {'name': 'Pope_John_XXIII', 'source_id': '21b200b333306d54410b53cfd12e123951dabfc1f534196e5309132d00e8184d', 'page_number': 1}, score: 0.6199415732514972)]",0.0,0.4155743420124054,0.0,0.0,0.0
Who handles serious medical emergencies on Norfolk Island?,the Royal Australian Air Force,Royal Australian Air Force,"[Document(id=c983e8f9fccac478cd7d895c53ca7636f4291c3a87693dd68246b03e75a4be42, content: ' All visitors to Norfolk Island, including Australians, are recommended to purchase travel insurance...', meta: {'name': 'Norfolk_Island', 'source_id': '8be872c9c3302a16163599d52ec60841ddff13042f8e8e2e0aa14de2c192e2ee', 'page_number': 1}, score: 0.6392372140463647)]",1.0,0.9866578578948975,1.0,1.0,1.0
Were Roman soldiers expected to purchase their own equipment?,"wealthiest citizens, who were able to purchase the best equipment",the Roman state was forced to arm its soldiers at the expense of the state,"[Document(id=f0adc94ea827dd57e6a4ed0151d80a56b2b699e6457dfd794787f7d9f9121082, content: ' As a result, the Roman state was forced to arm its soldiers at the expense of the state, which it h...', meta: {'name': 'Roman_Republic', 'source_id': '3f4556109d2f785759587a7f8d52a5aa1b1abda3015c73990aa173f05a0d62c1', 'page_number': 1}, score: 0.521156964371783)]",1.0,0.02006305381655693,1.0,1.0,1.0
Who did Nasser's group try to assassinate?,Hussein Sirri Amer,Israel,"[Document(id=e3eb8d73377a55465b398afb7b3b16c9d73a20ea7ff944883d6ce9f984b32ec6, content: ' Nasser refused the call upon determination that the air force lacked pilots and Amer's handpicked o...', meta: {'name': 'Gamal_Abdel_Nasser', 'source_id': 'b85466a1645c50ee3517e05cdea8d4daa48f1870f244255ab389ead0fa0e44ed', 'page_number': 1}, score: 0.5755809019449938)]",1.0,0.28454625606536865,1.0,1.0,1.0
What was AJ Ayer an important member of?,Logical empiricism,Quraysh tribe,"[Document(id=7fe3d60e77356f23e0d8721ed8155f6235831447e86e68263318c414add29bce, content: '
After the assassination of Uthman in 656, Ali, a member of the Quraysh tribe and the cousin and son...', meta: {'name': 'Umayyad_Caliphate', 'source_id': '704c4038f63f9c5a686218060cb31639c0333dda34e87e804be75e5fec05ec53', 'page_number': 1}, score: 0.37085195047316144)]",0.0,0.030898451805114746,0.0,0.0,0.0
