questions,true_answers,predicted_answers,retrieved_docs,doc_mrr,sas,doc_map,doc_recall_single_hit,doc_recall_multi_hit
What did Whitehead consider himself as a philosopher? ,rank amateur,God's consequent nature,"[Document(id=47d8785b4e464ebb67e06bd4f4b7a36000d8b8a168c4c50f7e02c02df38feb7e, content: '"" He then observes that the mark of higher forms of life is that they are actively engaged in modify...', meta: {'name': 'Alfred_North_Whitehead', 'source_id': '8117b81ebe7588c941510f73f8227e3b220b56755171cb0418fdd752bb385bda', 'page_number': 1}, score: 194.04915088812754)]",1.0,-0.012107331305742264,1.0,1.0,1.0
What condition does a person have to meet to  be allowed by law on a coin?,deceased,slave,"[Document(id=74be6b32b41b12abb2990476f778fb5335428e0a6b6f01cf7a1235ad434899b9, content: 'The rule of law is the legal principle that law should govern a nation, as opposed to being governed...', meta: {'name': 'Rule_of_law', 'source_id': '58b9477525cf8e214cd9a236fe22cc9bfe5e78fda6e2b41433bdb3e30f99d3d2', 'page_number': 1}, score: 85.0298293465967)]",0.0,0.055851925164461136,0.0,0.0,0.0
Which region of the US experiences rain year round?,Pacific Northwest,Hawaii,"[Document(id=5cc5c90d3b7502d6e064b808c140d69c74657b0e5d9b60b7a5c3a8b76125d80b, content: 'S., with Quinault Rainforest in Washington having an average of 137 inches (348 cm). Hawaii receives...', meta: {'name': 'Geography_of_the_United_States', 'source_id': '6eef5e1e8e3a1d489b23e0304d3cc9472b84a44871b2fd5ecfc8ab3f12e8ccf0', 'page_number': 1}, score: 162.08782552673898)]",1.0,0.26181256771087646,1.0,1.0,1.0
What is the ability to recognize and adapt to new specific pathogens called?,Adaptive (or acquired) immunity,Antigen specificity,"[Document(id=7f56f4718d147b0156e077e4853a6ac0250773335364d5e5cac1ff37df572de8, content: ' The adaptive immune response is antigen-specific and requires the recognition of specific ""non-self...', meta: {'name': 'Immune_system', 'source_id': 'fcb8c5092b2596a66d4f96587d653cbabda606874d86632c35ec40ef8f023051', 'page_number': 1}, score: 158.72987153215703)]",1.0,0.2857634127140045,1.0,1.0,1.0
Who allegedly hit a home run to the Center?,Babe Ruth,Babe Ruth,"[Document(id=9f4c20a2bce44cf9bd3af493be183ab333c4d80eef37f323c78a73218b2cb402, content: ' Because of the tie the Giants and Cubs ended up tied for first place. The Giants lost the ensuing o...', meta: {'name': 'Chicago_Cubs', 'source_id': '10bd5330115a2fe2b9ef60d21abe3942769709161783409af0c4444ccac129c3', 'page_number': 1}, score: 164.16816603528014)]",1.0,1.0,1.0,1.0,1.0
Which type of graduate from Imperial earned the second highest average starting salary after graduation?,Computing graduates,"3*). The 2008 Research Assessment Exercise also showed five subjects – Pure Mathematics, Epidemiology and Public Health, Chemical Engineering, Civil Engineering, and Mechanical, Aeronautical and Manufacturing Engineering – were assessed to be the best[clarification needed] in terms of the proportion of internationally recognised research quality.
Imperial College Healthcare NHS Trust was formed on 1 October 2007 by the merger of Hammersmith Hospitals NHS Trust (Charing Cross Hospital, Hammersmith Hospital and Queen Charlotte's and Chelsea Hospital) and St Mary's NHS Trust (St. Mary's Hospital and Western Eye Hospital) with Imperial College London Faculty of Medicine","[Document(id=2eda08ca6f7b84cfcba1c93efa2266542d3f72df60ef8898ce7a2337e02a91a8, content: '9 million from Funding Council grants (2011/12 – £172.4 million) and £12.5 million from endowment an...', meta: {'name': 'Imperial_College_London', 'source_id': '8ff02d910ce681fdd72074b13ed322271625386966ee827dabf1c93ca556fd6e', 'page_number': 1}, score: 128.41401665791395)]",1.0,0.30592256784439087,1.0,1.0,1.0
In what year did Eisenhower propose his second civil rights act?,1960,1955,"[Document(id=e2beebdfa17be4f6efba32829e2212a1399b680760fcc02660150921b570ef84, content: 'Dwight David ""Ike"" Eisenhower (/ˈaɪzənˌhaʊ.ər/ EYE-zən-HOW-ər; October 14, 1890 – March 28, 1969) wa...', meta: {'name': 'Dwight_D._Eisenhower', 'source_id': '859016dbddc09f1f2a8921e109d7fed820d1b8f064a73fa80275cba10849cb55', 'page_number': 1}, score: 178.3948185668636)]",1.0,0.6117546558380127,1.0,1.0,1.0
What is the current height limitation in Paris in central areas?,50 m,"2,300 km2","[Document(id=5d56044357c45f6633a12781f9ccab0c392f05bb9311df2581b4325ada3c133d, content: '
Paris is located in northern central France. By road it is 450 kilometres (280 mi) south-east of Lo...', meta: {'name': 'Paris', 'source_id': '52b8f3ebbfb9baf9226768b89151b597c215bb08f28021147d2d798f707976c9', 'page_number': 1}, score: 173.17023838877753)]",1.0,0.3935243487358093,1.0,1.0,1.0
Income level was found to have a signification correlation to which outcome in the study?,nutrition literacy,"education increases measurable intelligence. Studies have shown that while educational attainment is important in predicting intelligence in later life, intelligence at 53 is more closely correlated to intelligence at 8 years old","[Document(id=85ad820474faf97ab67cb2e88fa7a8918ba053dd42f925d5b131e99fbf09a755, content: ' Educational psychology both draws from and contributes to cognitive science and the learning scienc...', meta: {'name': 'Education', 'source_id': '80079a0cc7970848bb327b41c4c044a89b33b363968cebeee5d10bac1c584862', 'page_number': 1}, score: 92.56192788229203)]",0.0,0.3706241250038147,0.0,0.0,0.0
How much did Viacom want in damages in their lawsuit against youtube?,$1 billion,$1 billion,"[Document(id=497c11f9fbbfb1f37be3dcd0a29d747c5f8f8967252a25e340b937417a080280, content: ' Three successful complaints for copyright infringement against a user account will result in the ac...', meta: {'name': 'YouTube', 'source_id': '4d18798daeceb997a6dcb04b575dbbdad768671ca9202116370611d944d510be', 'page_number': 1}, score: 175.82713084515086)]",1.0,0.9999998807907104,1.0,1.0,1.0
Who should be able to challenge administrative orders in court?,individuals,individuals,"[Document(id=8a0f220e6df4e50504002c6ad6312d289ff774c9c753db65e80fb1022f521be2, content: ' Dicey's: “no man is punishable or can be lawfully made to suffer in body or goods except for a dist...', meta: {'name': 'Rule_of_law', 'source_id': '58b9477525cf8e214cd9a236fe22cc9bfe5e78fda6e2b41433bdb3e30f99d3d2', 'page_number': 1}, score: 115.93977230752789)]",1.0,1.0,1.0,1.0,1.0
The Slavs were under what name in the early 6th century?,the Antes and the Sclaveni,Indo-European,"[Document(id=6dfceb86a92f3071080d87731516cf9681746b00fd5c00deac18699cdc548a64, content: ' A notable political union of the 20th century that covered most South Slavs was Yugoslavia, but it ...', meta: {'name': 'Slavs', 'source_id': 'a55731ff3cd03d8fe34d4e646dbfcdc2088f01190e5110c9ff0baf4e4b486847', 'page_number': 1}, score: 200.64880411744542)]",1.0,0.1052892878651619,1.0,1.0,1.0
How are the results simplified when using the SASO?,"into four summaries that look specifically at responses that correspond to either homosexuality, heterosexuality, bisexuality or asexuality.","with the gain of the amplifier between the sensor and the analog-to-digital converter, the saturation speed can be increased","[Document(id=a3fc752defa31a3ba97e1a76467f1e902ff87984a4d0fb5db5bb756efede29a4, content: ' This is the only technique available under the standard for output formats that are not in the sRGB...', meta: {'name': 'Film_speed', 'source_id': 'cd350045b0fbc5c253411cbf952460337caeec603c6f046e13f60bcc9428df61', 'page_number': 1}, score: 108.3630433763505)]",0.0,0.08265610039234161,0.0,0.0,0.0
What socioeconomic class used the Florentine Tuscan language in Dante's time?,upper class,urban and literary classes,"[Document(id=fbf2110b67db9729de11d4fe22a0c0ff32b3a45b47041c33f08674359d8df041, content: ' The city of Alghero in Sardinia was repopulated with Catalan speakers in the 14th century. The lang...', meta: {'name': 'Catalan_language', 'source_id': 'e2178d77cee39fac7bfc6ad15bc5cd10fa8a19c21faea32b0ea8a06b3d4a200f', 'page_number': 1}, score: 170.64869262627934)]",0.0,0.4680020213127136,0.0,0.0,0.0
"In addition to ammo proposals, what other need was articulated?",The need for some form of tracer or smoke trail,Nuclear arms reduction,"[Document(id=0f23a3d664b2d9d293629ea9d692c835b9a8e93ffb30bc45de463cd9b9d93424, content: ' Therefore, Khrushchev would not take part in the summit. Up until this event, Eisenhower felt he ha...', meta: {'name': 'Dwight_D._Eisenhower', 'source_id': '859016dbddc09f1f2a8921e109d7fed820d1b8f064a73fa80275cba10849cb55', 'page_number': 1}, score: 81.54270754807897)]",0.0,0.12531504034996033,0.0,0.0,0.0
What is that power that enables us to love?,Prevenient grace,mercy of God and His care for His creation,"[Document(id=ab06859e83076577bc2a04088a7525ddee1f44dedfa9ffcf46872843c8c86632, content: ' They neither expected nor sought the appearance of the stigmata or any other physical manifestation...', meta: {'name': 'Dominican_Order', 'source_id': 'f55ba4e5b37c737e23256c74229a0bf3a5c697b70e171c6ce20c437d900b023e', 'page_number': 1}, score: 91.85024388900882)]",0.0,0.3296220898628235,0.0,0.0,0.0
"Who was assassinated on September 22, 189 AD?",He Jin,He Jin,"[Document(id=232041b4afb4ca71e3d1d3697502447b0c4bfa12f1eccde1a6f36b432b833244, content: ' 189 AD), half-brother to Empress He (d. 189 AD), plotted with Yuan Shao (d. 202 AD) to overthrow th...', meta: {'name': 'Han_dynasty', 'source_id': '060d95b91f9c20e5c8cd8b8a032ab44aac38ab88ce62d3c302bea0865f533568', 'page_number': 1}, score: 148.7241546412495)]",1.0,1.0,1.0,1.0,1.0
How did Gaddafi change the legal system?,he introduced sharia as the basis for the legal system,sharia law,"[Document(id=21cb89e76694844f819e54d7269a6349d3404a6310be592588c5473ad2d8efe2, content: ' Gaddafi proclaimed that the People's Congresses provided for Libya's every political need, renderin...', meta: {'name': 'Muammar_Gaddafi', 'source_id': '8152b4f6f236e7f6841b777d688aa105c66dbcee3fe926720311ce23eed0a380', 'page_number': 1}, score: 209.0268681523744)]",1.0,0.6846116781234741,1.0,1.0,1.0
What name was it assumed Elizabeth would take upon her marriage to Philip?,"Mountbatten,",House of Mountbatten,"[Document(id=e315f255311d7dc4c756937a51f6602a99f1b8e3b0a145306a3d8c41c258bc57, content: ' She was educated privately at home. Her father acceded to the throne on the abdication of his broth...', meta: {'name': 'Elizabeth_II', 'source_id': '701ad172dfcc8791d990bf596fe61055a5548b2e1847cd32a5d9c011ed8a1ed8', 'page_number': 1}, score: 235.82296588222033)]",1.0,0.7922807931900024,1.0,1.0,1.0
What was the attack on the British weakness?,Battle of Fort Bull,Port Moresby,"[Document(id=b0fed1abc72a4d56e9957121cabc7bf9e24323c310875bcb6c1dbad5036aa408, content: 'S.-UK Combined Chiefs of Staff, which was also in Washington. Allied resistance, at first symbolic, ...', meta: {'name': 'Pacific_War', 'source_id': 'bbc89e90f0fa3a97026e63250a28c1a17f157ab8c6d81bc70d6d55b8da059c57', 'page_number': 1}, score: 151.05475774942101)]",0.0,0.09719950705766678,0.0,0.0,0.0
How much of South Tucson is Native American?,10%,Hohokam,"[Document(id=566e0e1e8fea2b2d4f4780311f659535816e073357090acf35a5060d287a12d1, content: 'Tucson (/ˈtuːsɒn/ /tuːˈsɒn/) is a city and the county seat of Pima County, Arizona, United States, a...', meta: {'name': 'Tucson,_Arizona', 'source_id': '1cd8368afbbb7156e4d37c16c9795a1cf7209fbd0036331b6759337ae62d7224', 'page_number': 1}, score: 204.4425567869381)]",1.0,-0.01937844417989254,1.0,1.0,1.0
Whose theory claimed that species were unchanging and designed by God?,John Ray,John Ray,"[Document(id=9a450124afc12f193f72ae1f8310b72ada7cbbf8f34bbd71f66eb32b0f47efbc, content: ' With the development of the modern evolutionary synthesis in the 1930s and 1940s, Darwin's concept ...', meta: {'name': 'On_the_Origin_of_Species', 'source_id': 'adac4711b7d224abae00474e53083755e6a0b31beb5aef768574d738fabcf0e6', 'page_number': 1}, score: 189.49249077670783)]",1.0,1.0,1.0,1.0,1.0
Who can restore a database that has been corrupted?,database administrator,"the Archive would have to delete pages from its system upon request of the creator. The exclusion policies for the Wayback Machine may be found in the FAQ section of the site. The Wayback Machine also retroactively respects robots.txt files, i.e., pages that currently are blocked to robots on the live web temporarily will be made unavailable from the archives as well.
In late 2002, the Internet Archive","[Document(id=0b1c19c2f87338db98035e45f9e5406c75d590764931173b2f73a83e0eea3255, content: ' providing an authoritative statement of the archivist), the United States patent office and the Eur...', meta: {'name': 'Wayback_Machine', 'source_id': '1d3e2979ec8b766777dcd67b2e231e400023f336a0622836e5036408af125544', 'page_number': 1}, score: 84.4611791300581)]",0.0,0.10763765126466751,0.0,0.0,0.0
What unpopular philosopher's text did Avicenna learn from?,Abu Abdullah Nateli,Abu Abdullah Nateli,"[Document(id=ec70e294a8a1203ecdbb9fe95270466a0129a5d607fe306df146559206aa5b31, content: ' Avicenna first began to learn the Quran and literature in such a way that when he was ten years old...', meta: {'name': 'Avicenna', 'source_id': '25cbb1011a29473e1dfa8d96ebe95bc8ead7393548de57e871f959624f7238f1', 'page_number': 1}, score: 189.51529079780602)]",1.0,1.0000001192092896,1.0,1.0,1.0
What was the event called that caused  Ayutthaya  to reclaim lost territories ?,the Chinese threat,Ayutthaya recovered its territories by 1770,"[Document(id=391f8278a6d664b0fda2a91e05a75fcb178e560aca2778cf3383f74470691074, content: ' Its trade and secular administrative reforms built a prosperous economy for more than 80 years. Fro...', meta: {'name': 'Myanmar', 'source_id': '3d5d8c2f0b407573851f7793034e3f28664c9739d422faaf23da089d3bb275b3', 'page_number': 1}, score: 152.93271782643825)]",1.0,0.08274449408054352,1.0,1.0,1.0
"Before the introduction of the Latin alphabet, how was Old English written?",runic system,runic system,"[Document(id=540a5b537ec7e1fdea905baae428e9a4c76167e7be305ec2dac494ec1ac16d1f, content: 'Old English (Ænglisc, Anglisc, Englisc) or Anglo-Saxon is the earliest historical form of the Englis...', meta: {'name': 'Old_English', 'source_id': '499102fb98655495aa1290f40a7501a80d34498ace9fe691454bd3cbff83f7cd', 'page_number': 1}, score: 162.1246341956293)]",1.0,1.0,1.0,1.0,1.0
"When groups that are antagonistic to each other form a coalition for hidden gain, it is called what?",unholy alliance,unholy alliance,"[Document(id=b281d8f2fa5c72bf9176af2f66fbd72725ba99c1c3e8e2e12044e694c6ee3bbe, content: ' This sum itself may be all or a portion of the difference between the actual (inflated) payment to ...', meta: {'name': 'Political_corruption', 'source_id': 'e7c84fb03cb06b72c4ab51eb24218e9f2a10b95493e43d575342db0ffa3e9e1d', 'page_number': 1}, score: 125.71453753599548)]",1.0,1.0,1.0,1.0,1.0
What made a strong economic case for investing in low carbon technologies?,Stern Review,Clean Edge,"[Document(id=7726f77f73261125d28fc6db733db2a8ae6e451dfc266962ad1ddc5ccf22d22f, content: '
New government spending, regulation, and policies helped the industry weather the 2009 economic cri...', meta: {'name': 'Renewable_energy_commercialization', 'source_id': 'fa5f7904b8df5272f4f870ed401f610435c916171c87b47deed9a45e6bd594ea', 'page_number': 1}, score: 108.44000862757655)]",1.0,0.03996780887246132,1.0,1.0,1.0
"Who introduced the Latin version of the word ""insect""?",Pliny the Elder,Pliny the Elder,"[Document(id=d4ddb3955cf6ff9d6bed687f54220f695fef0951972c64309938d9cf7670f6ba, content: '
The word ""insect"" comes from the Latin word insectum, meaning ""with a notched or divided body"", or ...', meta: {'name': 'Insect', 'source_id': 'e14215fdfb7e1394430dedb24549d773464f110b7f19b86558bc101f84126630', 'page_number': 1}, score: 184.29502006117178)]",1.0,1.0,1.0,1.0,1.0
What was started by the Roman Catholic Church to dispense of the Cathars in Languedoc?,The Cathar Crusade,the German Reformation,"[Document(id=2562c4ed0cf84994d606d5866fb6563cf019303140e39c1b2a35e85652c879f9, content: ' In spite of influential supporters among the English aristocracy, such as John of Gaunt, the moveme...', meta: {'name': 'Late_Middle_Ages', 'source_id': 'fb62f16f8c6599f7200add017bece6e2ea916520e544af1dd94713410c254ce9', 'page_number': 1}, score: 133.62001907744167)]",0.0,0.24226750433444977,0.0,0.0,0.0
What music service is a huge competitor for Tidal?,Spotify,Spotify,"[Document(id=ea56a7c43f1347c76ec07affd8ad20729d040a8d58a36f56583b537f903e8142, content: '
The release of a video-game Starpower: Beyoncé was cancelled after Beyoncé pulled out of a $100 mil...', meta: {'name': 'Beyoncé', 'source_id': 'df5e2ca169dc6cf68bbfa81e78478ec035f276c65d7f24df15ba60a18401232b', 'page_number': 1}, score: 112.66482791724965)]",0.0,1.0000001192092896,0.0,0.0,0.0
How much was each copper token worth?,a halfpenny,"15,000 t","[Document(id=98b439fa147a97e5eae30c05b00e8ced8af2688f70d603a4a19bd0acee1fb227, content: ' Electroplating commonly uses copper as a base for other metals such as nickel.
Copper has been in u...', meta: {'name': 'Copper', 'source_id': 'de5c60a665b93f9b358be412d53a37ca43d90005e3ec9a553ac38a38f076fadc', 'page_number': 1}, score: 122.23139081007312)]",0.0,0.10198316723108292,0.0,0.0,0.0
What ships were attacked in 1852?,Glencoe and Sea Nymph,"1,436 people were killed and 1,792 seriously injured, which affected morale badly. Another raid was carried out on 11/12 May 1941. Westminster Abbey and the Law Courts were damaged, while the Chamber of the House of Commons was destroyed. One-third of London's streets were impassable.","[Document(id=1a4ba8fa507fb2fb6dac9df67abbdff76568d8f7a2e9cf8a578677e271a7190c, content: '
In the north, substantial efforts were made against Newcastle-upon-Tyne and Sunderland, which were ...', meta: {'name': 'The_Blitz', 'source_id': 'fea4ab1f340714cf83574f4d286ac91905b5e48ca1b66018f16a22a73ba1bcbf', 'page_number': 1}, score: 159.2869259349145)]",0.0,-0.05634152516722679,0.0,0.0,0.0
What was the first fossil to display both clearly traditional reptilian characteristics?,Archaeopteryx,Archaeopteryx,"[Document(id=5b537a30444228b3b5e39f8e28a321a8e774f6051560dcab29bb0ece8b5ae99e, content: ' Unlike Archaeopteryx and the non-avialan feathered dinosaurs, who primarily ate meat, recent studie...', meta: {'name': 'Bird', 'source_id': '76114e3e9c92caec1de2bcfd38b6f22e1b48487f665fa6392f914934a6748ae1', 'page_number': 1}, score: 186.97083867996844)]",1.0,0.9999999403953552,1.0,1.0,1.0
What are the theories that integrate molecular genetics with Darwinian evolution called?,the modern evolutionary synthesis,Lamarckism,"[Document(id=9a450124afc12f193f72ae1f8310b72ada7cbbf8f34bbd71f66eb32b0f47efbc, content: ' With the development of the modern evolutionary synthesis in the 1930s and 1940s, Darwin's concept ...', meta: {'name': 'On_the_Origin_of_Species', 'source_id': 'adac4711b7d224abae00474e53083755e6a0b31beb5aef768574d738fabcf0e6', 'page_number': 1}, score: 175.4835605613558)]",0.0,0.2597317695617676,0.0,0.0,0.0
At what time did Tesla get dinner?,8:10 p.m,3 a.m. to 11 p,"[Document(id=7ab4bce8d6c4986fced2482d7df23cc8143be198d80d729cef5c53dff273d0bc, content: ':32 The classes were held in German, as it was a school within the Austro-Hungarian Military Frontie...', meta: {'name': 'Nikola_Tesla', 'source_id': 'ceea6a1645d15ba7fe20b687be69cd66b3781b3889ef8a0693edc64967068a28', 'page_number': 1}, score: 137.4402934899115)]",1.0,0.8442951440811157,1.0,1.0,1.0
In what year did the French reach Alsace?,1444,2007,"[Document(id=9110e2aded9c3f4623e8b1d9a2fc3eefed2672371c89283d34e3a11304a9222c, content: ' Although Germany never formally annexed Alsace-Lorraine, it was incorporated into the Greater Germa...', meta: {'name': 'Alsace', 'source_id': '1105499d303196fb0b7ae4d26209720b0040e63376f114d458fd77f05836cbd4', 'page_number': 1}, score: 177.11536613714622)]",1.0,0.1668260097503662,1.0,1.0,1.0
Who was responsible for the handling of the Roman census?,two censors,augurs,"[Document(id=b80b0d7fa56110987db7fc274c40400c9afab47b60f93bd3980be6d29191c35f, content: 'The priesthoods of public religion were held by members of the elite classes. There was no principle...', meta: {'name': 'Religion_in_ancient_Rome', 'source_id': '5539950aa68a34aaa32ce17890e29473510376f98e0ff668c55f32354d881f90', 'page_number': 1}, score: 159.85134956306916)]",0.0,0.12105413526296616,0.0,0.0,0.0
When was a resolution agreed to about Chinese human rights issues in San Francisco?,"April 1, 2008",April 9,"[Document(id=bcb8a4d40e4e94182477bd61b84fbd041d74b5d411214204882581a9a4a0d862, content: ' Among them was Jane Birkin, who spoke to the media about the ""lack of freedom of speech"" in China. ...', meta: {'name': '2008_Summer_Olympics_torch_relay', 'source_id': 'a45e6ea09a1ff12d8a239a682c8ef3735ae894d5ab6427b50909053bb046e8b5', 'page_number': 1}, score: 112.90831116674465)]",1.0,0.7683700323104858,1.0,1.0,1.0
Who was the last pope to be crowned?,Paul VI,Cardinal Eugenio Pacelli,"[Document(id=0ba8e9751d1501b0f5e0a1ccd2f17ab7018f7b8f1e53f73d800134df09ba5e26, content: ' Unaffected, he wrote to his sisters Ancilla and Maria and told them both that he was fine.
On 30 No...', meta: {'name': 'Pope_John_XXIII', 'source_id': '21b200b333306d54410b53cfd12e123951dabfc1f534196e5309132d00e8184d', 'page_number': 1}, score: 205.87684528714007)]",0.0,0.34143221378326416,0.0,0.0,0.0
Who handles serious medical emergencies on Norfolk Island?,the Royal Australian Air Force,Royal Australian Air Force,"[Document(id=61583a75fdba243f6a812f3bf73c41e686e4f8374db81e4dd5f1a4d5a4430336, content: '
Non-Australian citizens who are Australian permanent residents should be aware that during their st...', meta: {'name': 'Norfolk_Island', 'source_id': '8be872c9c3302a16163599d52ec60841ddff13042f8e8e2e0aa14de2c192e2ee', 'page_number': 1}, score: 136.08818508050095)]",1.0,0.9777635335922241,1.0,1.0,1.0
Were Roman soldiers expected to purchase their own equipment?,"wealthiest citizens, who were able to purchase the best equipment",the Roman state was forced to arm its soldiers at the expense of the state,"[Document(id=1c55594460ba4e27d8751041858090c94678420d1701172511f1bad1a1d70154, content: ' As a result, the Roman state was forced to arm its soldiers at the expense of the state, which it h...', meta: {'name': 'Roman_Republic', 'source_id': '3f4556109d2f785759587a7f8d52a5aa1b1abda3015c73990aa173f05a0d62c1', 'page_number': 1}, score: 156.21619178330843)]",1.0,0.14734730124473572,1.0,1.0,1.0
Who did Nasser's group try to assassinate?,Hussein Sirri Amer,Nuri al-Said,"[Document(id=c355e0f20036a60ada1e4711a62b4d11adebf07dce76a808203fdd588cc1168e, content: '"" Nasser ordered a crackdown against Syrian communists, dismissing many of them from their governmen...', meta: {'name': 'Gamal_Abdel_Nasser', 'source_id': 'b85466a1645c50ee3517e05cdea8d4daa48f1870f244255ab389ead0fa0e44ed', 'page_number': 1}, score: 207.58747886895094)]",1.0,0.6631616353988647,1.0,1.0,1.0
