questions,true_answers,predicted_answers,retrieved_docs,doc_mrr,sas,doc_map,doc_recall_single_hit,doc_recall_multi_hit
What did Whitehead consider himself as a philosopher? ,rank amateur,rank amateur,"[Document(id=a022efa8ed739794e05008dbe44d9b83a87fc4f4b7a609ec096b9d437bc5089e, content: ' For Whitehead, education should be the exact opposite of the multidisciplinary, value-free school m...', meta: {'name': 'Alfred_North_Whitehead', 'source_id': '8117b81ebe7588c941510f73f8227e3b220b56755171cb0418fdd752bb385bda', 'page_number': 1}, score: 0.6345955416988933)]",1.0,1.0,1.0,1.0,1.0
What condition does a person have to meet to  be allowed by law on a coin?,deceased,borrow money on the credit of the United States,"[Document(id=9f240c943520891dcb4853fa0b77bb9da0c6144acd3f67acca4ff043b2823fb2, content: '
Early releases of the Washington coin included error coins shipped primarily from the Philadelphia ...', meta: {'name': 'United_States_dollar', 'source_id': '9ef37368424d1caed6a07c85856757a87fc5eb888868448328b70e21e5c46a4a', 'page_number': 1}, score: 0.40843243316554156)]",1.0,0.019053475931286812,1.0,1.0,1.0
Which region of the US experiences rain year round?,Pacific Northwest,sub-Tropical High Pressure Belt,"[Document(id=106db074c0cb96eb9dae93492a807c47bc87218f2ec096f0b6b51dba419575fc, content: '
Typically the sub-Tropical High Pressure Belt, with frequent clear skies, provides more than 300 da...', meta: {'name': 'Namibia', 'source_id': 'b9f689c4f90121083289631dd033d301a051af9eb1e03125f1200942937a6318', 'page_number': 1}, score: 0.5784191859462218)]",0.0,0.19846832752227783,0.0,0.0,0.0
What is the ability to recognize and adapt to new specific pathogens called?,Adaptive (or acquired) immunity,adaptive immune system,"[Document(id=329774fcd326068e3e3307eab728f9f7211002cdf9ddedab811c99d1a4968642, content: ' If pathogens successfully evade the innate response, vertebrates possess a second layer of protecti...', meta: {'name': 'Immune_system', 'source_id': 'fcb8c5092b2596a66d4f96587d653cbabda606874d86632c35ec40ef8f023051', 'page_number': 1}, score: 0.6230771628644063)]",1.0,0.8636709451675415,1.0,1.0,1.0
Who allegedly hit a home run to the Center?,Babe Ruth,Babe Ruth,"[Document(id=bde5f6c2b4913151f9e46d6578f4f20345ade116f2e96b5ae76ef509e1e517dd, content: ' Because of the tie the Giants and Cubs ended up tied for first place. The Giants lost the ensuing o...', meta: {'name': 'Chicago_Cubs', 'source_id': '10bd5330115a2fe2b9ef60d21abe3942769709161783409af0c4444ccac129c3', 'page_number': 1}, score: 0.5515789425362991)]",1.0,1.0,1.0,1.0,1.0
Which type of graduate from Imperial earned the second highest average starting salary after graduation?,Computing graduates,Computing,"[Document(id=9be1bf507c2859b61088d1f83c172682620003fe33104d080a9b6b3a2256570a, content: ' Students are encouraged to take these classes either for credit or in their own time, and in some d...', meta: {'name': 'Imperial_College_London', 'source_id': '8ff02d910ce681fdd72074b13ed322271625386966ee827dabf1c93ca556fd6e', 'page_number': 1}, score: 0.5930303365803692)]",1.0,0.6075230836868286,1.0,1.0,1.0
In what year did Eisenhower propose his second civil rights act?,1960,1960,"[Document(id=78d1760ca2fa0904e5480a91d388ba9d6c37d737a65426e5cbb2488333bc1e1a, content: ' Eisenhower made clear his stance in his first State of the Union address in February 1953, saying ""...', meta: {'name': 'Dwight_D._Eisenhower', 'source_id': '859016dbddc09f1f2a8921e109d7fed820d1b8f064a73fa80275cba10849cb55', 'page_number': 1}, score: 0.6669113603959826)]",1.0,1.0000001192092896,1.0,1.0,1.0
What is the current height limitation in Paris in central areas?,50 m,50 m (160 ft),"[Document(id=891cab83df456a1bb11d8e7c301e45b02e564d224d3be1f7bdb82d02edc8f221, content: ' Modern Paris owes much to its late 19th century Second Empire remodelling by the Baron Haussmann: m...', meta: {'name': 'Paris', 'source_id': '52b8f3ebbfb9baf9226768b89151b597c215bb08f28021147d2d798f707976c9', 'page_number': 1}, score: 0.7160253770681686)]",1.0,0.8085941672325134,1.0,1.0,1.0
Income level was found to have a signification correlation to which outcome in the study?,nutrition literacy,inequality,"[Document(id=0088e02d1bc9f26df2c1dbc19e8cba8d1c8b418df18bf8e8cfeb9bdce1034e21, content: ' Thomas Sowell, in his book Knowledge and Decisions, claims that this difference is due to women not...', meta: {'name': 'Economic_inequality', 'source_id': '648ff32b8c146c974b23e115e3a61420b1cdbea9de1f5bf38442ce4c1d9caa42', 'page_number': 1}, score: 0.4178487217478476)]",0.0,0.07081164419651031,0.0,0.0,0.0
How much did Viacom want in damages in their lawsuit against youtube?,$1 billion,$1 billion,"[Document(id=56ff4bdb4f543c61c1f516ba1e544e83e117ab5512bae58b2264fa6b6d86f26b, content: ' Three successful complaints for copyright infringement against a user account will result in the ac...', meta: {'name': 'YouTube', 'source_id': '4d18798daeceb997a6dcb04b575dbbdad768671ca9202116370611d944d510be', 'page_number': 1}, score: 0.7654878512589371)]",1.0,1.0000001192092896,1.0,1.0,1.0
Who should be able to challenge administrative orders in court?,individuals,individuals,"[Document(id=5c5f6a0591170904a56f4c0417e667089761d8d8f013f55283aff164fdadd75b, content: ' Dicey's: “no man is punishable or can be lawfully made to suffer in body or goods except for a dist...', meta: {'name': 'Rule_of_law', 'source_id': '58b9477525cf8e214cd9a236fe22cc9bfe5e78fda6e2b41433bdb3e30f99d3d2', 'page_number': 1}, score: 0.5930262907390398)]",1.0,1.0,1.0,1.0,1.0
The Slavs were under what name in the early 6th century?,the Antes and the Sclaveni,Old East Slavic,"[Document(id=7b6091c50ae3f1a95d4b376e2217d7e57a8ae5ce8ee142f464dc04a21b4d3032, content: ' The oldest documents written in Old Church Slavonic and dating from the 9th century attest Словѣне ...', meta: {'name': 'Slavs', 'source_id': 'a55731ff3cd03d8fe34d4e646dbfcdc2088f01190e5110c9ff0baf4e4b486847', 'page_number': 1}, score: 0.6072478255953464)]",1.0,0.3049790859222412,1.0,1.0,1.0
How are the results simplified when using the SASO?,"into four summaries that look specifically at responses that correspond to either homosexuality, heterosexuality, bisexuality or asexuality.",four summaries,"[Document(id=c5da820627d1881a16bd936f9f4ee4b1126ca0003f08cdb0cd5303554431224f, content: ' Despite seven categories being able to provide a more accurate description of sexual orientation th...', meta: {'name': 'Sexual_orientation', 'source_id': 'f94279650936a403aa3d2b43ab1ad42b1fd14d05455aa86fbcda6cda978ffe5c', 'page_number': 1}, score: 0.38699930943871186)]",1.0,0.5629022717475891,1.0,1.0,1.0
What socioeconomic class used the Florentine Tuscan language in Dante's time?,upper class,literate and upper class,"[Document(id=149c6390292392d4438c9191dca43bbe827c20a86bb7bfc502679813d7fcc108, content: ' Due to Eastern Lombard's status as a Gallo-Italic language, an Eastern Lombard speaker may, in fact...', meta: {'name': 'Dialect', 'source_id': '2e05b686e48c9512ae5466f1d15202b44fdc903ea32d0a42c5dbc9ef173d051d', 'page_number': 1}, score: 0.6197546116557725)]",1.0,0.7113619446754456,1.0,1.0,1.0
"In addition to ammo proposals, what other need was articulated?",The need for some form of tracer or smoke trail,smaller-calibre ordnance,"[Document(id=650eb6f51f4e011cd8d19f5e1848ee5932e97eba7ae0fd82dc71d506c549db9e, content: ' Their needs could cogently be met with smaller-calibre ordnance beyond using the usual singly-mount...', meta: {'name': 'Anti-aircraft_warfare', 'source_id': 'c54639424f62ce369356ed8c4e1e9fab8769359dd28029aa89832f5aa994f45d', 'page_number': 1}, score: 0.40298211471750184)]",1.0,0.10714080184698105,1.0,1.0,1.0
What is that power that enables us to love?,Prevenient grace,God,"[Document(id=b25294113fba2bccd0a9a138b7273d6f86f678ed0b436dc0dbaa101779bcbba6, content: ' There were two Papal committees and numerous independent experts looking into the latest advancemen...', meta: {'name': 'Pope_Paul_VI', 'source_id': 'fc82a40c990c0b3840b06b32643858d39984b66d78ae950561d809dc84d6edf8', 'page_number': 1}, score: 0.354683878905906)]",0.0,0.29289260506629944,0.0,0.0,0.0
"Who was assassinated on September 22, 189 AD?",He Jin,He Jin,"[Document(id=1023d346fa09f68f024520eed11ceb8d146eebd929e4d93e19ec61ae32461e57, content: ' 189 AD), half-brother to Empress He (d. 189 AD), plotted with Yuan Shao (d. 202 AD) to overthrow th...', meta: {'name': 'Han_dynasty', 'source_id': '060d95b91f9c20e5c8cd8b8a032ab44aac38ab88ce62d3c302bea0865f533568', 'page_number': 1}, score: 0.442711163558856)]",1.0,1.0000001192092896,1.0,1.0,1.0
How did Gaddafi change the legal system?,he introduced sharia as the basis for the legal system,introduced sharia,"[Document(id=e2a95241acaa96c9b3665ffd83614f229b121a721d01ae7e3a778b2ce1d5050d, content: ' Intent on pushing Libya towards ""Islamic socialism"", he introduced sharia as the basis for the lega...', meta: {'name': 'Muammar_Gaddafi', 'source_id': '8152b4f6f236e7f6841b777d688aa105c66dbcee3fe926720311ce23eed0a380', 'page_number': 1}, score: 0.5626624054289608)]",1.0,0.7288561463356018,1.0,1.0,1.0
What name was it assumed Elizabeth would take upon her marriage to Philip?,"Mountbatten,",Peter Townsend,"[Document(id=4b69cd784f30edcd0bcf343e88529300a3f5f46cab6549e05e32a9f6208375df, content: '
Elizabeth and Philip were married on 20 November 1947 at Westminster Abbey. They received 2500 wedd...', meta: {'name': 'Elizabeth_II', 'source_id': '701ad172dfcc8791d990bf596fe61055a5548b2e1847cd32a5d9c011ed8a1ed8', 'page_number': 1}, score: 0.6765609310084981)]",1.0,0.1941501349210739,1.0,1.0,1.0
What was the attack on the British weakness?,Battle of Fort Bull,British sea communications,"[Document(id=e3840aa293e2746e6b5de03b1b0e01e25edbe19aa5e08c07e0e041b7bcb110e3, content: ' In April 1941, when the targets were British ports, rifle production fell by 25%, filled-shell prod...', meta: {'name': 'The_Blitz', 'source_id': 'fea4ab1f340714cf83574f4d286ac91905b5e48ca1b66018f16a22a73ba1bcbf', 'page_number': 1}, score: 0.5272865072304967)]",0.0,0.04938885569572449,0.0,0.0,0.0
How much of South Tucson is Native American?,10%,16.9%,"[Document(id=f34e8297a274ac70a2a126825fc3935412353cb3a42fcc32db84b6e7e69baf97, content: '9% Asian, 0.2% Pacific Islander, 16.9% from other races, and 3.8% from two or more races. Hispanic o...', meta: {'name': 'Tucson,_Arizona', 'source_id': '1cd8368afbbb7156e4d37c16c9795a1cf7209fbd0036331b6759337ae62d7224', 'page_number': 1}, score: 0.5307301750521758)]",1.0,0.6942497491836548,1.0,1.0,1.0
Whose theory claimed that species were unchanging and designed by God?,John Ray,John Ray,"[Document(id=67c87173e747d72d79bc92866e553902d56583aae14965ecaa3b2da507256976, content: ' After the turmoil of the English Civil War, the Royal Society wanted to show that science did not t...', meta: {'name': 'On_the_Origin_of_Species', 'source_id': 'adac4711b7d224abae00474e53083755e6a0b31beb5aef768574d738fabcf0e6', 'page_number': 1}, score: 0.6184567229523368)]",1.0,1.000000238418579,1.0,1.0,1.0
Who can restore a database that has been corrupted?,database administrator,a database administrator,"[Document(id=a3a5fb3ed16579bb6ea58603baf5e6a8ca709ead98470e3f1da0f97c43462650, content: ' When this state is needed, i.e., when it is decided by a database administrator to bring the databa...', meta: {'name': 'Database', 'source_id': '98b09743ece9be42ad021f0dc6ffab08c322e7eeace6aae0b98b4bbf67224bd3', 'page_number': 1}, score: 0.3669672787300863)]",1.0,0.9447140693664551,1.0,1.0,1.0
What unpopular philosopher's text did Avicenna learn from?,Abu Abdullah Nateli,Abu Abdullah Nateli,"[Document(id=cbebf9a70685ea0e72bcf8c9f1dbbe9b7163ee26279b633446edf34314600fb3, content: ' Janssens demonstrated that Avicenna was a Sunni Hanafi. However, the 14th cenutry Shia faqih Nurull...', meta: {'name': 'Avicenna', 'source_id': '25cbb1011a29473e1dfa8d96ebe95bc8ead7393548de57e871f959624f7238f1', 'page_number': 1}, score: 0.6135459338143731)]",1.0,1.0,1.0,1.0,1.0
What was the event called that caused  Ayutthaya  to reclaim lost territories ?,the Chinese threat,Ayutthaya recovered its territories by 1770,"[Document(id=f08f17188f751088b2b76f2c1a69ffc86f340979f05ea84b4b201def163ec6f3, content: ' Its trade and secular administrative reforms built a prosperous economy for more than 80 years. Fro...', meta: {'name': 'Myanmar', 'source_id': '3d5d8c2f0b407573851f7793034e3f28664c9739d422faaf23da089d3bb275b3', 'page_number': 1}, score: 0.562789144621481)]",1.0,0.07690561562776566,1.0,1.0,1.0
"Before the introduction of the Latin alphabet, how was Old English written?",runic system,a runic system,"[Document(id=e8db61efa2c902ccb7106c7f85b976fcd3c5e267fd62cf6003d23ef9f3a8b528, content: ' Macrons over vowels were originally used not to mark long vowels (as in modern editions), but to in...', meta: {'name': 'Old_English', 'source_id': '499102fb98655495aa1290f40a7501a80d34498ace9fe691454bd3cbff83f7cd', 'page_number': 1}, score: 0.5674121980026754)]",1.0,0.9278781414031982,1.0,1.0,1.0
"When groups that are antagonistic to each other form a coalition for hidden gain, it is called what?",unholy alliance,unholy alliance,"[Document(id=c54ac19342651f97c105c4825d0b82cbf05684cf1d7c4921e0d078a7212b4a21, content: ' A common type of embezzlement is that of personal use of entrusted government resources; for exampl...', meta: {'name': 'Political_corruption', 'source_id': 'e7c84fb03cb06b72c4ab51eb24218e9f2a10b95493e43d575342db0ffa3e9e1d', 'page_number': 1}, score: 0.5087219209237853)]",1.0,1.0,1.0,1.0,1.0
What made a strong economic case for investing in low carbon technologies?,Stern Review,International Energy Agency,"[Document(id=e95b189deaf952c54a6d9d9b63c4e39a8ca3f10302437e822af426093ae93e9e, content: ' Some solar balloons are large enough for human flight, but usage is generally limited to the toy ma...', meta: {'name': 'Solar_energy', 'source_id': '4b26f9c886129869a3884289e417d88e1bc8a531535e048a63701a7b1784a8c1', 'page_number': 1}, score: 0.4775217647255643)]",0.0,0.12792061269283295,0.0,0.0,0.0
"Who introduced the Latin version of the word ""insect""?",Pliny the Elder,Pliny the Elder,"[Document(id=de63707a025645c7fcc7a26e6dd37ddd29a27cd60ff187ce487e0d07217708ee, content: '
The word ""insect"" comes from the Latin word insectum, meaning ""with a notched or divided body"", or ...', meta: {'name': 'Insect', 'source_id': 'e14215fdfb7e1394430dedb24549d773464f110b7f19b86558bc101f84126630', 'page_number': 1}, score: 0.7250091339820998)]",1.0,0.9999998807907104,1.0,1.0,1.0
What was started by the Roman Catholic Church to dispense of the Cathars in Languedoc?,The Cathar Crusade,The Cathar Crusade,"[Document(id=3f50079b5ebfa4f0c771fad96712717b3bd3050f02fa3abfb19f87bc049689e1, content: ' By the 11th century, more organised groups such as the Patarini, the Dulcinians, the Waldensians an...', meta: {'name': 'Heresy', 'source_id': '8ba473262f8508a9c99699bb09cd022993896ece1fed1463a9cf4bd7eb0c3e68', 'page_number': 1}, score: 0.5133480868513103)]",1.0,1.0,1.0,1.0,1.0
What music service is a huge competitor for Tidal?,Spotify,Spotify,"[Document(id=f0c6a5cd5408a0fc01c220e5910c03a2241fbe85099410f518592c1fb7098441, content: ' ""Creating a partnership with Beyoncé, one of the most hard-working and talented people in the world...', meta: {'name': 'Beyoncé', 'source_id': 'df5e2ca169dc6cf68bbfa81e78478ec035f276c65d7f24df15ba60a18401232b', 'page_number': 1}, score: 0.6717989493314664)]",0.0,1.0,0.0,0.0,0.0
How much was each copper token worth?,a halfpenny,legal tender at face value,"[Document(id=c5c8d55b2c3952d9e29c10530dc199fccdd3bfb5dc897ac40dd8ff1d01e6a97f, content: ' This has to do with Alexander Hamilton's suggestion to Congress of a fixed 15:1 ratio of silver to ...', meta: {'name': 'United_States_dollar', 'source_id': '9ef37368424d1caed6a07c85856757a87fc5eb888868448328b70e21e5c46a4a', 'page_number': 1}, score: 0.5587388197776981)]",0.0,0.16358545422554016,0.0,0.0,0.0
What ships were attacked in 1852?,Glencoe and Sea Nymph,Glencoe and Sea Nymph,"[Document(id=353e78a8c5526319fefad1c37e2e3511ce4323f2f90be311b53a11227b5bd85c, content: ' In 1852 the San Francisco-based ships Glencoe and Sea Nymph were attacked and everyone aboard excep...', meta: {'name': 'Marshall_Islands', 'source_id': '762a4f6095de127ded5441c7a17d1c9c38f731ac9cb1ffe8de30af6573be7edf', 'page_number': 1}, score: 0.5028705016342824)]",1.0,1.0,1.0,1.0,1.0
What was the first fossil to display both clearly traditional reptilian characteristics?,Archaeopteryx,Archaeopteryx,"[Document(id=0815d5b0f30156ea39d24a8a15062d5e21822317a105f659f2000892f8d657c8, content: '
The consensus view in contemporary paleontology is that the flying theropods, or avialans, are the ...', meta: {'name': 'Bird', 'source_id': '76114e3e9c92caec1de2bcfd38b6f22e1b48487f665fa6392f914934a6748ae1', 'page_number': 1}, score: 0.5707345625652527)]",1.0,0.9999998807907104,1.0,1.0,1.0
What are the theories that integrate molecular genetics with Darwinian evolution called?,the modern evolutionary synthesis,modern evolutionary synthesis,"[Document(id=e1b3872c9a56b024a609ebeaf211b3ea1b4799599e6935c3dd62e613f036575b, content: ' This dogma has since been shown to have exceptions, such as reverse transcription in retroviruses. ...', meta: {'name': 'Gene', 'source_id': 'aedb09488dc3b766bb8c9b41d942aeb0d62f6f6c6c92506004b72557882725cc', 'page_number': 1}, score: 0.5384574426271362)]",1.0,0.9789240956306458,1.0,1.0,1.0
At what time did Tesla get dinner?,8:10 p.m,8:10 p.m,"[Document(id=2ed21a855190ee9369cd4351878edc528d570a2136e3a2612158d6108a59491e, content: ' until 6:00 p.m. or later, with dinner from exactly 8:10 p.m., at Delmonico's restaurant and later t...', meta: {'name': 'Nikola_Tesla', 'source_id': 'ceea6a1645d15ba7fe20b687be69cd66b3781b3889ef8a0693edc64967068a28', 'page_number': 1}, score: 0.6844753001764978)]",1.0,1.0000001192092896,1.0,1.0,1.0
In what year did the French reach Alsace?,1444,1444,"[Document(id=9dbf1201bfba9c8190d82357ee4f2f5a482d6d6711313439dac94a993edf3757, content: '
Holy Roman Empire central power had begun to decline following years of imperial adventures in Ital...', meta: {'name': 'Alsace', 'source_id': '1105499d303196fb0b7ae4d26209720b0040e63376f114d458fd77f05836cbd4', 'page_number': 1}, score: 0.6132608572607257)]",1.0,0.9999998807907104,1.0,1.0,1.0
Who was responsible for the handling of the Roman census?,two censors,censors,"[Document(id=c149e308ac4553abf8316efb49a5900ee5ff1e1eda0f20dd8b01137b5904cd33, content: ' Praetors administered civil law and commanded provincial armies. Every five years, two censors were...', meta: {'name': 'Roman_Republic', 'source_id': '3f4556109d2f785759587a7f8d52a5aa1b1abda3015c73990aa173f05a0d62c1', 'page_number': 1}, score: 0.4873572047508343)]",1.0,0.8454219698905945,1.0,1.0,1.0
When was a resolution agreed to about Chinese human rights issues in San Francisco?,"April 1, 2008","April 1, 2008","[Document(id=d16248de2a5e0d9e6bbb7e85b411bf0a4143206e20471ecab73dc7158ce992b1, content: ' The cost to the city for hosting the event was reported to be USD $726,400, nearly half of which ha...', meta: {'name': '2008_Summer_Olympics_torch_relay', 'source_id': 'a45e6ea09a1ff12d8a239a682c8ef3735ae894d5ab6427b50909053bb046e8b5', 'page_number': 1}, score: 0.5374786638713411)]",1.0,1.0,1.0,1.0,1.0
Who was the last pope to be crowned?,Paul VI,"Angelo Giuseppe Roncalli,[a] Italian pronunciation: [ˈandʒelo dʒuˈzɛppe roŋˈkalli]; 25 November 1881 – 3 June 1963","[Document(id=2637c74f0c9d8013db6dd5e001b320fad50f7374ada702e24a314846612ef144, content: 'Pope Saint John XXIII (Latin: Ioannes XXIII; Italian: Giovanni XXIII) born Angelo Giuseppe Roncalli,...', meta: {'name': 'Pope_John_XXIII', 'source_id': '21b200b333306d54410b53cfd12e123951dabfc1f534196e5309132d00e8184d', 'page_number': 1}, score: 0.5965553455670057)]",0.0,0.26511240005493164,0.0,0.0,0.0
Who handles serious medical emergencies on Norfolk Island?,the Royal Australian Air Force,Royal Australian Air Force,"[Document(id=c3327e32d8658307f8dca684bbdeb22895ca7a8d7ee8ad6ff0eba6200c5e6da2, content: ' All visitors to Norfolk Island, including Australians, are recommended to purchase travel insurance...', meta: {'name': 'Norfolk_Island', 'source_id': '8be872c9c3302a16163599d52ec60841ddff13042f8e8e2e0aa14de2c192e2ee', 'page_number': 1}, score: 0.6517133656496545)]",1.0,0.9866578578948975,1.0,1.0,1.0
Were Roman soldiers expected to purchase their own equipment?,"wealthiest citizens, who were able to purchase the best equipment","They were armed with a sword and a small shield, as well as several light javelins","[Document(id=1983d91ab2ea433561865fb3ff1c494c8513349262f6ecf4a75e3747f0f18a6a, content: ' Their role in accompanying the army was primarily to supply any vacancies that might occur in the m...', meta: {'name': 'Roman_Republic', 'source_id': '3f4556109d2f785759587a7f8d52a5aa1b1abda3015c73990aa173f05a0d62c1', 'page_number': 1}, score: 0.5060990867529696)]",1.0,0.15637509524822235,1.0,1.0,1.0
Who did Nasser's group try to assassinate?,Hussein Sirri Amer,Israel,"[Document(id=1a7bb072fc739a204d2311fb1c7faab806a096efeb33e19be04be9eae7061a3d, content: ' Nasser refused the call upon determination that the air force lacked pilots and Amer's handpicked o...', meta: {'name': 'Gamal_Abdel_Nasser', 'source_id': 'b85466a1645c50ee3517e05cdea8d4daa48f1870f244255ab389ead0fa0e44ed', 'page_number': 1}, score: 0.5484507326078425)]",1.0,0.2845463156700134,1.0,1.0,1.0
What was AJ Ayer an important member of?,Logical empiricism,his clan,"[Document(id=0fa0d88bd1e937bdfda2ada2f0a26524ce558edae20b1537db3005c2c91407d3, content: ' Uthman placed some of the trusted members of his clan at prominent and strong positions throughout ...', meta: {'name': 'Umayyad_Caliphate', 'source_id': '704c4038f63f9c5a686218060cb31639c0333dda34e87e804be75e5fec05ec53', 'page_number': 1}, score: 0.36949795109946626)]",0.0,0.07835237681865692,0.0,0.0,0.0
In which year was a settlement reached regarding GE's pollution of the Housatonic River?,1999,1999,"[Document(id=6c8a4bf97575a50cf435a385d35038780603d1e0468298d1d46906e5d6f5565e, content: ' Its main offices are located at 30 Rockefeller Plaza at Rockefeller Center in New York City, known ...', meta: {'name': 'General_Electric', 'source_id': '26d4044eb2d79191635af69e57c262af8041a70871e60e989128c458529f04cc', 'page_number': 1}, score: 0.5025808224824159)]",1.0,1.0,1.0,1.0,1.0
