questions,true_answers,predicted_answers,retrieved_docs,doc_mrr,sas,doc_map,doc_recall_single_hit,doc_recall_multi_hit
What seeks to limit the use of polysyllabic characters?,CPC,lack septa,"[Document(id=e17b1a29df1c9f5c2187144a80272f17ecd053e6e3aedeaf8ab5cebd902b391d, content: ' Many polychaetes have a muscular pharynx that can be everted (turned inside out to extend it). In t...', meta: {'name': 'Annelid', 'source_id': '4d1835976d6f8a3a104eed564c45fb20b1a080365dcb082f33afd480371401ed', 'page_number': 1}, score: 67.46384235035063)]",0.0,0.09892848879098892,0.0,0.0,0.0
In what courts can federal habeas corpus suits be brought?,federal,state courts,"[Document(id=7f051b6956fd0f9827b2a02cbd64b58b99b63b11bc1b8803eb572808e15e4f5d, content: ' The purpose of federal habeas corpus is to ensure that state courts, through the process of direct ...', meta: {'name': 'Capital_punishment_in_the_United_States', 'source_id': '0a4e4dda32f7be6a4f78da5ed9ee21d2cc7659112c0d087b2923a482bdc77b5b', 'page_number': 1}, score: 114.71892461568778)]",1.0,0.3909306526184082,1.0,1.0,1.0
What did Whitehead consider himself as a philosopher? ,rank amateur,process philosophy,"[Document(id=08668bbf8e8bcec721195bb786b2eb33635f6112b144f005903dec55795b998e, content: '""
Historically Whitehead's work has been most influential in the field of American progressive theol...', meta: {'name': 'Alfred_North_Whitehead', 'source_id': '8117b81ebe7588c941510f73f8227e3b220b56755171cb0418fdd752bb385bda', 'page_number': 1}, score: 235.39117807275846)]",1.0,-0.031905245035886765,1.0,1.0,1.0
What condition does a person have to meet to  be allowed by law on a coin?,deceased,worshipping God in the manner and season most agreeable to the dictates of his own conscience,"[Document(id=0e1d4f1d8d4e3533adb041cb5f1b6a2a3c5856cee62abc76e787c6878ad0d6b9, content: ' Similarly, the Constitution of Massachusetts originally provided that ""no subject shall be hurt, mo...', meta: {'name': 'Separation_of_church_and_state_in_the_United_States', 'source_id': '9e181b8958f59a2f5a36329a7f787f416428f691cac0094c165c53403bedaabf', 'page_number': 1}, score: 91.80492411481453)]",0.0,0.10118145495653152,0.0,0.0,0.0
Which region of the US experiences rain year round?,Pacific Northwest,Southwest,"[Document(id=994f169f938f2ae6c5b72207e8f053085554aee5e18da6a0e4c89bdb0a7fb708, content: ' The Southwest has the worst droughts; one is thought to have lasted over 500 years and to have hurt...', meta: {'name': 'Geography_of_the_United_States', 'source_id': '6eef5e1e8e3a1d489b23e0304d3cc9472b84a44871b2fd5ecfc8ab3f12e8ccf0', 'page_number': 1}, score: 179.13218864040363)]",1.0,0.6455833315849304,1.0,1.0,1.0
What is the ability to recognize and adapt to new specific pathogens called?,Adaptive (or acquired) immunity,Antigen specificity,"[Document(id=8e364a66a416e7184c815546c99f2af87e1565f3c1094415321a6192f360b407, content: ' The adaptive immune response is antigen-specific and requires the recognition of specific ""non-self...', meta: {'name': 'Immune_system', 'source_id': 'fcb8c5092b2596a66d4f96587d653cbabda606874d86632c35ec40ef8f023051', 'page_number': 1}, score: 157.71412992185162)]",1.0,0.2857634425163269,1.0,1.0,1.0
Who allegedly hit a home run to the Center?,Babe Ruth,Babe Ruth,"[Document(id=2abfa717cced74cfc35f5836efd511c9dcad606c2013e9cf62940c0910458753, content: ' Because of the tie the Giants and Cubs ended up tied for first place. The Giants lost the ensuing o...', meta: {'name': 'Chicago_Cubs', 'source_id': '10bd5330115a2fe2b9ef60d21abe3942769709161783409af0c4444ccac129c3', 'page_number': 1}, score: 149.42361214417218)]",1.0,1.0,1.0,1.0,1.0
Which type of graduate from Imperial earned the second highest average starting salary after graduation?,Computing graduates,2011/12 – £765.2 million) and total expenditure of £754.,"[Document(id=38d36ddbfcff6c32f28791ecef866ff54adf64d946d9968ffab17a763c85d252, content: '
In the financial year ended 31 July 2013, Imperial had a total net income of £822.0 million (2011/1...', meta: {'name': 'Imperial_College_London', 'source_id': '8ff02d910ce681fdd72074b13ed322271625386966ee827dabf1c93ca556fd6e', 'page_number': 1}, score: 166.73957922427968)]",1.0,-0.0481702983379364,1.0,1.0,1.0
In what year did Eisenhower propose his second civil rights act?,1960,1956,"[Document(id=603e948e2d5861c60c18ba7b1c0f362e16e56a274db386f3ebff62d4701f67a4, content: '
In November 1956, Eisenhower forced an end to the combined British, French and Israeli invasion of ...', meta: {'name': 'Dwight_D._Eisenhower', 'source_id': '859016dbddc09f1f2a8921e109d7fed820d1b8f064a73fa80275cba10849cb55', 'page_number': 1}, score: 179.41434942700835)]",1.0,0.651989758014679,1.0,1.0,1.0
What is the current height limitation in Paris in central areas?,50 m,smaller than the Paris Region,"[Document(id=2c90b8f3aa4ef32856137bcaa02b53d2d47c621a15ef25588a8833e564cba3cd, content: ' The Paris Urban Area, or ""unité urbaine"", is a statistical area created by the French statistical a...', meta: {'name': 'Paris', 'source_id': '52b8f3ebbfb9baf9226768b89151b597c215bb08f28021147d2d798f707976c9', 'page_number': 1}, score: 164.6012210741375)]",1.0,0.004089668393135071,1.0,1.0,1.0
Income level was found to have a signification correlation to which outcome in the study?,nutrition literacy,Crime rate,"[Document(id=dcd8da4b243b1a8d91858407ae3ae6dac8e86b8331f09a52ba058f6361484420, content: ' Other studies have confirmed this relationship. The UNICEF index of ""child well-being in rich count...', meta: {'name': 'Economic_inequality', 'source_id': '648ff32b8c146c974b23e115e3a61420b1cdbea9de1f5bf38442ce4c1d9caa42', 'page_number': 1}, score: 104.15467669914096)]",0.0,0.12108045816421509,0.0,0.0,0.0
How much did Viacom want in damages in their lawsuit against youtube?,$1 billion,$1 billion,"[Document(id=720eb3795a623e31335108bcc29a4b774e33272bb625d5968983846dd3b35f68, content: ' Three successful complaints for copyright infringement against a user account will result in the ac...', meta: {'name': 'YouTube', 'source_id': '4d18798daeceb997a6dcb04b575dbbdad768671ca9202116370611d944d510be', 'page_number': 1}, score: 170.60211135792204)]",1.0,1.0,1.0,1.0,1.0
Who should be able to challenge administrative orders in court?,individuals,individuals,"[Document(id=cf59c0f0619e715b979051e0a84530bf73463713fa11f2961866d233ac2537f5, content: ' Dicey's: “no man is punishable or can be lawfully made to suffer in body or goods except for a dist...', meta: {'name': 'Rule_of_law', 'source_id': '58b9477525cf8e214cd9a236fe22cc9bfe5e78fda6e2b41433bdb3e30f99d3d2', 'page_number': 1}, score: 146.15927986962998)]",1.0,1.0000001192092896,1.0,1.0,1.0
The Slavs were under what name in the early 6th century?,the Antes and the Sclaveni,Germans,"[Document(id=23a53a873c47e9fe2410e2f688b410f3c194b4abd23b71a9c7e34f1be276e7ef, content: '
The relationship between the Slavs and a tribe called the Veneti east of the River Vistula in the R...', meta: {'name': 'Slavs', 'source_id': 'a55731ff3cd03d8fe34d4e646dbfcdc2088f01190e5110c9ff0baf4e4b486847', 'page_number': 1}, score: 211.74025773273928)]",1.0,0.16895852982997894,1.0,1.0,1.0
How are the results simplified when using the SASO?,"into four summaries that look specifically at responses that correspond to either homosexuality, heterosexuality, bisexuality or asexuality.",set to the EI with no exposure compensation,"[Document(id=4848e3d05918ff1f327c2508412043f33a28fe67af2a248a7b13fa45e3717aa1, content: ' This is the only technique available under the standard for output formats that are not in the sRGB...', meta: {'name': 'Film_speed', 'source_id': 'cd350045b0fbc5c253411cbf952460337caeec603c6f046e13f60bcc9428df61', 'page_number': 1}, score: 113.51941140142256)]",0.0,0.042886704206466675,0.0,0.0,0.0
What socioeconomic class used the Florentine Tuscan language in Dante's time?,upper class,"Italo-Dalmatian language family. This wide category includes:
The Sardinian language is considered to be its own Romance language family, separate not only from standard Italian but also the wider Italo-Dalmatian family, and it includes the Campidanese Sardinian and Logudorese Sardinian variants. However, Gallurese, Sassarese, and Corsican are also spoken in Sardinia","[Document(id=7e4fa174f7215176b7089831728fb3591837413591a1e7ed9f2d22662a832dc5, content: ' A regional Italian dialect is generally standard Italian that has been heavily influenced or mixed ...', meta: {'name': 'Dialect', 'source_id': '2e05b686e48c9512ae5466f1d15202b44fdc903ea32d0a42c5dbc9ef173d051d', 'page_number': 1}, score: 174.88098487849155)]",1.0,0.07159404456615448,1.0,1.0,1.0
"In addition to ammo proposals, what other need was articulated?",The need for some form of tracer or smoke trail,"anti-aircraft guns, and explosives. Other targets would be considered if the primary ones could not be attacked because of weather conditions.
A further line in the directive stressed the need to inflict the heaviest losses possible, but also to intensify the air war","[Document(id=6d4509eb1003e4fc992f26a598e45ce12e5fb93908416158debcc49779863903, content: ' The indifference displayed by OKL to Directive 23 was perhaps best demonstrated in operational dire...', meta: {'name': 'The_Blitz', 'source_id': 'fea4ab1f340714cf83574f4d286ac91905b5e48ca1b66018f16a22a73ba1bcbf', 'page_number': 1}, score: 88.19963965663412)]",0.0,0.155845507979393,0.0,0.0,0.0
What is that power that enables us to love?,Prevenient grace,Long-term relationships,"[Document(id=ea267afb4d8dad8c8255ebba8353c34df146b7c6af273678dee26c388f0bebaa, content: ' caregiving, appropriate attachment), although these skills are not strongly developed until late ad...', meta: {'name': 'Adolescence', 'source_id': '4687b887b5783807c17e352eca017193687de7d3428929359d466eaed34ebbe4', 'page_number': 1}, score: 107.35020570859797)]",0.0,0.007295046001672745,0.0,0.0,0.0
"Who was assassinated on September 22, 189 AD?",He Jin,He Jin,"[Document(id=6b20ebc1df3c4a4239954b87829f542f45ce58307a74b92a5c1a806a2183d971, content: ' When the eunuchs discovered this, however, they had her brother He Miao (何苗) rescind the order. The...', meta: {'name': 'Han_dynasty', 'source_id': '060d95b91f9c20e5c8cd8b8a032ab44aac38ab88ce62d3c302bea0865f533568', 'page_number': 1}, score: 167.52952159485534)]",1.0,1.0000001192092896,1.0,1.0,1.0
How did Gaddafi change the legal system?,he introduced sharia as the basis for the legal system,sharia law,"[Document(id=1b2e436fd42f2c0f0d0cc510814e434b693f9c004a137710dd97898a0cc1af7f, content: ' Gaddafi proclaimed that the People's Congresses provided for Libya's every political need, renderin...', meta: {'name': 'Muammar_Gaddafi', 'source_id': '8152b4f6f236e7f6841b777d688aa105c66dbcee3fe926720311ce23eed0a380', 'page_number': 1}, score: 208.43309463032864)]",1.0,0.6846115589141846,1.0,1.0,1.0
What name was it assumed Elizabeth would take upon her marriage to Philip?,"Mountbatten,",King Edward VIII,"[Document(id=5d0ec73e68030cca16b151a58c415ccbb15a4d620c4c2e2e7d1d02aa31e7cfc7, content: '
Elizabeth and Philip were married on 20 November 1947 at Westminster Abbey. They received 2500 wedd...', meta: {'name': 'Elizabeth_II', 'source_id': '701ad172dfcc8791d990bf596fe61055a5548b2e1847cd32a5d9c011ed8a1ed8', 'page_number': 1}, score: 225.84273184415082)]",1.0,-0.006807837635278702,1.0,1.0,1.0
What was the attack on the British weakness?,Battle of Fort Bull,The British wanted Berlin,"[Document(id=6c0f42d1676a68f1b531e9e5b1359d998c737c45c3b08b7486a9ab7ac5c47827, content: ' He had serious disagreements with Churchill and Montgomery over questions of strategy, but these ra...', meta: {'name': 'Dwight_D._Eisenhower', 'source_id': '859016dbddc09f1f2a8921e109d7fed820d1b8f064a73fa80275cba10849cb55', 'page_number': 1}, score: 151.3026455113039)]",0.0,0.1772448569536209,0.0,0.0,0.0
How much of South Tucson is Native American?,10%,520,"[Document(id=33e9dfafdd354d53b8df9e52dedc7d21df6b1664a929a02fd5759ba272c2f879, content: 'Tucson (/ˈtuːsɒn/ /tuːˈsɒn/) is a city and the county seat of Pima County, Arizona, United States, a...', meta: {'name': 'Tucson,_Arizona', 'source_id': '1cd8368afbbb7156e4d37c16c9795a1cf7209fbd0036331b6759337ae62d7224', 'page_number': 1}, score: 204.02207210630115)]",1.0,0.1610102504491806,1.0,1.0,1.0
Whose theory claimed that species were unchanging and designed by God?,John Ray,Darwin,"[Document(id=8a3d99861a789823d22fe5a70f29b2241456430bbdc6ef3cb4304a4d81769442, content: ' With the development of the modern evolutionary synthesis in the 1930s and 1940s, Darwin's concept ...', meta: {'name': 'On_the_Origin_of_Species', 'source_id': 'adac4711b7d224abae00474e53083755e6a0b31beb5aef768574d738fabcf0e6', 'page_number': 1}, score: 178.86740838544142)]",1.0,0.16302336752414703,1.0,1.0,1.0
Who can restore a database that has been corrupted?,database administrator,dedicated backup files,"[Document(id=d62f58c8737fe86268de0ebf0cb0ef4eae1f9ba5f33735f7cadb2e83beb9e377, content: 'g., cases when the database is found corrupted due to a software error, or if it has been updated wi...', meta: {'name': 'Database', 'source_id': '98b09743ece9be42ad021f0dc6ffab08c322e7eeace6aae0b98b4bbf67224bd3', 'page_number': 1}, score: 93.70196948277217)]",1.0,0.32296425104141235,1.0,1.0,1.0
What unpopular philosopher's text did Avicenna learn from?,Abu Abdullah Nateli,Quran,"[Document(id=4929afcbf8a25329cc28344a59a6da0673a0b29592a46e295b09e09e3666b249, content: ' Avicenna's views on Islamic theology (and philosophy) were enormously influential, forming part of ...', meta: {'name': 'Avicenna', 'source_id': '25cbb1011a29473e1dfa8d96ebe95bc8ead7393548de57e871f959624f7238f1', 'page_number': 1}, score: 213.08857882277886)]",1.0,0.29319992661476135,1.0,1.0,1.0
What was the event called that caused  Ayutthaya  to reclaim lost territories ?,the Chinese threat,Ayutthaya seized Tenasserim and Lan Na,"[Document(id=ca6db29fb81cf6a69632107c67ace9bdd1fdd8f61142978a0684c6cd6f540122, content: ' Ayutthaya seized Tenasserim and Lan Na, and Portuguese mercenaries established Portuguese rule at T...', meta: {'name': 'Myanmar', 'source_id': '3d5d8c2f0b407573851f7793034e3f28664c9739d422faaf23da089d3bb275b3', 'page_number': 1}, score: 154.99059803938104)]",1.0,0.2441307157278061,1.0,1.0,1.0
"Before the introduction of the Latin alphabet, how was Old English written?",runic system,"Ænglisc, Anglisc, Englisc","[Document(id=169a5194d5b8e4398d0437961bfa539bb8d8fa94fb38d4cba89afa5e1b31232c, content: 'Old English (Ænglisc, Anglisc, Englisc) or Anglo-Saxon is the earliest historical form of the Englis...', meta: {'name': 'Old_English', 'source_id': '499102fb98655495aa1290f40a7501a80d34498ace9fe691454bd3cbff83f7cd', 'page_number': 1}, score: 167.03188545150329)]",1.0,0.10017972439527512,1.0,1.0,1.0
"When groups that are antagonistic to each other form a coalition for hidden gain, it is called what?",unholy alliance,unholy alliance,"[Document(id=f1fa43fc9c1c5bd46b9f5455701bf99b0e98d4579816d755389bcc2dbba1bcda, content: ' This sum itself may be all or a portion of the difference between the actual (inflated) payment to ...', meta: {'name': 'Political_corruption', 'source_id': 'e7c84fb03cb06b72c4ab51eb24218e9f2a10b95493e43d575342db0ffa3e9e1d', 'page_number': 1}, score: 127.2107380542836)]",1.0,1.0,1.0,1.0,1.0
What made a strong economic case for investing in low carbon technologies?,Stern Review,The energy from the sun,"[Document(id=6873b580ad3f15a0882d302e702bc9af713e66089c5a7f2aa10feabe24a0ebed, content: ' The energy from the sun could play a key role in de-carbonizing the global economy alongside improv...', meta: {'name': 'Solar_energy', 'source_id': '4b26f9c886129869a3884289e417d88e1bc8a531535e048a63701a7b1784a8c1', 'page_number': 1}, score: 110.16765479693024)]",0.0,0.048814255744218826,0.0,0.0,0.0
"Who introduced the Latin version of the word ""insect""?",Pliny the Elder,Pliny the Elder,"[Document(id=e8da082f5022b804801ddb2778f16c32226f0ecb59f3ed7f8fcdae17653f162c, content: '
The word ""insect"" comes from the Latin word insectum, meaning ""with a notched or divided body"", or ...', meta: {'name': 'Insect', 'source_id': 'e14215fdfb7e1394430dedb24549d773464f110b7f19b86558bc101f84126630', 'page_number': 1}, score: 184.832858928507)]",1.0,0.9999999403953552,1.0,1.0,1.0
What was started by the Roman Catholic Church to dispense of the Cathars in Languedoc?,The Cathar Crusade,The Cathar Crusade,"[Document(id=08215551b881c7cefad5bb5baaaddc4d6f9a5802a709d61e32985651e2115c85, content: ' By the 11th century, more organised groups such as the Patarini, the Dulcinians, the Waldensians an...', meta: {'name': 'Heresy', 'source_id': '8ba473262f8508a9c99699bb09cd022993896ece1fed1463a9cf4bd7eb0c3e68', 'page_number': 1}, score: 159.6433571883927)]",1.0,1.0,1.0,1.0,1.0
What music service is a huge competitor for Tidal?,Spotify,Aspiro,"[Document(id=ef9c78ac21a913a9aad74111f50f9247dd1e578b598b35e509b5dfb85cdd75a6, content: ' Contemporary critics have noted the consistent minimalistic aesthetic exhibited throughout DONDA cr...', meta: {'name': 'Kanye_West', 'source_id': '4693bb2ae0f5b7c5ed3788607bba35813f42eada13da446f4c397c0715d2dc91', 'page_number': 1}, score: 153.4513427100565)]",1.0,0.00771007314324379,1.0,1.0,1.0
How much was each copper token worth?,a halfpenny,420 tonnes,"[Document(id=687916890077183f6cd89496d12592eec3d76bd82f46a80bfac0591dba1c0c1c, content: ' The largest mass of elemental copper discovered weighed 420 tonnes and was found in 1857 on the Kew...', meta: {'name': 'Copper', 'source_id': 'de5c60a665b93f9b358be412d53a37ca43d90005e3ec9a553ac38a38f076fadc', 'page_number': 1}, score: 132.34045561810535)]",0.0,-0.06792526692152023,0.0,0.0,0.0
What ships were attacked in 1852?,Glencoe and Sea Nymph,"Sewer, rail, docklands, and electric installations were damaged.","[Document(id=c2a1dab12b313626459f38712aea7c56f2c359477289ae6301106d90c43faa1b, content: '
In the north, substantial efforts were made against Newcastle-upon-Tyne and Sunderland, which were ...', meta: {'name': 'The_Blitz', 'source_id': 'fea4ab1f340714cf83574f4d286ac91905b5e48ca1b66018f16a22a73ba1bcbf', 'page_number': 1}, score: 157.01749548291156)]",0.0,0.01816275343298912,0.0,0.0,0.0
What was the first fossil to display both clearly traditional reptilian characteristics?,Archaeopteryx,Archaeopteryx,"[Document(id=22e5680a1c41aa000971ff89fccd80f808c8f88ae7d0f5c0d81eb763ce026955, content: ' Unlike Archaeopteryx and the non-avialan feathered dinosaurs, who primarily ate meat, recent studie...', meta: {'name': 'Bird', 'source_id': '76114e3e9c92caec1de2bcfd38b6f22e1b48487f665fa6392f914934a6748ae1', 'page_number': 1}, score: 200.4427546556809)]",1.0,0.9999999403953552,1.0,1.0,1.0
What are the theories that integrate molecular genetics with Darwinian evolution called?,the modern evolutionary synthesis,the modern evolutionary synthesis,"[Document(id=54fb8e44f718e454d5f4aef7097036553aa91b829fc2ea08644a1f9fc17e50f5, content: '
The theories developed in the 1930s and 1940s to integrate molecular genetics with Darwinian evolut...', meta: {'name': 'Gene', 'source_id': 'aedb09488dc3b766bb8c9b41d942aeb0d62f6f6c6c92506004b72557882725cc', 'page_number': 1}, score: 186.4803046658906)]",1.0,1.0,1.0,1.0,1.0
At what time did Tesla get dinner?,8:10 p.m,eight o'clock,"[Document(id=5dfd5078daafbc2ef3695636e6d70b42db2abc79ac389c20eac0417969714c11, content: ' Tesla would telephone his dinner order to the headwaiter, who also could be the only one to serve h...', meta: {'name': 'Nikola_Tesla', 'source_id': 'ceea6a1645d15ba7fe20b687be69cd66b3781b3889ef8a0693edc64967068a28', 'page_number': 1}, score: 200.28502177347957)]",1.0,0.6441541910171509,1.0,1.0,1.0
In what year did the French reach Alsace?,1444,1444,"[Document(id=18dbb6f8a4452ee88a36944ed7b5a77c2233677f5c2c84c6d98113a4c1519651, content: ' After the conclusion of the war, France was again free to pursue its desire to reach the Rhine and ...', meta: {'name': 'Alsace', 'source_id': '1105499d303196fb0b7ae4d26209720b0040e63376f114d458fd77f05836cbd4', 'page_number': 1}, score: 180.92305663796213)]",1.0,0.9999999403953552,1.0,1.0,1.0
Who was responsible for the handling of the Roman census?,two censors,censors,"[Document(id=3749ef6e14ea9af3893cfd84917e3a39acc2212480fc846e5a9231414a5599e6, content: ' Praetors administered civil law and commanded provincial armies. Every five years, two censors were...', meta: {'name': 'Roman_Republic', 'source_id': '3f4556109d2f785759587a7f8d52a5aa1b1abda3015c73990aa173f05a0d62c1', 'page_number': 1}, score: 160.88829017583132)]",1.0,0.5763707756996155,1.0,1.0,1.0
When was a resolution agreed to about Chinese human rights issues in San Francisco?,"April 1, 2008","April 1, 2008","[Document(id=80f5e2e80143434aa6d2d78a16f411f7f6ab4f8ffffbd29914ad0c75e8bf31da, content: ' The cost to the city for hosting the event was reported to be USD $726,400, nearly half of which ha...', meta: {'name': '2008_Summer_Olympics_torch_relay', 'source_id': 'a45e6ea09a1ff12d8a239a682c8ef3735ae894d5ab6427b50909053bb046e8b5', 'page_number': 1}, score: 120.63367823315784)]",1.0,0.9999999403953552,1.0,1.0,1.0
Who was the last pope to be crowned?,Paul VI,Angelo Giuseppe Roncalli,"[Document(id=d025eebf35da454623a00c5d71d009d27de02dc1bdc601d3e2b18ee0f2c3a436, content: 'Pope Saint John XXIII (Latin: Ioannes XXIII; Italian: Giovanni XXIII) born Angelo Giuseppe Roncalli,...', meta: {'name': 'Pope_John_XXIII', 'source_id': '21b200b333306d54410b53cfd12e123951dabfc1f534196e5309132d00e8184d', 'page_number': 1}, score: 202.56309147609278)]",0.0,0.21420668065547943,0.0,0.0,0.0
Who handles serious medical emergencies on Norfolk Island?,the Royal Australian Air Force,Royal Australian Air Force,"[Document(id=c983e8f9fccac478cd7d895c53ca7636f4291c3a87693dd68246b03e75a4be42, content: ' All visitors to Norfolk Island, including Australians, are recommended to purchase travel insurance...', meta: {'name': 'Norfolk_Island', 'source_id': '8be872c9c3302a16163599d52ec60841ddff13042f8e8e2e0aa14de2c192e2ee', 'page_number': 1}, score: 151.58417156835065)]",1.0,0.9777635335922241,1.0,1.0,1.0
Were Roman soldiers expected to purchase their own equipment?,"wealthiest citizens, who were able to purchase the best equipment",The creation of heavily armoured cataphract-type soldiers as cavalry was an important feature of the 5th-century Roman military. The various invading tribes had differing emphasis on types of soldiers,"[Document(id=176bfe2f82167e6c0052939480075e0192ca105862b81cbb918d59de01773b8c, content: '
During the later Roman Empire, the principal military developments were attempts to create an effec...', meta: {'name': 'Middle_Ages', 'source_id': 'f13b345e20c54b6cc55363080d7492474df62715717172aa9f1029f286010ad9', 'page_number': 1}, score: 155.40354636325165)]",0.0,0.16384783387184143,0.0,0.0,0.0
Who did Nasser's group try to assassinate?,Hussein Sirri Amer,King Saud,"[Document(id=5d0ec0248e1b31849b4fcf2b6de857e2ffd286b834f600afc95bf4d1111c7ae6, content: '"" Nasser ordered a crackdown against Syrian communists, dismissing many of them from their governmen...', meta: {'name': 'Gamal_Abdel_Nasser', 'source_id': 'b85466a1645c50ee3517e05cdea8d4daa48f1870f244255ab389ead0fa0e44ed', 'page_number': 1}, score: 224.98326107643072)]",1.0,0.5339999794960022,1.0,1.0,1.0
